Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.002503546,0.341416985,0.36964649,0.474841267
0.020541983,0.984836221,0.552871823,0.569649756
0.038580681,1.412006974,0.574177086,0.487624437
0.056619587,1.838112354,0.527305484,0.289485395
0.074658494,2.517750502,0.594417095,0.06684529
0.0926974,3.225085735,0.742488742,-0.237820104
0.110735994,3.554252148,0.633831859,-0.400805444
0.128774431,3.28260994,0.397343338,-0.327302247
0.146812869,2.720150709,0.463389695,-0.431698084
0.164851306,2.122537851,0.743553996,-0.5925529
0.182889744,1.834916592,1.080177307,-0.83117193
0.200928181,1.800828218,1.504152298,-0.764060319
0.218966619,1.964878798,1.723596573,-0.615988672
0.237005056,2.442116976,1.315600634,-0.560594976
0.255043494,2.795784473,1.031175256,-0.53076762
0.27308214,2.695649624,0.987499416,-0.416784406
0.291121046,2.461291552,1.50202179,-0.23568958
0.309159952,2.243977785,1.793903947,-0.062051605
0.327199015,2.136386156,1.723596573,0.11158637
0.345236983,2.041577816,1.578720689,0.284159064
0.363274952,1.940377712,1.490303874,0.39601177
0.38131365,1.844503999,1.363537431,0.451405466
0.399352556,1.69856286,1.231444716,0.473776013
0.417391462,1.475922823,0.983238339,0.431165457
0.435430369,1.142495275,0.635962367,0.356597006
0.453469015,0.694019258,0.284425378,0.172306389
0.471507452,0.125168473,-0.029827382,-0.088683195
0.48954589,-0.534229696,-0.258859068,-0.308127523
0.507584327,-1.244760513,-0.438888609,-0.428502291
0.525622765,-1.821068168,-0.74461931,-0.47430864
0.543661202,-0.437290728,-1.300686955,-0.350738049
0.56169964,-0.878309846,-0.143810585,-0.412523359
0.579738077,-1.62399447,-0.729705572,-0.590422392
0.597776515,-1.289501667,-0.421844393,-0.125967428
0.615815369,-1.85515666,-1.027979374,0.110521101
0.633854275,-2.214150429,-1.677790284,-0.139815852
0.651893181,-2.52520752,-1.829057693,-0.215449572
0.669932087,-2.334525347,-1.806687117,-0.109988473
0.687970577,-2.363287449,-2.085786104,-0.119575843
0.706009015,-2.165148258,-2.168876886,-0.043942124
0.724047452,-1.998967171,-2.068742037,0.107325316
0.74208589,-1.894571424,-2.069807291,0.235156953
0.760124327,-1.789110303,-1.973933578,0.276702225
0.778162765,-1.719868183,-1.653289199,0.215982199
0.796201202,-1.690040708,-1.380581737,0.136087433
0.81423964,-1.743303895,-1.418931127,0.055127393
0.832278337,-1.831720829,-1.591503859,0.120108478
0.850317244,-1.772066116,-1.369929075,0.254331708
0.86835615,-1.636777639,-1.095090985,0.249005377
0.886395056,-1.551556468,-0.573111832,0.027430538
0.904433754,-1.517468095,-0.288686454,-0.226102203
0.922472192,-1.576057553,-0.23755379,-0.334759086
0.940510629,-1.421594381,-0.301469624,-0.219710633
0.958549067,-1.14143002,-0.368581206,-0.107857943
0.976587504,-0.91026777,-0.306795925,0.008255793
0.994625942,-0.770718217,-0.309991717,0.105194785
1.012664379,-0.637560308,-0.291882247,0.11158637
1.030702817,-0.433029681,-0.304665387,0.129695848
1.048741462,-0.20293273,-0.22583589,0.201068506
1.066780369,-0.056991603,-0.055393711,0.263919056
1.084819275,-0.069774769,0.117178999,0.317182243
1.102858181,-0.25300011,0.078829512,0.338487536
1.120896931,-0.470313907,0.059654765,0.418382287
1.138935369,-0.690823495,0.184290603,0.566453934
1.156973806,-0.826111972,0.295078039,0.690024495
1.175012244,-0.802676141,0.337688565,0.501472831
1.193050681,-0.749412954,-0.031957909,0.406664401
1.211089119,-0.523577094,-0.255663276,0.52703917
1.229127556,-0.213585362,0.07563372,0.524908662
1.247165994,-0.003728423,0.383494914,0.422643364
1.265204796,0.463922322,0.329166472,0.468449682
1.283243702,1.087101579,-0.028762119,0.515321314
1.301282608,1.661278605,-0.152332693,0.472710729
1.319321515,2.140647173,-0.040480018,0.269245386
1.33734214,2.608298063,0.218379051,0.016777903
1.355398598,3.169692039,0.659398198,-0.16112113
1.373437348,3.554252148,0.691356123,-0.194144294
1.391475785,3.614972115,0.336623311,-0.137685329
1.409514223,3.35185194,-0.059654765,-0.194144294
1.42755266,3.052512884,-0.010652636,-0.320910662
1.445591098,2.448508501,0.598678172,-0.414653868
1.463629535,2.004293442,1.154745817,-0.334759086
1.481667973,2.29404521,0.84475404,-0.309192777
1.499706567,2.826677084,0.460193902,-0.390152812
1.517745473,2.979009867,0.892690957,-0.284691721
1.535784379,2.851178169,1.572329164,-0.163251653
1.553823285,2.583796978,1.83331871,0.025300011
1.571862192,2.404832602,2.068742037,0.247940108
1.589900629,2.306828499,2.136918783,0.469514936
1.607939067,2.185388327,1.864211321,0.618651867
1.625977504,1.871135592,1.491369128,0.648479223
1.644015942,1.552621722,1.192030072,0.622912943
1.662054379,1.27991426,0.966194093,0.569649756
1.680092817,0.93583411,0.777642429,0.52171284
1.698131254,0.545947611,0.503869712,0.425839126
1.716170056,0.136886373,0.118244261,0.215982199
1.734208962,-0.302002251,-0.180029556,-0.029028434
1.752247869,-0.813328803,-0.377103329,-0.259125382
1.770286775,-1.440769076,-0.567785502,-0.460460216
1.788325473,-1.997901917,-0.607200265,-0.600009739
1.80636391,-1.603754401,-1.235705853,-0.556333959
1.824402348,0.286023289,-0.026631592,0.082824245
1.842440785,-1.378983736,-0.481499165,-0.318780154
1.860479223,-2.045838833,-0.667920291,-0.367782265
1.87851766,-2.411224365,-1.400821686,-0.467917055
1.896556098,-2.613624334,-1.90256083,-0.333693832
1.914594744,-2.473009586,-2.022935629,-0.225036949
1.93263365,-2.298306227,-2.048501968,-0.287887514
1.950672556,-2.288718939,-2.255163193,-0.34328121
1.968711462,-2.373939991,-2.574742317,-0.299605399
1.986750369,-2.422942162,-2.869820356,-0.129163221
2.004788806,-2.292979956,-2.94225812,-0.037550543
2.022827244,-2.15556097,-2.614156961,-0.070573717
2.040865681,-2.054360867,-2.332927465,-0.094009519
2.058904119,-2.074600935,-2.318013668,-0.037550543
2.076943494,-2.184323072,-2.331862211,0.06684529
2.094980994,-2.236521006,-2.320144176,0.209590629
2.113019587,-2.36115694,-2.324405193,0.16378428
