"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142132.049,"2021-11-05 20:55:32.049 UTC+01:00"
"PAUSE",5.797295972E1,1636142190.022,"2021-11-05 20:56:30.022 UTC+01:00"
