Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.01350985,-1.653794765,11.78845024,7.035361767
0.03154782,-0.111928932,7.038354397,5.431246758
0.04958537,2.612672567,6.152499676,6.613982201
0.06762287,5.069123745,11.91773796,6.379350662
0.08566037,7.827243805,18.39165878,-0.860715509
0.10369787,8.148066521,20.98218536,-1.55982244
0.12173558,-0.231639013,13.70381165,4.885368347
0.13977355,2.483385801,2.546832085,-4.461595058
0.15781152,4.547187805,1.589151382,5.785588264
0.17584948,0.96546185,6.454169273,2.467224836
0.19388745,0.137068048,10.87386513,-10.1837368
0.21192542,-2.702455282,15.02062321,-4.461595058
0.22996339,-4.876390457,16.28954887,-6.080075264
0.24800105,-3.995324135,11.67831707,-3.714603901
0.26603855,-0.571615636,7.555501938,-2.517503023
0.28407605,3.19206953,5.94659853,-1.334767461
0.30211355,7.621342659,6.660070419,0.135272399
0.32015115,5.634155273,6.449380875,5.737704277
0.33818912,1.889623642,6.166864872,5.349843502
0.35622709,-0.241215825,7.148487568,0.585382342
0.37426506,-0.284311444,8.934561729,-1.128866076
0.39230302,-1.241992116,9.279327393,-0.769735873
0.41034099,-2.649782658,9.102156639,1.303642869
0.42837896,-2.956240654,9.695918083,1.768117905
0.44641683,-2.142211914,10.86428833,-0.654814184
0.46445433,-1.00257194,11.61127949,-1.215057373
0.48249183,0.754772067,12.59290218,0.762553215
0.50052933,1.63583827,13.29679775,1.466448545
0.51856683,0.716464877,12.67430496,0.93014735
0.53660469,-0.169389769,12.5402298,0.772130072
0.55464266,-0.432751954,13.4883337,0.499191046
0.57268063,-0.308253467,13.62719727,0.609324336
0.5907186,0.070030399,13.80915642,-1.272518158
0.60875657,1.808220863,14.90091324,-5.912481308
0.62679454,5.638943672,13.51706409,2.218227863
0.64483251,3.924695253,10.2274313,1.088164687
0.66287016,2.670133352,10.50037003,-0.717063427
0.68090766,4.858433723,11.64000988,-0.539892495
0.69894516,6.232705593,12.81795692,3.621230125
0.71698266,6.405087948,14.99668121,5.546168327
0.73502027,5.749076843,14.27363205,5.680243492
0.75305823,4.705204964,12.12363911,-2.278082848
0.7710962,1.707664371,9.499593735,-9.848548889
0.78913417,-2.649782658,7.579443932,-6.827065945
0.80717214,-2.510919094,6.482899666,-1.947683096
0.82521443,3.311779499,4.639364243,-1.11450088
0.8432224,4.006097794,2.288258314,-1.813607812
0.86128605,4.298190594,1.680131078,1.624465823
0.87932355,3.766677856,1.536478996,4.669890404
0.89736105,3.718793869,2.56598568,4.282029629
0.91539855,3.326144695,3.873219728,3.549403906
0.93343605,2.224812031,5.17087698,4.138377666
0.95147381,1.41078341,6.195595264,6.743268967
0.96951178,1.310226917,7.301716805,8.783128738
0.98754974,0.596754789,8.240243912,10.84214211
1.00558771,0.20410569,8.623315811,7.724891663
1.02362568,1.190516829,8.747814178,3.994725466
1.04166365,2.435501575,8.699930191,3.764882088
1.05970162,2.445078373,7.536348343,6.575675011
1.07773943,4.053982258,9.159617424,8.859743118
1.09577693,7.870339394,17.15146255,7.849390507
1.11381443,9.306860924,23.40990639,-1.717839718
1.13185193,3.153762102,19.80902672,-6.860584736
1.14988943,-3.320159197,3.020884037,-0.784101069
1.1679274,4.690839767,-0.977432847,-0.501585245
1.18596537,2.670133352,0.823006809,11.94347477
1.20400334,-1.285087705,8.862735748,-2.249352455
1.22204131,-0.064044893,14.31672764,-8.167819023
1.24007928,-2.592321873,20.23040581,0.183156431
1.25811724,-3.281852007,16.87373543,-6.798335552
1.27615521,-2.281075716,9.006388664,-3.116053581
1.29419282,-0.767940223,4.500500679,-1.602918029
1.31223032,2.492962599,4.49571228,-3.029862165
1.33026782,5.849633217,6.502053261,-4.461595058
1.34830532,4.662109375,7.253832817,1.332373261
1.36634303,2.713229179,7.474099159,5.110423565
1.38438099,0.783502519,7.272986412,2.649184227
1.40241896,0.237624526,7.612962723,-0.884657502
