"event","experiment time","system time","system time text"
"START",0.000000000E0,1636482373.031,"2021-11-09 19:26:13.031 UTC+01:00"
"PAUSE",4.569881488E1,1636482418.730,"2021-11-09 19:26:58.730 UTC+01:00"
