"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.567750000E-3,-2.355950775E0,5.821544037E0,7.902965698E0
1.351575000E-2,-1.869612122E0,5.623356171E0,7.600295105E0
2.346375000E-2,-2.045196991E0,5.727240143E0,7.578889618E0
3.341275000E-2,-2.401905212E0,5.832471313E0,7.671846313E0
4.336075000E-2,-2.487377472E0,5.732479248E0,7.712561646E0
5.330875000E-2,-2.374961243E0,5.701942749E0,7.680528259E0
6.325775000E-2,-2.228715363E0,5.738915863E0,7.658823395E0
7.320575000E-2,-2.092947693E0,5.725294189E0,7.688312073E0
8.315375000E-2,-2.039209442E0,5.663173370E0,7.739206238E0
9.310275000E-2,-2.040107574E0,5.604794769E0,7.714806976E0
1.030507500E-1,-2.066901855E0,5.547014923E0,7.646099854E0
1.129987500E-1,-2.038910065E0,5.469775543E0,7.621101837E0
1.229477500E-1,-2.029329987E0,5.424569550E0,7.592960358E0
1.328957500E-1,-2.047741699E0,5.471571808E0,7.572153625E0
1.428437500E-1,-2.069147186E0,5.530249786E0,7.657027130E0
1.527927500E-1,-2.015259247E0,5.567372589E0,7.768694916E0
1.627407500E-1,-1.962868195E0,5.571114807E0,7.893834686E0
1.726892917E-1,-1.944905548E0,5.584736481E0,7.936795349E0
1.826372917E-1,-1.937570801E0,5.624853058E0,7.933801575E0
1.925862917E-1,-1.907333679E0,5.579497375E0,7.866741028E0
2.025342917E-1,-1.895807648E0,5.542075195E0,7.726782074E0
2.124822917E-1,-1.851499786E0,5.546116791E0,7.611521759E0
2.224312917E-1,-1.817221069E0,5.537584534E0,7.559430084E0
2.323792917E-1,-1.799707489E0,5.547763367E0,7.577692108E0
2.423272917E-1,-1.841470642E0,5.562432861E0,7.639812927E0
2.522762917E-1,-1.895957336E0,5.547164612E0,7.720794525E0
2.622242917E-1,-1.975442047E0,5.507646790E0,7.775580597E0
2.721722917E-1,-2.040406952E0,5.559738464E0,7.764803009E0
2.821212917E-1,-2.015109558E0,5.674250336E0,7.790250092E0
2.920692917E-1,-2.284998322E0,5.334456940E0,7.602839813E0
3.020172917E-1,-2.030078430E0,5.460644531E0,7.660919037E0
3.119652917E-1,-1.972747650E0,5.376669159E0,7.720794525E0
3.219142917E-1,-2.079924774E0,5.342839508E0,7.531737671E0
3.318622917E-1,-2.050885162E0,5.475912781E0,7.531587982E0
3.418102917E-1,-2.131118317E0,5.475463715E0,7.542215881E0
3.517592917E-1,-2.255210266E0,5.428611145E0,7.550598450E0
3.617072917E-1,-2.349514160E0,5.342091064E0,7.582631836E0
3.716552917E-1,-2.437830505E0,5.223836975E0,7.541168060E0
3.816042917E-1,-2.434537354E0,5.100942535E0,7.480095062E0
3.915522917E-1,-2.379451904E0,4.976850586E0,7.380102997E0
4.015002917E-1,-2.295476532E0,4.856650543E0,7.222630463E0
4.114482917E-1,-2.213447113E0,4.720284119E0,7.128176880E0
4.213972917E-1,-2.254910889E0,4.611909485E0,7.126979370E0
4.313452917E-1,-2.733765106E0,4.210743713E0,6.894662476E0
4.412932917E-1,-2.746937714E0,4.392615509E0,6.688092041E0
