Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.0126551,0.960673451,-12.73775196,-2.541445017
0.03069729,0.16579847,-11.98118401,0.369904161
0.04873948,-0.37050271,-9.91738224,3.463212729
0.06678166,1.262342811,-8.294113159,2.653972626
0.08482385,1.803432465,-8.059481621,0.695515573
0.10286604,0.998980641,-7.944559574,3.046621561
0.12090838,0.237624526,-8.284536362,5.301959515
0.13895104,0.639850378,-8.547898293,5.886145115
0.1569937,1.736394763,-8.571840286,3.228580952
0.17503635,2.397194386,-7.65725565,3.041833162
0.19307896,1.698087573,-6.570288181,4.741716385
0.21112114,0.55844754,-5.626972675,2.730587006
0.22916333,0.663792431,-4.875193119,0.16879122
0.24720552,1.219247222,-5.310937881,-0.697909772
0.2652477,2.981379747,-6.603806973,-0.515950441
0.28328989,3.838503838,-8.466495514,0.700303972
0.30133208,3.407547474,-8.782530785,-0.271741897
0.31937427,2.593518972,-7.729081631,0.968454599
0.33741672,1.813009262,-7.05870533,1.001973391
0.35545937,1.63583827,-8.116942406,7.269993305
0.37350203,2.354098797,-11.0426569,11.814188
0.39154468,0.017357962,-15.44319916,9.692925453
0.40958718,-1.174954534,-19.1398468,7.638700485
0.42762937,-3.621828556,-18.51256561,5.416881561
0.44567156,-5.326500416,-15.16547203,1.768117905
0.46371375,-3.966593742,-11.53107357,2.931699991
0.48175593,-1.687313676,-9.29488945,2.596511841
0.49979812,-1.438316703,-10.80802536,3.697844505
0.51784031,-2.15657711,-11.88541603,4.305971622
0.5358825,-1.577180386,-11.20067406,3.82713151
0.55392505,-0.427963555,-9.031527519,2.261323452
0.5719677,-0.681748927,-6.417058945,1.361103654
0.59001036,-1.146224022,-5.310937881,0.681150377
0.60805302,-1.400009394,-5.363610268,1.016338587
0.62609541,-1.457470298,-5.382763863,1.150413871
0.6441376,-1.893214941,-5.229535103,1.657984734
0.66217979,-2.510919094,-5.100248337,2.869450808
0.68022198,-2.348113298,-5.306149483,4.502296448
0.69825729,-0.614711285,-5.679645061,5.110423565
0.71629453,1.717241168,-6.541557789,4.373009205
0.73434958,2.866457939,-7.317278862,2.433706045
0.75239177,2.071583033,-8.207921982,2.246958256
0.77043396,1.286284804,-8.940547943,3.563769341
0.78847614,-0.293888271,-9.907805443,4.727351189
0.80651833,-0.346560687,-9.630077362,5.397727966
0.82456052,-1.553238392,-9.687539101,5.191826344
