"event","experiment time","system time","system time text"
"START",0.000000000E0,1636305488.066,"2021-11-07 22:48:08.066 UTC+05:30"
"PAUSE",2.330181937E1,1636305511.368,"2021-11-07 22:48:31.368 UTC+05:30"
