"event","experiment time","system time","system time text"
"START",0.000000000E0,1636483031.862,"2021-11-09 19:37:11.862 UTC+01:00"
"PAUSE",4.969885654E1,1636483081.560,"2021-11-09 19:38:01.560 UTC+01:00"
