Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.01399644,-0.299323976,2.441017389,0.818559408
0.03398706,-0.544891775,1.806939363,1.150870085
0.05400894,-0.419053555,0.839328826,1.208291411
0.07400112,0.189368218,0.839328826,1.431868076
0.09399019,0.042760566,3.518583775,1.951103568
0.11398237,-0.789237857,4.322482586,1.626123309
0.13400425,-0.736703455,4.348138809,1.15575707
0.15399487,-0.987158239,3.127629995,0.294437051
0.17398706,-1.13254416,1.913229942,0.012217305
0.19400894,-1.401324868,1.229060888,0.096516706
0.21399956,-1.598023415,0.875980735,0.266337246
0.23399019,-1.527163148,0.860098243,0.394618928
0.25398081,-1.328021049,1.287703872,0.664621353
0.27400269,-0.868650377,1.65910995,0.952949762
0.29399487,-0.199142069,1.326799273,0.979827821
0.3139855,0.147829384,0.888198078,0.553443909
0.33400737,0.108734012,0.492357373,-0.067195177
0.353998,-0.145385921,0.009773844,-0.560774267
0.37399018,-0.037873644,-0.38728857,-1.003040671
0.39398081,0.328645498,-0.935845554,-1.351233959
0.41400269,1.094670534,-1.379333735,-1.775174379
0.43399331,1.342681766,-1.73852241,-2.017076969
0.45398394,1.317025423,-1.899790883,-2.214997292
0.47400737,1.351233959,-1.952325344,-2.276083946
0.493998,1.606575608,-3.530801058,-0.178372651
0.51398862,2.108706713,-3.408627987,1.043357849
0.5340105,2.531425476,-3.714060545,0.615752161
0.55400112,2.731789351,-2.621833563,0.513126791
0.57399175,2.089159012,-1.944994926,0.337197602
0.59398394,1.198517561,-1.170417786,-0.552222192
0.61400581,0.355523557,-1.003040671,-0.496022582
0.63399644,-0.142942458,-2.178345442,-0.805120409
0.65398706,-0.348193198,-1.931555867,-0.829554975
0.6740105,-0.164933607,-1.661553383,-0.52656585
0.69400112,0.075747289,-1.483180761,-0.039095376
0.71399175,0.183259577,-1.376890182,0.37751472
0.73398237,0.373849511,-1.395216227,0.627969444
0.75400425,0.411723167,-0.864985168,0.610865235
0.77399487,0.124616511,-0.244346097,0.487470448
0.79398706,-0.467922777,0.191811681,0.381179899
0.81400894,-0.751364231,-0.293215305,0.315206468
0.83399956,-0.577878535,-0.818559408,0.260228604
0.85399018,-0.212581098,-1.181413412,0.238237441
0.87398237,0.235793978,-0.772133648,0.310319543
0.89400425,0.067195177,0.029321531,0.333532423
0.91399487,-0.296880513,0.616973877,-0.520457208
0.9339855,-0.158824965,0.689055979,-1.403768301
0.95400737,-0.150272846,-0.015882496,-1.329242706
0.973998,-0.089186326,1.665218592,-0.464257568
0.99398862,-0.147829384,1.645670891,0.228463605
1.01398081,-0.85765481,1.522276163,0.531452775
1.03400268,-1.227839112,2.463008642,0.591317534
1.05399331,-0.841772318,2.280970812,0.648738861
1.07398394,-0.184481308,1.248608589,0.714712322
1.09400737,0.538783133,1.251052022,1.07634449
1.113998,0.488692194,1.858252048,1.872912765
1.13398862,-0.397062391,4.067140579,2.243097067
1.1540105,-1.075122833,4.871039391,1.497841597
1.17400112,-1.345125198,4.543615818,1.089783549
1.19399175,-1.396437883,3.071430445,0.558330834
1.21398394,-1.192408919,2.064724445,0.257785142
1.23400581,-1.145983219,1.733635545,0.229685322
1.25399644,-1.209513187,1.46363306,0.063529983
1.27398862,-1.296256065,1.721418262,-0.101403631
1.2940105,-1.158200502,1.704313993,-0.064751714
1.31400112,-0.552222192,1.097113967,-0.047647487
1.33399175,0.105068818,0.777020574,-0.134390354
1.35398237,0.518013716,0.216246292,-0.351858378
1.37400581,0.896750152,-0.161268428,-0.795346558
1.39399487,1.353677392,-0.27488935,-1.478293896
1.41398706,1.511280537,-0.173485726,-2.183232307
1.43400894,1.423316002,-0.64263022,-2.753780365
1.45399956,1.260825872,-1.273043156,-3.17283392
1.47399018,1.216843605,-3.576004982,-1.269377947
1.49398237,2.332283497,-3.73849535,1.177748203
1.51400425,3.435506105,-3.511253357,0.704938471
1.53399487,4.006054401,-2.592512131,0.379958183
1.5539855,2.268753529,-2.800206184,-0.552222192
1.57400737,0.766025007,-2.461786985,-0.646295428
1.593998,0.081855945,-2.211332083,-1.042136073
1.61399019,-0.1001819,-2.065946341,-0.76480329
1.63398081,-0.16737707,-2.454456568,-0.547335267
1.65400269,0.112399206,-2.323731422,-0.089186326
1.67399331,0.145385921,-1.973094702,0.439822972
1.6939855,0.07696902,-1.815491438,0.995710313
1.71400737,0.156381503,-1.458746195,1.330464482
1.733998,-0.171042264,-1.30480814,1.229060888
1.75398862,-0.691499472,-0.287106663,0.689055979
1.7740105,-1.166752577,0.364075691,0.204028994
1.79400269,-0.91385442,0.111177474,-0.22357668
1.81399331,0.656069279,-0.401949316,-0.27488935
1.83398394,1.44042027,-0.439822972,0.10751228
1.85400581,0.376292974,-0.474031419,0.427605659
1.87399644,-1.028697014,-0.57299161,0.233350515
1.89398862,-1.379333735,0.430049121,-0.593761027
1.9140105,-0.77824229,0.285884917,-1.172861218
1.93400112,-0.227241874,0.561996043,-0.825889826
1.95399175,-0.2003638,0.671951771,-0.37751472
1.97398237,-0.460592389,1.51005888,0.232128784
1.99400581,-0.454483748,2.922379255,0.769690216
2.01399644,-0.5497787,2.133141518,0.981049597
2.03398706,-0.579100251,1.009149313,1.117883325
2.05400894,0.184481308,1.259604096,1.232726097
2.07399956,0.012217305,3.648087263,2.111150265
2.09399175,-0.604756594,4.571715355,1.948660135
2.11398237,-0.674395204,4.300491333,1.284038782
2.13400425,-1.16553092,3.230255365,0.542448342
2.15399487,-1.441641927,2.160019398,0.263893783
2.1739855,-1.63589716,1.220508695,0.370184332
2.19400737,-1.57969749,0.333532423,0.492357373
2.21399956,-1.225395679,-0.020769417,0.663399637
2.23399018,-0.845437467,0.25167647,0.839328826
2.25398081,-0.625526011,0.810007274,0.802676916
2.27400268,-0.448375076,0.883311153,0.530230999
2.29399331,-0.054977871,0.827111542,0.191811681
2.3139855,-0.017104227,0.276111096,-0.185703039
2.33400737,0.133168623,-0.268780708,-0.510683358
2.353998,0.561996043,-0.762359798,-0.87109381
2.37398862,1.158200502,-1.279151797,-1.282817006
2.39397925,1.599245191,-1.744631171,-1.815491438
2.41400268,1.120326877,-1.815491438,-2.645046473
2.43399331,1.091005325,-1.690874934,-2.626720428
2.45398394,1.285260439,-2.379930973,-1.313360214
2.47400581,2.025629044,-2.640159607,0.95050633
2.493998,2.503325701,-3.08609128,0.583987176
2.51398862,2.583960056,-2.75500226,0.388510287
2.5340105,2.532647371,-2.010968447,0.511905074
2.55400112,1.673770785,-1.879021525,-0.263893783
2.57399175,0.496022582,-1.032362223,-0.361632228
2.59398394,-0.226020142,-0.87109381,-0.706160188
2.61400581,-0.289550126,-1.392772794,-0.728151381
2.63399644,-0.452040285,-0.884532869,-0.554665625
2.65398706,-0.548556984,-0.689055979,-0.350636631
2.67400894,-0.397062391,-0.668286562,0.089186326
2.69400112,-0.427605659,-0.733038306,0.580321968
2.71399175,-0.530230999,-0.830776691,0.940732479
2.73398237,-0.452040285,-0.813672483,1.105666041
2.75400425,-0.370184332,-0.641408503,1.056796908
2.77399487,-0.105068818,-0.304210901,0.682947338
2.79398706,-0.0842994,0.342084527,0.238237441
2.81400737,0.202807263,0.075747289,-0.254119933
2.83399956,0.471587956,-0.33108896,-0.5497787
2.85399018,0.525344074,-0.392175496,-0.463035852
2.87398081,0.390953749,0.042760566,-0.459370643
2.89400425,-0.322536856,0.863763452,-0.478918344
2.91399487,-1.433089852,-0.17715092,-0.614530444
2.9339855,-1.126435518,-0.50335294,-0.647517145
2.95400737,-0.548556984,1.210734844,-0.448375076
2.973998,-0.228463605,1.775174379,0.35430184
2.99398862,-0.546113551,1.995085835,0.373849511
3.01398081,-0.293215305,2.43735218,0.516791999
3.03400269,-0.37751472,0.998153806,0.999375522
3.05399331,-0.116064392,0.134390354,1.288925648
3.07398394,0.263893783,1.585806131,1.813048005
3.09400737,-0.397062391,3.633426428,2.015855312
3.113998,-0.795346558,3.902207136,1.40743351
3.13398862,-1.004262447,3.518583775,1.007927656
3.1540105,-1.069014192,2.445904493,0.58276546
3.17400112,-1.078788042,1.284038782,0.436157793
3.19399331,-1.026253581,0.66217792,0.510683358
3.21398394,-1.003040671,0.687834263,0.674395204
3.23400581,-0.98349303,0.97371918,0.8014552
3.25399644,-0.957836688,1.194852352,0.855211318
3.27398706,-0.862541735,0.935845554,0.460592389
3.29400894,-0.398284137,0.951728046,0.004886922
3.31400112,0.00122173,1.017701507,-0.412944913
3.33399175,0.138055548,0.609643519,-0.588874102
3.35398237,0.254119933,0.216246292,-0.762359798
3.37400425,0.607200027,-0.356745303,-1.075122833
3.39399487,1.15575707,-1.098335743,-1.73852241
3.41398706,1.259604096,-0.819781125,-2.802649736
3.43400894,1.00670588,-0.426383942,-3.166725397
3.45399956,1.003040671,-0.686612546,-3.260798693
3.47399019,2.217440844,-1.951103568,0.112399206
3.49398081,3.274237633,-2.49355197,0.860098243
3.51400268,3.314554691,-3.0335567,0.636521578
3.53399487,2.935818434,-2.753780365,0.640186787
3.5539855,1.83137393,-2.541199446,-0.488692194
3.57400737,0.831998467,-0.436157793,-0.454483748
3.593998,0.14416419,-0.84788096,-0.797789991
3.61398862,-0.313984722,-1.461189628,-0.866206884
3.63398081,-0.707381964,-1.315803766,-0.830776691
3.65400268,-0.381179899,-1.445307136,-0.454483748
3.67399331,-0.240680903,-1.462411404,0.058643062
3.69398394,-0.389732033,-1.136209369,0.576656759
3.71400737,-0.404392779,-1.152091861,0.902858794
3.733998,-0.256563395,-1.000597239,0.985936463
3.75398862,-0.180816114,-0.763581574,0.799011707
3.7740105,-0.02687807,-0.186924756,0.594982743
3.79400268,0.015882496,0.483805269,0.280998021
3.81399175,0.064751714,0.238237441,-0.266337246
3.83398394,0.419053555,-0.742812157,-0.500909507
3.85400581,0.690277696,-0.530230999,-0.120951317
3.873998,-0.047647487,-0.640186787,0.124616511
3.89398706,-0.917519569,-0.812450767,0.211359367
3.9140105,-1.0726794,0.955393255,-0.555887342
3.93400112,-0.795346558,0.510683358,-0.594982743
3.95399175,-0.514348507,0.259006858,-0.350636631
3.97398237,-0.742812157,1.028697014,-0.119729586
3.99400581,-1.017701507,1.307251573,0.389732033
4.01399487,-0.802676916,2.305405378,0.322536856
4.03398706,-0.397062391,2.742784977,0.489913911
4.05400894,-0.310319543,1.287703872,0.818559408
4.07399956,-0.091629788,0.201585531,1.17530477
4.09399018,0.70860368,1.172861218,1.766622305
4.11398081,0.116064392,2.646268129,2.017076969
4.13400425,-0.789237857,3.522248983,1.145983219
4.15399487,-0.90408057,3.308446169,0.822224617
4.1739855,-0.963945329,2.257757902,0.601091385
4.19400737,-0.948062837,1.097113967,0.392175496
4.213998,-0.924849987,0.471587956,0.551000416
4.23399018,-0.901637077,0.312763006,0.739146948
4.25398081,-0.85765481,0.665843129,0.907745719
4.27400268,-0.726929605,0.979827821,0.944397628
4.29399331,-0.712268889,0.795346558,0.663399637
4.31398394,-0.540004849,0.544891775,0.238237441
4.33400737,-0.33108896,0.717155814,-0.1001819
4.353998,-0.278554559,0.548556984,-0.279776275
4.37398862,-0.09285152,0.299323976,-0.42394048
4.3940105,0.404392779,-0.058643062,-0.546113551
4.41400268,0.90408057,-0.537561417,-0.792903066
4.43399331,1.437976718,-0.830776691,-1.27182138
4.45398394,1.54671073,-1.000597239,-2.030516148
4.47400581,1.352455616,-1.070235848,-2.669481039
4.49399644,1.279151797,-1.182635069,-2.912605524
4.51398862,1.119105101,-2.558303595,-1.488067746
4.5340105,1.595579982,-1.951103568,1.204626203
4.55400112,2.040289879,-2.30784893,1.022588372
4.57399175,2.687807083,-2.216219187,0.208915904
4.59398237,2.349387646,-2.263866663,-0.827111542
4.61400581,1.276708364,-0.459370643,-0.626747727
4.63399487,0.569326401,-0.280998021,-0.992045164
4.65398706,-0.058643062,-0.603534877,-1.034805655
4.67400894,-0.419053555,-0.561996043,-0.897971869
4.69399956,-0.658512712,-0.531452775,-0.733038306
4.71399018,-0.498466045,-0.709825397,-0.491135657
4.73398081,-0.29810223,-0.962723613,0.05742133
4.75400425,-0.282219738,-1.066570759,0.518013716
4.77399487,-0.282219738,-0.830776691,0.739146948
4.7939855,-0.478918344,-0.348193198,0.805120409
4.81400737,-0.552222192,0.283441484,0.66217792
4.83399956,-0.645073712,0.725707889,0.24678956
4.85399018,-0.543670058,-0.006108652,-0.120951317
4.87398081,0.064751714,-0.565661192,-0.272445887
4.89400269,0.634078085,-0.295658767,-0.283441484
4.91399487,0.502131224,-0.256563395,-0.232128784
4.9339855,-0.128281698,-0.401949316,-0.421497017
4.95400737,-0.952949762,-0.64263022,-0.678060412
4.973998,-0.87109381,-1.219287038,-0.463035852
4.99398862,-0.277332813,0.427605659,0.244346097
5.01401206,-0.431270868,0.709825397,0.574213326
5.03400269,-0.982271314,0.338419348,0.663399637
5.05399331,-1.103222609,1.605353832,0.687834263
5.07398394,-0.586430609,2.240653753,0.454483748
5.09400581,-0.412944913,1.089783549,0.770911932
5.113998,-0.014660765,0.282219738,1.018923163
5.13398862,0.656069279,1.363451242,1.288925648
5.1540105,0.118507855,2.484999895,1.883908391
5.17400112,-0.62919122,3.568674803,1.694540143
5.19399175,-1.137431026,3.07631731,1.000597239
5.21398237,-1.160643935,2.240653753,0.674395204
