"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482364473837E9,"2021-11-09 19:26:04.474 UTC+01:00"
"PAUSE",1.601951020833440E1,1.636482380493057E9,"2021-11-09 19:26:20.493 UTC+01:00"
