"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.623095834E-2,-9.005057812E-2,-2.845209539E-1,1.518148482E-1
2.629395836E-2,-1.426759660E-1,-4.421356618E-1,3.584362194E-2
3.635695839E-2,-1.693371385E-1,-5.837069154E-1,-6.137746945E-2
4.641995835E-2,-1.707640737E-1,-6.966543198E-1,-1.506931782E-1
5.648295837E-2,-1.775079966E-1,-7.561336160E-1,-2.148074508E-1
6.654595834E-2,-1.976649314E-1,-8.145360351E-1,-2.133066654E-1
7.660895836E-2,-2.199260145E-1,-8.875226378E-1,-1.547770500E-1
8.667195833E-2,-2.502911389E-1,-9.823566675E-1,-6.349217892E-2
9.673495835E-2,-2.855135500E-1,-1.112020969E0,2.112549916E-2
1.067979584E-1,-3.625225723E-1,-1.314713001E0,5.574331433E-2
1.168609583E-1,-4.994444549E-1,-1.493523240E0,5.177866668E-2
1.269239584E-1,-7.022250295E-1,-1.589894176E0,1.325262059E-2
1.369869583E-1,-9.616989493E-1,-1.627157092E0,-1.694975607E-2
1.470489583E-1,-1.218724608E0,-1.626855969E0,-5.431979429E-3
1.571119584E-1,-1.431560159E0,-1.616366267E0,7.317867875E-2
1.671749583E-1,-1.595886707E0,-1.612465143E0,2.080068290E-1
1.772379584E-1,-1.701129079E0,-1.655030370E0,3.952187896E-1
1.873009584E-1,-1.622540593E0,-1.538306594E0,6.049203277E-1
1.973639583E-1,-1.376139283E0,-1.547718644E0,7.889338732E-1
2.074269584E-1,-1.169299960E0,-2.067704201E0,1.008190751E0
2.174899583E-1,-9.628882408E-1,-2.678190470E0,1.118345976E0
2.275529584E-1,-6.854268312E-1,-3.098356962E0,1.123981595E0
2.376159584E-1,-3.456117809E-1,-3.308624983E0,1.128952384E0
2.476789583E-1,-1.146099716E-1,-3.092177629E0,1.215691447E0
2.577419584E-1,-8.290455677E-3,-2.859378576E0,1.269742012E0
2.678049583E-1,-7.437279075E-2,-2.416375160E0,1.233044386E0
2.778679584E-1,-2.483017147E-1,-1.959831715E0,1.151454449E0
2.879309584E-1,-4.443031847E-1,-1.492727757E0,1.111702442E0
2.979939583E-1,-5.799699426E-1,-1.259303808E0,1.177738667E0
3.080569584E-1,-6.265566349E-1,-1.366811872E0,1.356685638E0
3.181199583E-1,-5.001366138E-1,-1.477521300E0,1.637849927E0
3.281829584E-1,-2.503230572E-1,-1.636233091E0,1.966632605E0
3.382459584E-1,6.251394004E-2,-1.938720584E0,2.293619871E0
3.483079583E-1,4.488453865E-1,-2.298653841E0,2.644000292E0
3.583709584E-1,9.088298082E-1,-2.736107349E0,3.015365124E0
3.684339584E-1,1.456849694E0,-3.064813852E0,3.319370508E0
3.784969584E-1,2.014915705E0,-3.100716829E0,3.446050406E0
3.885599584E-1,2.389326096E0,-2.995559454E0,3.459227324E0
3.986229583E-1,2.446613789E0,-2.857382536E0,3.471835613E0
4.086859584E-1,2.279833794E0,-2.608491659E0,3.629992962E0
4.187489584E-1,2.122215986E0,-2.318348408E0,3.897692204E0
4.288119584E-1,2.115586042E0,-2.005998373E0,4.159190178E0
4.388749584E-1,2.230523348E0,-1.844460607E0,4.410846233E0
4.489379583E-1,2.432643414E0,-1.875660062E0,4.609609604E0
4.590009584E-1,2.747741938E0,-2.095552921E0,4.746969223E0
4.690639584E-1,3.083216190E0,-2.363602638E0,4.758903027E0
4.791269584E-1,3.309114456E0,-2.570361376E0,4.626217842E0
4.891899584E-1,3.416209459E0,-2.804170370E0,4.432404041E0
4.992529583E-1,3.577099085E0,-3.051902294E0,4.249540329E0
5.093159584E-1,3.684455156E0,-2.955328226E0,4.092581272E0
5.193789583E-1,3.845123291E0,-2.689887285E0,4.030733109E0
5.294419584E-1,3.844037294E0,-2.405046225E0,4.053001881E0
5.395049584E-1,3.801232338E0,-1.875482440E0,4.137989044E0
5.495679583E-1,3.816148758E0,-1.135974169E0,4.287344456E0
5.596309584E-1,3.842600107E0,-4.415327311E-1,4.398758411E0
5.696929584E-1,3.861037731E0,-1.852913946E-2,4.368461132E0
5.797559583E-1,3.905198097E0,1.902198195E-1,4.226788521E0
5.898189584E-1,3.962289333E0,2.276059091E-1,4.031324863E0
5.998819583E-1,3.999489307E0,8.870261908E-2,3.872438192E0
6.099453333E-1,4.009140015E0,-1.866988987E-1,3.887349129E0
6.200083334E-1,4.001958847E0,-4.832581282E-1,4.067159653E0
6.300713334E-1,3.964814901E0,-7.387164235E-1,4.359992504E0
6.401343333E-1,3.858226776E0,-1.026982546E0,4.473048687E0
6.501973334E-1,3.683986902E0,-1.298799634E0,4.312083244E0
6.602603333E-1,3.512887955E0,-1.549880624E0,4.068700790E0
6.703233334E-1,3.464084387E0,-1.733167052E0,3.817450523E0
6.803863334E-1,3.463217497E0,-1.793903708E0,3.679929972E0
6.904493333E-1,3.391781330E0,-1.825793862E0,3.710985184E0
7.005123334E-1,3.283699751E0,-1.903476357E0,3.766281843E0
7.105753333E-1,3.195620298E0,-1.846337914E0,3.799228430E0
7.206383334E-1,3.132570267E0,-1.509312510E0,3.803035021E0
7.307013334E-1,2.999353647E0,-1.194178581E0,3.732405186E0
7.407643333E-1,2.081801176E0,-2.223988533E0,3.370486021E0
