"event","experiment time","system time","system time text"
"START",0.000000000E0,1636389377.836,"2021-11-08 17:36:17.836 UTC+01:00"
"PAUSE",6.366913138E1,1636389441.505,"2021-11-08 17:37:21.505 UTC+01:00"
