"event","experiment time","system time","system time text"
"START",0.000000000E0,1636489076.876,"2021-11-09 21:17:56.876 UTC+01:00"
"PAUSE",3.006224770E1,1636489106.938,"2021-11-09 21:18:26.938 UTC+01:00"
