Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.0124102,-0.935534298,-17.45911789,2.620453835
0.03044781,0.534505546,-14.49030685,-0.075417355
0.04848531,-0.724844575,-13.10167027,-1.574187636
0.06652281,-0.155024558,-11.87105083,-4.921281815
0.08456031,2.449866772,-8.902240753,-2.431311846
0.10259781,1.334168911,-10.15680218,2.017114878
0.12063531,-0.423175156,-7.915829182,0.33638534
0.13867281,-0.380079508,-4.769848347,-2.704250813
0.15671031,-2.702455282,-1.939901948,-3.982754469
0.17474781,-3.961805344,0.875679255,-3.360262156
0.19278531,-3.516483784,1.617881775,-3.441664934
0.21082312,-2.099116325,1.656189084,-2.63721323
0.22886109,-1.347337008,0.415992558,-0.348356336
0.24689906,-0.40880993,-1.245583415,2.342726469
0.26493703,-0.2220622,-4.511274338,5.661089897
0.28297458,-1.280299306,-14.38496208,11.61307526
0.30101208,-0.356137514,-31.3071804,13.32253551
0.31904958,2.205658197,-20.89240265,10.39203262
0.33708708,-2.472611904,-12.74732876,7.346607685
0.35512458,-3.60746336,-7.781754017,4.72256279
0.37316208,-1.759139657,-2.955043554,2.136825085
0.39119958,-1.955464244,-3.132214308,-2.857479811
0.40923708,-3.401561975,-9.692327499,-1.875856996
0.42727458,-0.686537325,-17.81824684,-6.065710068
0.44531208,1.645415068,-32.59047318,22.17150497
0.46335005,-8.836400032,-17.93316841,-3.896563292
0.48138802,-7.687182903,-3.022081137,-14.51245403
0.49942599,-0.801459014,-0.776319921,-11.87883186
0.51746385,6.271012783,-0.115520231,-8.249221802
0.53550135,5.710769653,-4.669291973,-1.272518158
0.55353885,0.759560466,-11.81837845,2.079364061
0.57157635,-0.207697004,-19.23082733,0.910993755
0.58961385,3.067570925,-15.24208641,3.324349165
0.60765135,2.569576979,-8.490437508,0.039504327
0.62568885,1.674145579,-5.670068264,-1.143231273
0.64372635,-0.380079508,-4.75548315,3.128024578
0.66176385,-1.400009394,-5.890334606,0.044292733
0.67980135,-1.629852772,-6.709151745,-2.450465441
0.69783927,-0.959476352,-8.303689957,0.863109708
0.71587724,0.400430232,-10.16159058,2.562992811
0.73390786,0.237624526,-9.366715431,0.652419984
0.75193109,1.568800688,-10.77929497,-0.525527299
0.76999072,3.412335873,-13.69543266,-0.81761986
0.78802822,4.686051369,-13.66670227,2.179920673
0.80606572,6.529586792,-13.19743824,1.763329506
0.82410322,5.68682766,-11.4113636,-1.037886381
0.84214072,3.474585295,-13.69543266,1.974019289
0.86017822,4.638167381,-13.46558857,3.463212729
0.87821572,4.250306606,-13.83429623,5.565321922
0.89625322,5.102642536,-12.75211716,1.954865694
0.91429072,6.074688435,-9.299677849,-0.659602583
0.93232833,4.738723755,-10.82239056,-0.712275028
0.9503663,-1.155800819,-19.46067047,-3.154360771
0.96840427,-13.64395714,-28.51554108,-6.573280811
0.98644224,-5.297770023,-20.31300545,3.922899485
1.00448005,-1.07918644,-14.8973217,1.322796464
1.02251755,-0.949899495,-12.75211716,-1.215057373
1.04055505,2.751536369,-10.87985134,-5.543774128
1.05859255,-1.93152225,-8.998008728,0.968454599
1.07663005,-0.020949265,-6.91984129,1.313219666
1.09466755,1.156997919,-5.018845081,-1.583764434
1.11270505,1.434725404,-3.759495258,-3.944447279
1.13074255,-2.209249735,-1.101931334,-4.475960255
1.14878005,-4.407126904,1.162983418,-2.402581453
1.1668177,-3.894767523,1.862090349,-3.106476784
1.18485567,-3.224391222,1.52690208,-2.201468468
1.20289364,-2.214038134,0.387262136,-0.970848799
1.22093161,0.242412925,-2.504933596,2.041056871
1.23896937,3.239953518,-8.830414772,5.622782707
1.25700687,3.311779499,-22.67847633,11.84770679
1.27504437,5.682039261,-29.2050705,16.72709084
1.29308187,0.026934769,-19.56601524,10.77031612
1.31111937,-4.488529682,-10.72662258,8.438364029
1.32915687,-5.790975571,-6.316502571,-0.329202741
1.34719437,-4.598662853,-5.957372189,-0.927753151
1.36523187,-5.307346821,-10.34354973,-7.339425087
1.38326937,-7.845200539,-26.83481026,-6.482301235
1.40130718,2.684498549,-30.5218811,19.93053246
1.41934515,-6.921038628,-1.872864246,-10.01614285
1.43738312,-5.881955147,0.650624335,-9.973047256
1.45542109,1.334168911,2.154182911,-9.714473724
1.47345875,7.717110634,0.459088177,-9.791088104
1.49149624,5.806537628,-8.662819862,-2.196680069
1.50953375,2.210446835,-20.59552193,5.675455093
1.52757124,2.176927805,-18.7759285,2.8981812
1.54560875,2.172139406,-10.59254646,0.839167714
1.56364624,2.612672567,-6.819284916,0.982819796
1.58168375,3.225588322,-5.765836239,-1.588552833
1.59972124,1.554435492,-5.286995888,-3.350685358
1.61775875,-0.054468088,-6.618172169,1.049857497
1.63579671,-2.688089848,-8.054693222,1.758541107
1.65383468,-3.674500942,-7.978078842,0.250194073
1.67187265,-1.438316703,-7.532757282,0.547075093
1.68991062,0.663792431,-8.298901558,-0.913387954
1.70794812,1.798644066,-9.903017044,-1.607706428
1.72598562,3.062782526,-11.31080723,2.160767078
1.74399895,4.374804974,-12.82394314,2.912546396
1.76205901,7.147290707,-12.76169395,-2.019509077
1.78009875,8.727463722,-11.68430328,-1.569399238
1.79813625,2.406771183,-12.93886471,1.385045648
1.81617374,0.908001006,-15.50065994,4.08570528
1.83421125,3.986944437,-15.36179638,4.272452831
1.85224874,4.98772049,-14.87816811,3.908534288
1.87028625,4.958990097,-13.86302662,0.513556242
1.88832374,4.575918198,-10.84633255,-0.913387954
1.90636125,1.267131209,-11.75134087,-0.860715509
1.92439895,-5.647323132,-19.05365562,0.111330383
1.94243692,-12.06857204,-25.3360405,-2.958036184
1.96047489,-4.455010891,-19.7479744,3.400963545
1.97851286,-0.868496656,-14.9116869,0.226252064
1.99655067,1.817797661,-11.62684155,-3.700238705
2.01458817,2.445078373,-8.55747509,-4.509479046
2.03262567,-0.662595332,-9.084199905,0.89184016
2.05066317,1.496974587,-6.785766125,2.213439465
2.06870067,2.732382774,-4.79379034,-1.856703401
2.08673817,0.37169981,-2.873640537,-3.551798105
2.10477567,-3.779845953,0.037708677,-3.41772294
2.12281317,-4.608239651,1.191713929,-3.408146143
2.14085067,-3.071162224,1.206079125,-4.624400616
2.15888864,-2.099116325,0.66977793,-3.714603901
2.17692661,-0.638653278,-0.517746091,-1.176750183
2.19496458,0.563235939,-3.587112665,3.204638958
2.21300255,-0.08319851,-10.30045414,9.228450775
2.23104067,3.014898539,-23.14295197,15.34324169
2.2490752,4.547187805,-27.22267151,15.77419758
2.26711515,-0.13108255,-15.97471237,10.19091988
2.28515307,-2.774281263,-11.60768795,8.783128738
2.30319057,-5.264250755,-7.714716434,1.121683478
2.32122807,-4.349666119,-6.895899296,1.796848416
2.33926557,-5.819705963,-11.44967079,-7.593210697
2.35730307,-9.138069153,-27.20830727,0.671573579
2.37534057,-2.290652514,-25.49884605,10.03769016
2.39337807,-6.528389454,-0.153827459,-11.53885555
2.41141557,-2.395997286,-0.44592008,-10.11669922
2.42945338,5.212775707,0.368108511,-11.70644951
2.44749135,7.879916191,-4.276642799,-6.089652061
2.46552932,4.279036999,-12.93407631,1.346738458
2.48356734,1.994968534,-18.5700264,2.15597868
2.50160437,1.616684675,-14.83507252,3.01310277
2.51964145,0.836174965,-9.505578995,2.764105797
2.53767942,1.97102654,-6.948571682,0.245405674
2.55571739,-0.456693977,-5.421071053,-1.555034041
2.57375536,0.146644861,-4.966172695,0.130484
2.59179333,-2.568379879,-6.235099792,0.958877802
2.60983093,-3.176506996,-7.532757282,-3.202244759
2.62786843,-1.82138896,-9.132083893,-0.214281052
2.64590593,-0.145447746,-10.90379333,1.547851443
2.66394343,1.501762986,-8.461707115,0.566228688
2.68198093,3.824138641,-10.33876133,1.567005038
2.70001843,6.390722752,-14.39453888,0.345962137
2.71805593,6.831255913,-12.3977747,-0.659602583
2.7360827,6.414664745,-13.01547909,0.561440289
2.75411645,1.688510776,-15.32827759,0.805648863
2.77216994,2.636614561,-15.36179638,1.07858789
2.79020744,6.050746441,-15.39531517,2.912546396
2.80824494,6.112995625,-15.01703167,2.970007181
2.82628244,6.31889677,-14.34186649,0.427365005
2.84431994,3.785831451,-13.02505589,0.231040463
2.86235744,-1.136647224,-12.93407631,0.283712894
2.88039494,-6.782175064,-17.89007378,0.551863492
2.89843244,-9.995193481,-21.69685364,-2.59890604
2.91647026,-2.15657711,-18.17259026,2.002749681
2.93450822,-0.538096845,-14.38017368,-1.109712481
2.95254619,0.70688808,-11.45445919,-2.287659645
2.97058416,0.290296942,-8.868721962,-7.416039944
2.98862192,0.869693756,-7.566276073,0.872686505
3.00665942,1.774701953,-7.039551735,1.356315255
3.02469692,2.205658197,-5.128978729,-2.038662672
3.04273442,-0.111928932,-2.777872562,-3.724180698
3.06077192,-2.779069662,0.329801291,-3.834314108
3.07880942,-3.526060581,2.144606113,-2.862268209
3.09684692,-2.539649487,2.00574255,-2.881421804
3.11488442,-1.433528304,0.995389342,-2.206256866
3.13292234,-0.796670616,-0.402824432,-0.132878199
3.15096031,0.635061979,-2.90237093,3.434482336
3.16899828,0.649427235,-10.42016411,8.763975143
3.18703624,2.1960814,-22.51567078,11.00494766
3.2050739,6.730699539,-23.5786972,14.96016979
3.2231114,2.205658197,-21.00253677,10.31062984
3.24114906,-1.845330954,-12.73296356,9.142259598
3.25918609,-2.850895643,-6.105813026,3.118447781
3.27722348,-3.267486811,-5.349245071,-1.444900751
3.29526145,-4.608239651,-9.472060204,-4.452018261
3.31329942,-4.277839661,-17.92838097,-17.01678848
3.33133739,-4.234744072,-38.65259171,28.21925926
3.34937536,-8.649652481,-10.89900494,-1.550245643
3.36741291,-6.17404747,0.004189853,-11.02170753
3.38545041,-0.308253467,1.043273449,-9.728838921
3.40348791,5.547964096,1.033696532,-9.671378136
3.42152541,6.352415562,-4.927865505,-4.547786236
3.43956291,3.321356297,-15.62994766,4.93804121
3.45760041,3.01011014,-18.51735497,2.112883091
3.47563791,1.540070295,-13.41770458,4.109647274
3.49365312,2.028487444,-8.093000412,3.985148668
3.5117125,0.960673451,-6.484096527,0.05865794
3.52975197,0.151433259,-4.597465992,-0.932541549
3.54778947,-0.710479379,-4.990114689,-0.08499416
3.56582697,-2.214038134,-6.426635742,-0.726640225
3.58386447,-2.989759445,-7.685986042,-1.957259893
3.60190197,-2.668936253,-9.309254646,-0.650025785
3.61993947,-0.858919859,-9.496002197,-0.755370617
3.63797697,1.367687702,-9.132083893,0.791283667
3.65601468,5.638943672,-12.91492271,1.954865694
3.67405265,3.599083662,-15.07928085,2.716221809
3.69209062,3.709217072,-13.62360668,0.934935749
3.71012859,1.994968534,-13.25011063,-1.631648421
3.72816651,4.671686172,-14.03540897,-0.338779539
3.74617989,7.750629425,-14.16469574,1.069011092
3.76424187,4.753088951,-15.16547203,2.223016262
3.78227937,4.049193859,-14.23652172,2.112883091
3.80031687,4.178480625,-11.44009399,1.686715126
3.81835437,2.253542423,-9.711481094,-0.20470424
3.83639187,-1.82138896,-15.56769753,-0.06584055
3.85442937,-7.672817707,-22.92747498,-1.847126603
3.87246687,-4.196436882,-19.60910988,1.198297977
3.89050437,-2.295440912,-15.44798756,1.701080322
3.90854229,-4.210802078,-12.71380997,-0.70748663
3.92658026,1.640626669,-9.974843025,-6.678625584
3.94461822,1.089960337,-8.907029152,0.451307029
3.96265619,1.990180135,-8.447341919,2.290053844
3.98069395,1.3772645,-6.153697014,-0.132878199
3.99873145,1.640626669,-4.367622375,-3.23576355
4.01676895,-1.280299306,-2.571971178,-3.93965888
4.03480645,-3.052008629,-0.637456179,-2.182314873
4.05284395,-3.406350374,-0.053270988,-2.311601639
4.07088145,-2.846107244,0.41120413,-3.537432909
4.08891895,-3.387196779,-0.254383922,-2.172738075
4.10695661,-2.937086821,-1.326986313,-0.539892495
4.12499458,-1.036090732,-3.438672304,2.313995838
4.14303255,0.793079317,-10.95167732,7.471106529
4.16107052,3.848080635,-24.62735748,13.28901672
4.17910848,5.753865242,-25.1492939,15.83165836
4.19714598,1.434725404,-15.45756435,9.410409927
4.21518349,-0.85413146,-10.80323696,6.341042995
4.23322098,-2.285864115,-5.272630692,1.533486247
4.25125848,-3.497330189,-5.540781498,-3.408146143
4.26929598,-5.987299919,-9.946112633,-4.75847578
4.28733349,-4.689642429,-13.10167027,-7.411251545
4.30537104,-7.830835342,-31.79559708,23.96715546
4.32340901,-2.372055292,-17.28673553,-2.646790028
4.34144697,-2.38163209,-4.037222385,-10.12148762
4.35948494,1.544858694,-1.326986313,-8.479064941
4.37752291,5.658097267,-0.115520231,-8.65144825
4.39556057,5.634155273,-3.740341663,-4.748898983
4.41359807,1.52570498,-11.34432602,0.571017087
4.43163557,-0.528520048,-17.33461952,0.135272399
4.44967307,0.376488209,-16.70254898,2.931699991
4.46771057,-0.178966582,-10.0753994,0.599747539
4.48573697,-2.017713547,-6.589441776,-1.387439847
4.50377057,-1.380855799,-5.215169907,0.317231715
4.52182442,-2.429516077,-5.224746704,0.829590917
4.53986192,-1.74956286,-5.842450619,-2.177526474
4.55789942,-0.949899495,-7.116166115,-0.9660604
4.57593692,0.52014029,-10.13286018,0.834379315
4.59397442,1.693299174,-10.97083092,0.077811554
4.61201192,2.459443808,-10.32918453,0.614112735
4.63004942,2.828150749,-12.86703873,2.481590033
4.64808718,3.915118217,-13.25011063,0.910993755
4.66612515,6.304531574,-10.80323696,-1.63643682
4.68416312,4.384381771,-11.38742161,0.077811554
4.70220109,2.703652382,-12.88619232,2.677914619
4.72023906,3.517680883,-13.03463268,3.338714361
4.73827656,4.451419353,-13.70022106,3.908534288
4.75631406,4.250306606,-15.26124001,2.108094692
4.77435156,5.433042049,-11.27728844,0.628477931
4.79238906,6.366780758,-10.19989777,-1.033097982
4.81042656,2.60309577,-15.52939034,-1.382651448
4.82846406,-7.806893349,-24.34005356,-5.179855347
4.84650161,-8.137292862,-22.60186195,0.647631586
4.86453958,-3.612251759,-16.89887428,2.390610456
4.88257755,-1.955464244,-12.78563595,0.240617275
4.90061552,-1.289876223,-11.32038403,-1.425747156
4.91865348,2.014122248,-9.041104317,-7.497442722
4.93669119,1.789067268,-8.662819862,2.299630642
4.95472869,0.702099621,-8.169614792,2.184709072
4.97276619,1.329380512,-6.455366135,-0.697909772
4.99080369,0.309450567,-5.014056683,-4.337096214
5.00884119,-3.262698412,-1.911171556,-4.595670223
