"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636391948387000E9,"2021-11-08 18:19:08.387 UTC+01:00"
"PAUSE",3.496603491669521E1,1.636391983352000E9,"2021-11-08 18:19:43.352 UTC+01:00"
