"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.312470832E-2,-2.896199822E-1,-2.195199206E-2,4.878411070E-2
2.311470825E-2,-4.167694151E-1,-1.215209290E-1,4.932180420E-2
3.310370818E-2,-4.762396514E-1,-2.752669156E-1,7.048675418E-2
4.309370834E-2,-5.139492154E-1,-4.070108235E-1,7.212619483E-2
5.308270827E-2,-5.368663073E-1,-5.090136528E-1,4.576550424E-2
6.307270820E-2,-5.298438072E-1,-6.402308345E-1,-2.071418613E-2
7.306170836E-2,-4.962548614E-1,-6.956177354E-1,-1.143764406E-1
8.305170829E-2,-4.500927031E-1,-6.965551972E-1,-2.132199258E-1
9.304070822E-2,-3.955807686E-1,-6.860320568E-1,-2.962608933E-1
1.030307084E-1,-3.491464257E-1,-6.727250814E-1,-3.520035148E-1
1.130197083E-1,-3.078290820E-1,-6.398690939E-1,-3.666373193E-1
1.230097082E-1,-3.585441709E-1,-7.297688723E-1,-3.702176511E-1
1.329987084E-1,-4.823605120E-1,-8.019462824E-1,-3.023168445E-1
1.429887083E-1,-5.775249004E-1,-7.473679781E-1,-2.159127146E-1
1.529777083E-1,-6.046429873E-1,-7.699866295E-1,-1.335492581E-1
1.629677082E-1,-5.835611224E-1,-8.182524443E-1,-4.662154242E-2
1.729567084E-1,-5.419594646E-1,-8.367035985E-1,2.950486727E-2
1.829467083E-1,-4.941144586E-1,-8.244927526E-1,7.601884007E-2
1.929357082E-1,-4.699926972E-1,-6.108165383E-1,1.977514923E-1
2.029257084E-1,-4.273176789E-1,-5.434731841E-1,2.840930521E-1
2.129147083E-1,-4.092786014E-1,-4.234806895E-1,3.327104747E-1
2.229047082E-1,-3.934317231E-1,-2.262688279E-1,3.943352103E-1
2.328937084E-1,-3.839982152E-1,-3.627593219E-1,3.853052855E-1
2.428837083E-1,-4.266798794E-1,-5.029550195E-1,3.561300933E-1
2.528727083E-1,-4.918528199E-1,-5.962576270E-1,3.654309809E-1
2.628627082E-1,-5.653043985E-1,-6.423697472E-1,3.732726574E-1
2.728517083E-1,-6.207548380E-1,-7.111790180E-1,3.860345483E-1
2.828417083E-1,-6.610588431E-1,-8.266944289E-1,4.052894711E-1
2.928307082E-1,-7.017655969E-1,-8.987355828E-1,3.944819272E-1
3.028207084E-1,-7.541111112E-1,-9.061756134E-1,3.538128138E-1
3.128097083E-1,-7.979522943E-1,-8.553179502E-1,2.811151743E-1
3.227997082E-1,-8.229404688E-1,-7.765970230E-1,1.747498661E-1
3.327887084E-1,-8.338275552E-1,-6.279814243E-1,9.223295748E-2
3.427787083E-1,-7.999268174E-1,-3.851493597E-1,9.955105931E-2
3.527677082E-1,-7.302734256E-1,-4.038361460E-2,2.209523618E-1
3.627577082E-1,-6.685445309E-1,3.100266159E-1,3.767643273E-1
3.727467083E-1,-6.442458034E-1,5.395805836E-1,5.128778219E-1
3.827367083E-1,-6.526488662E-1,6.444870234E-1,5.821799636E-1
3.927257082E-1,-6.555830240E-1,5.813630819E-1,5.738396049E-1
4.027157084E-1,-5.899113417E-1,3.579536676E-1,5.102265477E-1
4.127047083E-1,-4.334571362E-1,1.478599664E-2,4.491675496E-1
4.226947082E-1,-2.323069870E-1,-2.391227186E-1,4.253511727E-1
4.326837084E-1,-3.532864153E-3,-4.087366760E-1,4.568436146E-1
4.426737083E-1,1.658875942E-1,-4.959826469E-1,5.080612302E-1
4.526627082E-1,2.335725278E-1,-4.153716564E-1,5.401526093E-1
4.626527084E-1,2.079803497E-1,-2.825989723E-1,5.454429388E-1
4.726417083E-1,9.272774309E-2,-1.844067574E-1,5.197088718E-1
4.826317083E-1,-8.311066777E-2,-1.262550354E-1,4.459046721E-1
4.926217082E-1,-2.335675061E-1,-7.861222327E-2,3.426569700E-1
5.026107084E-1,-2.861588299E-1,-6.247719750E-2,2.060852647E-1
5.125997083E-1,-2.048506439E-1,-1.108111963E-1,7.865270972E-2
5.225897082E-1,-1.951566897E-2,-2.080975324E-1,3.107986972E-2
5.325797084E-1,2.058361173E-1,-3.062935770E-1,5.525894836E-2
5.425687083E-1,3.480627835E-1,-3.237596750E-1,1.157377362E-1
5.525587082E-1,3.891030848E-1,-3.021015525E-1,1.439540088E-1
5.625477084E-1,3.418780565E-1,-3.671785593E-1,1.060178056E-1
5.725377083E-1,2.606659830E-1,-5.103591084E-1,2.847173437E-2
5.825267083E-1,1.795058995E-1,-6.339827776E-1,-3.373331577E-2
5.925167082E-1,1.185097545E-1,-7.421798110E-1,-5.016390607E-2
6.025057083E-1,6.485077739E-2,-7.774251699E-1,-2.736777626E-2
6.124957083E-1,1.215874683E-2,-7.651349902E-1,5.832503550E-3
6.224847082E-1,-3.011014499E-2,-7.640484571E-1,1.149837859E-2
6.324747084E-1,-4.554908723E-2,-7.161275744E-1,-3.842591494E-2
6.424637083E-1,-4.723034054E-2,-6.172201633E-1,-1.380710155E-1
6.524537082E-1,-2.098231763E-2,-4.556984007E-1,-2.615141869E-1
6.624427084E-1,2.396358550E-2,-2.159811556E-1,-3.351556361E-1
6.724327083E-1,6.180758774E-2,3.016590700E-2,-3.568069339E-1
6.824217082E-1,9.331065416E-2,2.425311506E-1,-3.837139010E-1
6.924117082E-1,1.427618563E-1,3.753956556E-1,-3.911158741E-1
7.024007083E-1,1.948849708E-1,3.614028692E-1,-3.341567218E-1
7.123907083E-1,2.293868810E-1,2.599140108E-1,-2.183052897E-1
7.223797082E-1,2.338870913E-1,5.735715851E-2,-1.112345010E-1
7.323697084E-1,2.249584496E-1,-1.261686683E-1,-7.010644674E-2
7.423587083E-1,2.356119007E-1,-3.104495704E-1,-8.596450090E-2
7.523487082E-1,2.486571819E-1,-3.399016559E-1,-1.070593596E-1
7.623377084E-1,2.468465120E-1,-2.485562861E-1,-1.163822860E-1
7.723277083E-1,2.122252434E-1,-2.229555994E-1,-1.424922347E-1
