"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636362274792647E9,"2021-11-08 10:04:34.793 UTC+01:00"
"PAUSE",8.560613558330806E1,1.636362360399488E9,"2021-11-08 10:06:00.399 UTC+01:00"
