"event","experiment time","system time","system time text"
"START",0.000000000E0,1636393208.138,"2021-11-08 18:40:08.138 UTC+01:00"
"PAUSE",7.863178414E1,1636393286.770,"2021-11-08 18:41:26.770 UTC+01:00"
