"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141874.084,"2021-11-05 20:51:14.084 UTC+01:00"
"PAUSE",5.805603508E1,1636141932.140,"2021-11-05 20:52:12.140 UTC+01:00"
