"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.168954000E-2,-3.713363647E0,3.892929077E0,7.162338257E0
3.663338800E-2,-3.684631348E0,3.749282837E0,7.226974487E0
4.160775300E-2,-3.732528687E0,3.677459717E0,7.327529907E0
4.655160100E-2,-3.818710327E0,3.653518677E0,7.440063477E0
5.152596600E-2,-3.878570557E0,3.619995117E0,7.492736816E0
5.646981400E-2,-3.967147827E0,3.643936157E0,7.660324097E0
6.144417900E-2,-4.043762207E0,3.679855347E0,7.863830566E0
6.638802700E-2,-4.122772217E0,3.718154907E0,7.827926636E0
7.133187400E-2,-4.072494507E0,3.576904297E0,7.696243286E0
7.630624000E-2,-3.835479736E0,3.450012207E0,7.590896606E0
8.125008700E-2,-3.404510498E0,3.572113037E0,7.590896606E0
8.622445300E-2,-3.315933228E0,3.813934326E0,7.547805786E0
9.116830000E-2,-3.529022217E0,4.082077026E0,7.566955566E0
9.614266500E-2,-2.791595459E0,4.690200806E0,7.382598877E0
1.010865130E-1,-3.414093018E0,4.709365845E0,7.107269287E0
1.060608780E-1,-4.357406616E0,4.615982056E0,7.296401978E0
1.110047260E-1,-4.857803345E0,4.501068115E0,7.638778687E0
1.159790910E-1,-5.233688354E0,4.383743286E0,7.815948486E0
1.209534560E-1,-6.145874023E0,4.185028076E0,7.820739746E0
1.258973040E-1,-6.385299683E0,4.015045166E0,7.871017456E0
1.308411520E-1,-5.626342773E0,3.885757446E0,7.921295166E0
1.358155170E-1,-5.336639404E0,3.876174927E0,7.961990356E0
1.407593650E-1,-5.413253784E0,3.940826416E0,7.667510986E0
1.457337300E-1,-5.427612305E0,4.058135986E0,7.317962646E0
1.506775780E-1,-5.425216675E0,4.180236816E0,7.140792847E0
1.556214250E-1,-5.379730225E0,4.177841187E0,6.908554077E0
1.605957900E-1,-5.319885254E0,4.189819336E0,6.793624878E0
1.655701560E-1,-5.252838135E0,4.254455566E0,6.784042358E0
1.705140030E-1,-5.224105835E0,4.276000977E0,6.702651978E0
1.754578510E-1,-5.128341675E0,4.273620605E0,6.671524048E0
1.804016990E-1,-5.030181885E0,4.321502686E0,6.695465088E0
1.853455460E-1,-4.936813354E0,4.309524536E0,6.769683838E0
1.903199110E-1,-4.888916016E0,4.276000977E0,6.774475098E0
1.952942770E-1,-4.922439575E0,4.268829346E0,6.618850708E0
2.002381240E-1,-5.046936035E0,4.211364746E0,6.554199219E0
2.052124900E-1,-5.334243774E0,4.187423706E0,6.477584839E0
2.101563370E-1,-5.702957153E0,4.223342896E0,6.362670898E0
2.151001850E-1,-5.999832153E0,4.259246826E0,6.252532959E0
2.201050680E-1,-6.234466553E0,4.230514526E0,6.135223389E0
2.250794330E-1,-6.361358643E0,4.218551636E0,5.943679810E0
2.300232810E-1,-6.531341553E0,4.417266846E0,5.838333130E0
2.349976460E-1,-6.631896973E0,4.551345825E0,5.735382080E0
2.399414940E-1,-6.698944092E0,4.721328735E0,5.620468140E0
2.449158590E-1,-6.995819092E0,4.757247925E0,5.649200439E0
2.498597060E-1,-7.177780151E0,4.833862305E0,5.699478149E0
2.548340720E-1,-7.103561401E0,5.032577515E0,5.689895630E0
2.598084370E-1,-7.175384521E0,5.226501465E0,5.548645020E0
2.647522850E-1,-7.383682251E0,5.372558594E0,5.249359131E0
2.696961320E-1,-7.716476440E0,5.540145874E0,5.000366211E0
2.746704970E-1,-7.946319580E0,5.822662354E0,4.727432251E0
2.796143450E-1,-8.051666260E0,6.035751343E0,4.380264282E0
2.845887100E-1,-8.054061890E0,6.157852173E0,4.064239502E0
2.895325580E-1,-8.044479370E0,6.179397583E0,3.772140503E0
2.945069230E-1,-7.977447510E0,6.181793213E0,3.501602173E0
2.994507710E-1,-7.771545410E0,6.155456543E0,3.233444214E0
3.044251360E-1,-7.611129761E0,6.212921143E0,3.061065674E0
3.093689840E-1,-7.544097900E0,6.193771362E0,2.996429443E0
3.143433490E-1,-7.670989990E0,6.114761353E0,2.869537354E0
3.192871970E-1,-7.795486450E0,5.920822144E0,2.790527344E0
3.242615620E-1,-7.876892090E0,5.700561523E0,2.723480225E0
3.292054100E-1,-8.010955811E0,5.520996094E0,2.584625244E0
3.341797750E-1,-8.164184570E0,5.355789185E0,2.553497314E0
3.391236220E-1,-8.252777100E0,5.257629395E0,2.539123535E0
3.440979880E-1,-8.274322510E0,5.207351685E0,2.615737915E0
3.490418350E-1,-8.305450439E0,5.305511475E0,2.728271484E0
3.539856830E-1,-8.336578369E0,5.501846313E0,2.761795044E0
3.589295310E-1,-8.350936890E0,5.719711304E0,2.768966675E0
3.638733780E-1,-8.133071899E0,5.829849243E0,2.771362305E0
3.688477440E-1,-7.266357422E0,5.920822144E0,2.869537354E0
3.737915910E-1,-8.398818970E0,6.179397583E0,3.032333374E0
3.787659560E-1,-9.272705078E0,6.267990112E0,2.903045654E0
3.837098040E-1,-9.339736938E0,6.155456543E0,2.630111694E0
3.886841690E-1,-9.411575317E0,6.014205933E0,2.579833984E0
3.936280170E-1,-9.519302368E0,5.944763184E0,2.349990845E0
3.986023820E-1,-9.567199707E0,6.038146973E0,1.995651245E0
4.035462300E-1,-9.574371338E0,6.136306763E0,1.763412476E0
4.085205950E-1,-9.521697998E0,6.050109863E0,1.433013916E0
4.134644430E-1,-9.581558228E0,6.002227783E0,1.351608276E0
