"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.188477440E-1,8.789062500E-3,1.779525757E0,-4.190979004E-1
1.237915910E-1,6.738281250E-2,1.798706055E0,-3.541107178E-1
1.287354390E-1,1.323699951E-1,1.837051392E0,-2.816772461E-1
1.337098040E-1,2.143859863E-1,1.912689209E0,-2.230834961E-1
1.386536520E-1,2.974853516E-1,1.979797363E0,-1.634216309E-1
1.436280170E-1,3.667297363E-1,2.054367065E0,-9.844970703E-2
1.485718650E-1,4.263763428E-1,2.151306152E0,-3.666687012E-2
1.535157120E-1,4.807128906E-1,2.256759644E0,1.873779297E-2
1.584900780E-1,5.265197754E-1,2.365417480E0,6.454467773E-2
1.634644430E-1,5.670013428E-1,2.476211548E0,9.330749512E-2
1.684082900E-1,6.085357666E-1,2.580612183E0,1.156768799E-1
1.733521380E-1,6.458282471E-1,2.673278809E0,1.295166016E-1
1.782959860E-1,6.841735840E-1,2.761703491E0,1.433715820E-1
1.832398330E-1,7.235870361E-1,2.841598511E0,1.529541016E-1
1.882141990E-1,7.630004883E-1,2.916168213E0,1.614837646E-1
1.931885640E-1,7.981567383E-1,2.989669800E0,1.668090820E-1
1.981324110E-1,8.322448730E-1,3.069564819E0,1.731872559E-1
2.031067770E-1,8.674011230E-1,3.155853271E0,1.827850342E-1
2.080506240E-1,9.110717773E-1,3.259185791E0,2.008972168E-1
2.129944720E-1,9.579467773E-1,3.380615234E0,2.253875732E-1
2.179993550E-1,1.004821777E0,3.491409302E0,2.605438232E-1
2.229737200E-1,1.045303345E0,3.568099976E0,2.957000732E-1
2.279175680E-1,1.081512451E0,3.607528687E0,3.308563232E-1
2.328919330E-1,1.115600586E0,3.611785889E0,3.692016602E-1
2.378357810E-1,1.146499634E0,3.612854004E0,4.075469971E-1
2.428101460E-1,1.174194336E0,3.622436523E0,4.448394775E-1
2.477539940E-1,1.193374634E0,3.608581543E0,4.959716797E-1
2.527283590E-1,1.214675903E0,3.589416504E0,5.566864014E-1
2.577027240E-1,1.223190308E0,3.567047119E0,6.014251709E-1
2.626465720E-1,1.217864990E0,3.534011841E0,6.344604492E-1
2.675904190E-1,1.190170288E0,3.461578369E0,6.621551514E-1
2.725647850E-1,1.144363403E0,3.352920532E0,6.919860840E-1
2.775086320E-1,1.082580566E0,3.224029541E0,7.026367188E-1
2.824829970E-1,1.004821777E0,3.079147339E0,6.845245361E-1
2.874268450E-1,9.078826904E-1,2.915100098E0,6.397857666E-1
2.924012100E-1,7.938995361E-1,2.735076904E0,5.843811035E-1
2.973450580E-1,6.692657471E-1,2.560363770E0,5.066223145E-1
3.023194230E-1,5.361022949E-1,2.411224365E0,4.171447754E-1
3.072632710E-1,4.029388428E-1,2.310028076E0,3.233947754E-1
3.122376360E-1,2.729797363E-1,2.271682739E0,2.381744385E-1
3.171814840E-1,1.472778320E-1,2.268478394E0,1.731872559E-1
3.221558490E-1,2.264404297E-2,2.282333374E0,1.380462646E-1
3.270996970E-1,-1.009216309E-1,2.298309326E0,1.263275146E-1
3.320740620E-1,-2.149047852E-1,2.316421509E0,1.390991211E-1
3.370179100E-1,-3.107910156E-1,2.347320557E0,1.763916016E-1
3.419922750E-1,-3.842926025E-1,2.401641846E0,2.296600342E-1
3.469361220E-1,-4.300994873E-1,2.471954346E0,2.925109863E-1
3.518799700E-1,-4.481964111E-1,2.562500000E0,3.532257080E-1
3.568238180E-1,-4.418182373E-1,2.666885376E0,4.160766602E-1
3.617676650E-1,-4.173126221E-1,2.769165039E0,4.778594971E-1
3.667420310E-1,-3.757629395E-1,2.853317261E0,5.353851318E-1
3.716858780E-1,-3.139801025E-1,2.907638550E0,5.971679688E-1
3.766602440E-1,-2.394104004E-1,2.975814819E0,7.090301514E-1
3.816040910E-1,-1.595153809E-1,3.122833252E0,8.464355469E-1
3.865784560E-1,-8.175659180E-2,3.333755493E0,9.849243164E-1
3.915223040E-1,-1.144409180E-2,3.547866821E0,1.123413086E0
3.964966690E-1,4.394531250E-2,3.747070312E0,1.256561279E0
4.014405170E-1,7.910156250E-2,3.932434082E0,1.383331299E0
4.064148820E-1,1.046752930E-1,4.086883545E0,1.505844116E0
4.113587300E-1,1.078643799E-1,4.193420410E0,1.618759155E0
4.163330950E-1,1.100006104E-1,4.215789795E0,1.734878540E0
4.213074600E-1,1.355590820E-1,4.136962891E0,1.850982666E0
4.262513080E-1,1.653900146E-1,4.016586304E0,1.954315186E0
4.312256730E-1,1.920166016E-1,3.894073486E0,2.017166138E0
4.361695210E-1,1.898956299E-1,3.730026245E0,2.032073975E0
4.411438860E-1,1.568603516E-1,3.568099976E0,2.026748657E0
4.460877340E-1,1.238403320E-1,3.477554321E0,2.008651733E0
4.510620990E-1,1.110687256E-1,3.453063965E0,1.984146118E0
4.560059470E-1,1.100006104E-1,3.474365234E0,1.956451416E0
4.609803120E-1,1.163940430E-1,3.476486206E0,1.934082031E0
