"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.998416804E-3,-2.026565000E-2,-2.572254837E-1,6.999017298E-2
1.598741673E-2,-1.020859480E-1,-3.941953182E-1,1.038373485E-1
2.597741666E-2,-2.079133093E-1,-5.235130787E-1,9.861516207E-2
3.596641682E-2,-3.417502642E-1,-6.467309594E-1,8.415749669E-2
4.595641675E-2,-4.732984304E-1,-7.804949284E-1,6.647250801E-2
5.594541668E-2,-5.611022711E-1,-8.871409297E-1,5.341199413E-2
6.593541685E-2,-6.506718397E-1,-1.049723744E0,3.410620615E-2
7.592441677E-2,-7.690867186E-1,-1.272250533E0,4.112411663E-2
8.591441670E-2,-8.285063505E-1,-1.288480997E0,5.475284159E-2
9.590341686E-2,-8.417841792E-1,-1.285771251E0,6.453217566E-2
1.058934168E-1,-8.450441360E-1,-1.281626582E0,1.133236811E-1
1.158824167E-1,-8.763733506E-1,-1.253132582E0,2.489102781E-1
1.258724169E-1,-9.509341121E-1,-1.321228504E0,4.178907871E-1
1.358614168E-1,-1.047395587E0,-1.341839433E0,5.772306919E-1
1.458514167E-1,-1.120379806E0,-1.417683125E0,7.300071716E-1
1.558404167E-1,-1.139582396E0,-1.553488731E0,8.746584058E-1
1.658304168E-1,-1.118774056E0,-1.697342515E0,1.013979554E0
1.758194168E-1,-1.056612372E0,-1.743041754E0,1.140032172E0
1.858084167E-1,-9.939709902E-1,-1.703645587E0,1.234654903E0
1.957984169E-1,-9.730094671E-1,-1.630356550E0,1.289481759E0
2.057874168E-1,-9.846323729E-1,-1.577526927E0,1.319821239E0
2.157774167E-1,-1.019939303E0,-1.534909487E0,1.345939994E0
2.257664169E-1,-1.067066550E0,-1.388737798E0,1.388207555E0
2.357564168E-1,-1.111073256E0,-1.113660097E0,1.423131704E0
2.457454167E-1,-1.143066525E0,-7.735608816E-1,1.413056135E0
2.557358751E-1,-1.163682222E0,-4.405885041E-1,1.366419792E0
2.657248750E-1,-1.125407577E0,-1.335193813E-1,1.301839709E0
2.757148752E-1,-1.030167103E0,1.328207105E-1,1.215462685E0
2.857038751E-1,-8.880909681E-1,2.101541162E-1,1.124980450E0
2.956938751E-1,-7.312171459E-1,1.023253985E-2,1.014642596E0
3.056828752E-1,-5.926035643E-1,-3.089419901E-1,8.730386496E-1
3.156728751E-1,-4.875889719E-1,-4.567271769E-1,7.823991776E-1
3.256618751E-1,-4.061873257E-1,-3.313151896E-1,7.841137648E-1
3.356518750E-1,-2.886907160E-1,-1.003434435E-1,7.981703281E-1
3.456408752E-1,-1.653256416E-1,1.459558010E-1,7.792693377E-1
3.556308751E-1,-5.790549144E-2,3.748130202E-1,7.166118622E-1
3.656198750E-1,3.012987785E-3,5.465179086E-1,6.264635921E-1
3.756098752E-1,-4.440197721E-3,6.443513632E-1,5.285318494E-1
3.855988751E-1,-5.109478533E-2,6.000131965E-1,4.317366183E-1
3.955878750E-1,-1.008655578E-1,4.458321035E-1,3.732607663E-1
4.055778752E-1,-1.476724744E-1,3.042715192E-1,3.763204813E-1
4.155668751E-1,-1.941843927E-1,2.121101022E-1,3.962872326E-1
4.255568751E-1,-2.476665229E-1,1.418175697E-1,3.994113803E-1
4.355458750E-1,-2.797065377E-1,6.124206632E-2,3.641629517E-1
4.455358752E-1,-2.855724096E-1,-1.895343512E-2,3.132092357E-1
4.555248751E-1,-2.741081119E-1,-3.426203877E-2,2.609421015E-1
4.655148750E-1,-2.512004077E-1,1.930211857E-2,2.372676879E-1
4.755038752E-1,-2.220216841E-1,1.133865193E-1,2.309516221E-1
4.854938751E-1,-2.072459310E-1,2.075574994E-1,2.301015407E-1
4.954828750E-1,-2.107105702E-1,2.262857109E-1,2.101376504E-1
5.054728752E-1,-2.138360590E-1,1.713785231E-1,2.030661553E-1
5.154618751E-1,-2.252186239E-1,8.778805286E-2,1.996077597E-1
5.254518751E-1,-2.309990227E-1,2.936011180E-3,1.975406110E-1
5.354408752E-1,-2.265488505E-1,-4.233922809E-2,1.901262850E-1
5.454308752E-1,-1.972764432E-1,-4.274615645E-2,1.957063973E-1
5.554198751E-1,-1.530475020E-1,1.106336806E-2,2.053727061E-1
5.654098750E-1,-1.200826317E-1,8.775708079E-2,2.066049427E-1
5.753988752E-1,-9.509829432E-2,1.710710526E-1,1.969970018E-1
5.853888751E-1,-8.734955639E-2,2.149391770E-1,1.608493924E-1
5.953778750E-1,-2.539729699E-2,4.696624875E-1,9.527023137E-2
6.053678752E-1,1.515303403E-1,9.053966403E-1,8.969425224E-3
6.153568751E-1,1.878270358E-1,6.790450811E-1,-5.300967768E-2
6.253458750E-1,1.748286784E-1,3.754175305E-1,-7.231200486E-2
6.353358752E-1,1.211075559E-1,2.688543200E-1,-1.303623244E-2
6.453248751E-1,3.964812309E-2,2.843914628E-1,8.495850861E-2
6.553148751E-1,-3.348411620E-2,3.441198468E-1,1.878879815E-1
6.653038750E-1,-9.476132691E-2,3.097570837E-1,2.221639305E-1
6.752938752E-1,-1.809581965E-1,1.878761351E-1,1.827381402E-1
6.852828751E-1,-2.926128209E-1,9.372113645E-2,1.699408442E-1
6.952728750E-1,-3.450856209E-1,1.866106093E-1,1.799724400E-1
7.052618752E-1,-3.424793482E-1,2.314029336E-1,1.517227441E-1
7.152518751E-1,-3.315010071E-1,2.310414016E-1,1.045987457E-1
7.252408750E-1,-2.939981222E-1,2.364188731E-1,8.580002934E-2
7.352308752E-1,-2.505051792E-1,1.844594628E-1,1.057477966E-1
7.452198751E-1,-1.764389575E-1,1.695660055E-1,1.060220972E-1
7.552098751E-1,-6.570609659E-2,2.303084284E-1,9.665160626E-2
7.651988752E-1,1.701993681E-2,2.532797754E-1,1.482175887E-1
7.751888752E-1,8.888421953E-2,3.228753209E-1,2.096264660E-1
7.851778751E-1,8.741122484E-2,2.582340240E-1,2.855696976E-1
7.951678750E-1,-4.777184501E-2,8.740647882E-2,3.960271180E-1
8.051568752E-1,-2.503409088E-1,-6.995923351E-3,4.838906527E-1
8.151468751E-1,-4.069013596E-1,6.673264503E-2,5.250851512E-1
