"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.495583216E-3,-3.001707916E0,3.820205841E0,8.837921448E0
8.493416710E-3,-3.008443909E0,3.949686584E0,9.002129974E0
1.848341688E-2,-2.995570679E0,3.811374207E0,8.938512268E0
2.847241680E-2,-2.986439667E0,3.739373932E0,8.913963318E0
3.846241673E-2,-2.902314606E0,3.902534637E0,8.961564331E0
4.845141666E-2,-2.866539001E0,4.086202698E0,9.049281921E0
5.844141683E-2,-2.802023163E0,4.172573090E0,9.029822388E0
6.843041675E-2,-2.781216431E0,4.111500092E0,9.016949158E0
7.842041668E-2,-2.842588806E0,3.959865417E0,9.643995209E0
8.840941684E-2,-2.698438568E0,4.000131683E0,8.981023865E0
9.839941678E-2,-2.756368103E0,3.988755341E0,8.731193390E0
1.083884167E-1,-2.439177704E0,3.818559265E0,8.801696777E0
1.183784169E-1,-2.106419678E0,3.678600311E0,8.605754242E0
1.283674168E-1,-1.432071991E0,3.390748901E0,8.855734406E0
1.383574167E-1,-1.481768646E0,3.015030212E0,8.778045959E0
1.483464169E-1,-1.717378693E0,2.963387604E0,8.895701294E0
1.583364168E-1,-1.757046204E0,3.081941071E0,9.309291229E0
1.683254167E-1,-1.646426239E0,3.093766479E0,9.608818359E0
1.783144167E-1,-1.532812500E0,3.135230255E0,9.578281860E0
1.883044168E-1,-1.359472961E0,3.208877106E0,9.546996918E0
1.982934168E-1,-9.527687073E-1,3.108735352E0,9.783056030E0
2.082834167E-1,-4.073030090E-1,2.889441376E0,1.017688705E1
2.182724169E-1,3.821553040E-1,2.583477631E0,1.040920395E1
2.282624168E-1,1.023870850E0,2.111209717E0,9.955497437E0
2.382514167E-1,1.142424316E0,1.650617523E0,9.120683441E0
2.482418751E-1,9.758207703E-1,1.220262451E0,8.509803772E0
2.582308750E-1,6.744973755E-1,9.035211182E-1,8.255183258E0
2.682208752E-1,3.683839417E-1,9.003776550E-1,8.193960571E0
2.782098751E-1,-5.598358154E-2,1.222208405E0,8.305328979E0
2.881998750E-1,-3.427871704E-1,1.597178650E0,8.881331177E0
2.981888752E-1,-3.152444458E-1,1.875000916E0,1.003303619E1
3.081788751E-1,-2.999761963E-1,2.011966095E0,1.099044525E1
3.181678751E-1,-1.694476318E-1,2.143692169E0,1.096110626E1
3.281578752E-1,3.366499329E-1,2.220632172E0,1.030172745E1
3.381468751E-1,6.661148071E-1,1.991309052E0,9.593250732E0
3.481368751E-1,6.557862854E-1,1.410067749E0,9.152267761E0
3.581258750E-1,6.890171814E-1,7.924520874E-1,8.840017090E0
3.681158752E-1,5.270539856E-1,2.883004761E-1,8.690478058E0
3.781048751E-1,3.890409851E-1,1.122665405E-2,8.852141876E0
3.880938750E-1,1.725910950E-1,7.394622803E-2,9.325756989E0
3.980838752E-1,1.881587219E-1,4.926255798E-1,9.781708832E0
4.080728751E-1,2.505789185E-1,1.127156067E0,9.918524323E0
4.180628750E-1,3.611988831E-1,1.609752502E0,9.943073273E0
4.280518752E-1,4.737648010E-1,1.785037994E0,9.983489227E0
4.380418751E-1,5.098397827E-1,1.729952545E0,1.015293686E1
4.480308751E-1,5.819897461E-1,1.591191101E0,1.024230103E1
4.580208750E-1,6.270460510E-1,1.395547943E0,1.014006363E1
4.680098752E-1,7.970924377E-1,1.121168518E0,9.905202026E0
4.779998751E-1,9.132508850E-1,8.183482361E-1,9.592801666E0
4.879888750E-1,7.668553162E-1,5.869294739E-1,9.416019287E0
4.979788752E-1,4.882846069E-1,5.412744141E-1,9.548793182E0
5.079678751E-1,3.194357300E-1,6.903643799E-1,9.791438599E0
5.179578750E-1,2.314187622E-1,8.731343079E-1,9.967023468E0
5.279468752E-1,2.062710571E-1,9.376501465E-1,1.006776398E1
5.379368751E-1,2.586621094E-1,9.044192505E-1,1.004785538E1
5.479258751E-1,3.344046021E-1,8.604107666E-1,9.915380859E0
5.579158750E-1,4.499642944E-1,8.208929443E-1,9.767488403E0
5.679048751E-1,4.233197021E-1,7.032376099E-1,9.677974548E0
5.778948751E-1,3.369493103E-1,5.776487732E-1,9.596094818E0
5.878838750E-1,1.502874756E-1,5.412744141E-1,9.746531982E0
5.978738752E-1,-1.076261902E-1,6.111790466E-1,9.539662170E0
6.078628751E-1,-4.230203247E-1,7.050338745E-1,7.696095886E0
6.178518750E-1,-9.160949707E-2,7.225474548E-1,9.947414246E0
6.278418752E-1,-2.718347168E-1,6.256988525E-1,1.106978027E1
6.378308751E-1,-5.598358154E-2,7.849676514E-1,1.037537430E1
6.478208750E-1,3.156935120E-1,8.858578491E-1,1.024873764E1
