"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636390869357190E9,"2021-11-08 18:01:09.357 UTC+01:00"
"PAUSE",5.637216279166751E1,1.636390925729622E9,"2021-11-08 18:02:05.730 UTC+01:00"
