"event","experiment time","system time","system time text"
"START",0.000000000E0,1636389976.865,"2021-11-08 17:46:16.865 UTC+01:00"
"PAUSE",7.406939195E1,1636390050.935,"2021-11-08 17:47:30.935 UTC+01:00"
