"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.130184200E-2,2.904968262E-1,-1.380157471E-1,-3.169250488E-1
2.630672400E-2,2.872924805E-1,-1.475982666E-1,-3.094635010E-1
3.128109000E-2,2.862396240E-1,-1.688995361E-1,-2.934875488E-1
3.625545500E-2,2.851715088E-1,-1.955413818E-1,-2.785644531E-1
4.119930300E-2,2.734527588E-1,-2.157745361E-1,-2.668457031E-1
4.614315000E-2,2.564086914E-1,-2.296295166E-1,-2.604522705E-1
5.108699800E-2,2.415008545E-1,-2.402801514E-1,-2.583312988E-1
5.606136300E-2,2.244567871E-1,-2.487945557E-1,-2.657928467E-1
6.100521100E-2,2.095336914E-1,-2.498626709E-1,-2.828369141E-1
6.594905800E-2,2.010192871E-1,-2.392120361E-1,-3.041381836E-1
7.092342400E-2,1.967468262E-1,-2.221679688E-1,-3.296966553E-1
7.589778900E-2,2.020721436E-1,-2.051239014E-1,-3.584594727E-1
8.084163700E-2,2.212524414E-1,-1.880798340E-1,-3.914794922E-1
8.581600200E-2,2.510833740E-1,-1.710357666E-1,-4.213104248E-1
9.075984900E-2,2.819671631E-1,-1.497344971E-1,-4.500732422E-1
9.573421500E-2,3.128662109E-1,-1.348114014E-1,-4.820404053E-1
1.007085800E-1,3.288421631E-1,-1.273498535E-1,-5.129241943E-1
1.056829450E-1,3.341674805E-1,-1.156463623E-1,-5.321044922E-1
1.106267930E-1,3.363037109E-1,-1.017913818E-1,-5.406188965E-1
1.156011580E-1,3.309783936E-1,-8.900451660E-2,-5.416870117E-1
1.205755230E-1,3.299102783E-1,-7.728576660E-2,-5.310363770E-1
1.255193710E-1,3.245849609E-1,-7.516479492E-2,-5.097351074E-1
1.304632190E-1,3.213958740E-1,-8.367919922E-2,-4.799041748E-1
1.354375840E-1,3.277740479E-1,-9.965515137E-2,-4.490051270E-1
1.403814320E-1,3.426971436E-1,-1.188354492E-1,-4.127960205E-1
1.453557970E-1,3.639984131E-1,-1.348114014E-1,-3.787078857E-1
1.502996440E-1,3.895721436E-1,-1.529235840E-1,-3.488769531E-1
1.552740100E-1,4.172668457E-1,-1.710357666E-1,-3.339691162E-1
1.602178570E-1,4.417572021E-1,-1.838226318E-1,-3.243713379E-1
1.651617050E-1,4.651947021E-1,-1.880798340E-1,-3.318328857E-1
1.701055530E-1,4.865112305E-1,-2.061920166E-1,-3.573913574E-1
1.750799180E-1,5.184631348E-1,-2.402801514E-1,-4.095916748E-1
1.800542830E-1,5.600128174E-1,-2.509307861E-1,-4.351654053E-1
1.849981310E-1,5.738525391E-1,-2.445373535E-1,-4.703216553E-1
1.899419780E-1,5.642700195E-1,-2.253570557E-1,-4.958801270E-1
1.948858260E-1,5.440216064E-1,-1.795501709E-1,-5.108032227E-1
1.998601910E-1,5.227203369E-1,-1.241607666E-1,-5.118560791E-1
2.048040390E-1,5.088806152E-1,-7.621765137E-2,-5.139923096E-1
2.097784040E-1,5.152740479E-1,-5.279541016E-2,-5.257110596E-1
2.147527690E-1,5.408325195E-1,-5.491638184E-2,-5.427551270E-1
2.196966170E-1,5.791778564E-1,-6.877136230E-2,-5.576629639E-1
2.246709820E-1,6.207275391E-1,-8.793640137E-2,-5.661926270E-1
2.296148300E-1,6.633453369E-1,-1.049804688E-1,-5.629882812E-1
2.345891950E-1,7.048797607E-1,-1.252288818E-1,-5.512695312E-1
2.395635600E-1,7.357788086E-1,-1.465301514E-1,-5.267791748E-1
2.445074080E-1,7.517547607E-1,-1.678314209E-1,-4.990844727E-1
2.494512560E-1,7.581481934E-1,-1.944732666E-1,-4.703216553E-1
2.544256210E-1,7.538909912E-1,-2.051239014E-1,-4.394226074E-1
2.593999860E-1,7.432403564E-1,-2.040557861E-1,-4.074707031E-1
2.643438340E-1,7.272491455E-1,-1.965942383E-1,-3.701782227E-1
2.693181990E-1,7.187347412E-1,-1.742248535E-1,-3.360900879E-1
2.742620470E-1,7.155303955E-1,-1.561126709E-1,-3.115997314E-1
2.792364120E-1,7.283172607E-1,-1.454620361E-1,-3.009338379E-1
2.841802600E-1,7.666625977E-1,-1.369476318E-1,-3.105316162E-1
2.891241070E-1,8.273925781E-1,-1.241607666E-1,-3.414154053E-1
2.940984730E-1,9.062194824E-1,-2.029876709E-1,-3.978729248E-1
2.990423200E-1,9.871826172E-1,-2.882080078E-1,-4.820404053E-1
3.040166850E-1,1.069198608E0,-2.338867188E-1,-5.874938965E-1
3.089605330E-1,1.149093628E0,-1.923370361E-1,-7.025451660E-1
3.139043810E-1,1.230056763E0,-1.816864014E-1,-8.175964355E-1
3.188787460E-1,1.316345215E0,-1.561126709E-1,-9.145355225E-1
3.238225940E-1,1.406890869E0,-1.337432861E-1,-9.848327637E-1
3.287664410E-1,1.497436523E0,-1.316223145E-1,-1.039169312E0
3.337102890E-1,1.578399658E0,-1.358795166E-1,-1.088165283E0
3.386846540E-1,1.636993408E0,-1.081848145E-1,-1.107345581E0
3.436285020E-1,1.651901245E0,-1.976013184E-2,-1.078582764E0
3.486028670E-1,1.623138428E0,-4.852294922E-2,-1.038101196E0
3.535772320E-1,1.585861206E0,-1.550598145E-1,-1.004013062E0
3.585210800E-1,1.548568726E0,-2.125854492E-1,-9.699249268E-1
3.634954450E-1,1.509155273E0,-2.402801514E-1,-9.454193115E-1
3.684698100E-1,1.470809937E0,-2.658386230E-1,-9.145355225E-1
3.734441760E-1,1.440979004E0,-2.850189209E-1,-8.751220703E-1
3.783880230E-1,1.418609619E0,-2.860870361E-1,-8.357086182E-1
3.833318710E-1,1.398376465E0,-2.615814209E-1,-7.856292725E-1
3.882757190E-1,1.373870850E0,-2.179107666E-1,-7.270507812E-1
3.932195660E-1,1.344039917E0,-1.603851318E-1,-6.609954834E-1
3.981939320E-1,1.306762695E0,-9.114074707E-2,-5.906982422E-1
4.031682970E-1,1.277999878E0,-3.041076660E-2,-5.278472900E-1
4.081121440E-1,1.269470215E0,2.604675293E-2,-4.830932617E-1
4.130865100E-1,1.272674561E0,9.634399414E-2,-4.436798096E-1
4.180303570E-1,1.297164917E0,1.485443115E-1,-4.106597900E-1
4.229742050E-1,1.341918945E0,1.634674072E-1,-3.765716553E-1
4.279485700E-1,1.396240234E0,1.709136963E-1,-3.382263184E-1
4.329229350E-1,1.453765869E0,1.805114746E-1,-2.902832031E-1
4.378667830E-1,1.515548706E0,1.719818115E-1,-2.434082031E-1
4.428411480E-1,1.569885254E0,1.496124268E-1,-1.986694336E-1
4.477849960E-1,1.603973389E0,1.187133789E-1,-1.635131836E-1
4.527288440E-1,1.623138428E0,5.906677246E-2,-1.464691162E-1
4.577032090E-1,1.634857178E0,-5.917358398E-2,-1.645812988E-1
4.626470570E-1,1.636993408E0,-1.188354492E-1,-2.050628662E-1
4.675909040E-1,1.600769043E0,-9.646606445E-2,-2.636566162E-1
4.725652690E-1,1.527267456E0,-8.793640137E-2,-3.637847900E-1
4.775091170E-1,1.438858032E0,-1.177673340E-1,-4.692535400E-1
4.824834820E-1,1.350433350E0,-1.763610840E-1,-5.502166748E-1
4.874273300E-1,1.273727417E0,-2.807617188E-1,-6.098632812E-1
4.924016950E-1,1.217269897E0,-3.872833252E-1,-6.620635986E-1
4.973455430E-1,1.190643311E0,-4.373474121E-1,-7.121276855E-1
5.023199080E-1,1.193832397E0,-4.394836426E-1,-7.632598877E-1
5.072637560E-1,1.222595215E0,-4.533233643E-1,-8.143920898E-1
5.122381210E-1,1.272674561E0,-4.991302490E-1,-8.655242920E-1
5.172124860E-1,1.340850830E0,-5.481414795E-1,-9.166564941E-1
5.221563340E-1,1.421813965E0,-5.577239990E-1,-9.592742920E-1
5.271306990E-1,1.501708984E0,-5.374908447E-1,-9.944305420E-1
5.320745470E-1,1.559219360E0,-4.586486816E-1,-1.013595581E0
5.370489120E-1,1.587982178E0,-3.446655273E-1,-1.010406494E0
5.419927600E-1,1.578399658E0,-2.647705078E-1,-9.869689941E-1
5.469671250E-1,1.544311523E0,-2.413330078E-1,-9.443664551E-1
5.519109730E-1,1.499572754E0,-2.690429688E-1,-8.900299072E-1
5.568548200E-1,1.459091187E0,-3.276214600E-1,-8.175964355E-1
5.618291850E-1,1.429260254E0,-3.947448730E-1,-7.302398682E-1
5.667730330E-1,1.406890869E0,-4.703674316E-1,-6.279754639E-1
5.717473980E-1,1.398376465E0,-5.545349121E-1,-5.193176270E-1
5.767217640E-1,1.400497437E0,-6.589202881E-1,-4.159851074E-1
5.816656110E-1,1.416473389E0,-7.409515381E-1,-3.286437988E-1
5.866094590E-1,1.448440552E0,-7.899475098E-1,-2.625885010E-1
5.915838240E-1,1.489990234E0,-8.517303467E-1,-2.125244141E-1
5.965276720E-1,1.536849976E0,-9.209747314E-1,-1.848297119E-1
6.015020370E-1,1.590118408E0,-9.753112793E-1,-1.773681641E-1
6.064458850E-1,1.642318726E0,-1.032836914E0,-1.954803467E-1
6.114202500E-1,1.683868408E0,-1.096740723E0,-2.391510010E-1
6.163640980E-1,1.713684082E0,-1.176635742E0,-3.062591553E-1
6.213079450E-1,1.733932495E0,-1.239486694E0,-3.946838379E-1
6.262823100E-1,1.740325928E0,-1.249084473E0,-4.894866943E-1
6.312261580E-1,1.741378784E0,-1.181961060E0,-5.757751465E-1
6.362310410E-1,1.727539062E0,-1.044555664E0,-6.450195312E-1
6.411748890E-1,1.705169678E0,-9.092559814E-1,-6.982879639E-1
6.461187360E-1,1.683868408E0,-8.027343750E-1,-7.344970703E-1
6.510625840E-1,1.670013428E0,-7.207031250E-1,-7.558135986E-1
6.560674670E-1,1.663619995E0,-6.759643555E-1,-7.558135986E-1
6.610113140E-1,1.675338745E0,-6.546630859E-1,-7.408905029E-1
6.659551620E-1,1.707290649E0,-6.514739990E-1,-7.100067139E-1
6.708990100E-1,1.749908447E0,-6.482696533E-1,-6.737823486E-1
6.758733750E-1,1.813827515E0,-6.429443359E-1,-6.215820312E-1
6.808172230E-1,1.902236938E0,-6.461334229E-1,-5.566101074E-1
6.857915880E-1,1.991729736E0,-6.546630859E-1,-5.214538574E-1
6.907354350E-1,2.085464478E0,-6.535949707E-1,-4.990844727E-1
6.957098010E-1,2.190933228E0,-6.237640381E-1,-4.756469727E-1
7.006536480E-1,2.289993286E0,-6.120452881E-1,-4.692535400E-1
7.056280140E-1,2.383743286E0,-6.504058838E-1,-4.681854248E-1
7.105718610E-1,2.460433960E0,-7.217712402E-1,-4.894866943E-1
7.155462260E-1,2.527557373E0,-8.101959229E-1,-5.310363770E-1
7.204900740E-1,2.572296143E0,-9.263000488E-1,-5.864257812E-1
7.254644390E-1,2.612777710E0,-1.043487549E0,-6.396942139E-1
7.304082870E-1,2.631942749E0,-1.145751953E0,-6.950836182E-1
7.353826520E-1,2.617034912E0,-1.167053223E0,-7.302398682E-1
7.403265000E-1,2.550979614E0,-1.184097290E0,-7.536773682E-1
7.453008650E-1,2.458312988E0,-1.265060425E0,-7.845764160E-1
7.502752300E-1,2.357101440E0,-1.408874512E0,-8.090667725E-1
7.552495960E-1,2.238861084E0,-1.515396118E0,-8.303833008E-1
7.601934430E-1,2.112091064E0,-1.570785522E0,-8.463592529E-1
7.651372910E-1,1.985336304E0,-1.581436157E0,-8.644714355E-1
7.701116560E-1,1.864959717E0,-1.487701416E0,-8.708496094E-1
7.750860210E-1,1.768020630E0,-1.315124512E0,-8.570098877E-1
7.800298690E-1,1.705169678E0,-1.177703857E0,-8.346405029E-1
7.849737170E-1,1.672149658E0,-1.114852905E0,-8.112030029E-1
7.899175640E-1,1.666824341E0,-1.131896973E0,-7.984161377E-1
7.948614120E-1,1.675338745E0,-1.208602905E0,-8.026733398E-1
7.998357770E-1,1.688125610E0,-1.301284790E0,-8.207855225E-1
8.047796250E-1,1.706237793E0,-1.375839233E0,-8.431549072E-1
8.097539900E-1,1.722213745E0,-1.436569214E0,-8.612670898E-1
8.146978380E-1,1.742446899E0,-1.505813599E0,-8.697967529E-1
8.196722030E-1,1.773345947E0,-1.581436157E0,-8.687286377E-1
8.246160510E-1,1.813827515E0,-1.658142090E0,-8.623352051E-1
8.295904160E-1,1.855361938E0,-1.734848022E0,-8.474273682E-1
8.345647810E-1,1.907562256E0,-1.815795898E0,-8.197174072E-1
8.395086290E-1,1.968292236E0,-1.891433716E0,-7.835083008E-1
8.444524760E-1,2.036468506E0,-1.962814331E0,-7.398223877E-1
8.494268420E-1,2.108901978E0,-2.028854370E0,-6.982879639E-1
8.544012070E-1,2.176010132E0,-2.088516235E0,-6.588745117E-1
8.593755720E-1,2.237792969E0,-2.150299072E0,-6.343688965E-1
8.643194200E-1,2.293197632E0,-2.237640381E0,-6.226501465E-1
8.692632670E-1,2.337936401E0,-2.320739746E0,-6.301116943E-1
8.742376330E-1,2.367767334E0,-2.370803833E0,-6.620635986E-1
8.791814800E-1,2.378417969E0,-2.389984131E0,-7.068023682E-1
8.841253280E-1,2.378417969E0,-2.397430420E0,-7.590026855E-1
8.890996930E-1,2.368820190E0,-2.418746948E0,-8.229217529E-1
8.940435410E-1,2.351776123E0,-2.427261353E0,-9.049377441E-1
8.989873890E-1,2.329406738E0,-2.415542603E0,-1.011474609E0
9.039617540E-1,2.308105469E0,-2.385711670E0,-1.131851196E0
9.089056010E-1,2.289993286E0,-2.362274170E0,-1.257553101E0
9.138799670E-1,2.274017334E0,-2.372940063E0,-1.384307861E0
9.188238140E-1,2.264434814E0,-2.413421631E0,-1.507888794E0
9.237981800E-1,2.260162354E0,-2.461349487E0,-1.620803833E0
9.287420270E-1,2.268692017E0,-2.486923218E0,-1.716674805E0
9.337163920E-1,2.287872314E0,-2.496505737E0,-1.791244507E0
9.386602400E-1,2.324081421E0,-2.491180420E0,-1.855163574E0
9.436346050E-1,2.374145508E0,-2.483718872E0,-1.910552979E0
9.485784530E-1,2.432739258E0,-2.484786987E0,-1.957427979E0
9.535528180E-1,2.501983643E0,-2.512481689E0,-2.002166748E0
9.584966660E-1,2.573364258E0,-2.562545776E0,-2.046905518E0
9.634710310E-1,2.647918701E0,-2.636047363E0,-2.090576172E0
9.684148790E-1,2.725692749E0,-2.723403931E0,-2.128936768E0
9.733892440E-1,2.803451538E0,-2.820343018E0,-2.152374268E0
