"event","experiment time","system time","system time text"
"START",0.000000000E0,1636139350.056,"2021-11-05 20:09:10.056 UTC+01:00"
"PAUSE",4.466334539E1,1636139394.719,"2021-11-05 20:09:54.719 UTC+01:00"
