"event","experiment time","system time","system time text"
"START",0.000000000E0,1636489721.983,"2021-11-09 21:28:41.983 UTC+01:00"
"PAUSE",4.501687062E1,1636489767.000,"2021-11-09 21:29:27.000 UTC+01:00"
