"event","experiment time","system time","system time text"
"START",0.000000000E0,1636373329.634,"2021-11-08 13:08:49.634 UTC+01:00"
"PAUSE",1.217949143E2,1636373451.429,"2021-11-08 13:10:51.429 UTC+01:00"
