"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481655562080E9,"2021-11-09 19:14:15.562 UTC+01:00"
"PAUSE",1.787623029178940E1,1.636481673438438E9,"2021-11-09 19:14:33.438 UTC+01:00"
