"event","experiment time","system time","system time text"
"START",0.000000000E0,1636278197.965,"2021-11-07 10:43:17.965 UTC+01:00"
"PAUSE",1.229475331E2,1636278320.912,"2021-11-07 10:45:20.912 UTC+01:00"
