"event","experiment time","system time","system time text"
"START",0.000000000E0,1636138975.878,"2021-11-05 20:02:55.878 UTC+01:00"
"PAUSE",4.371293081E1,1636139019.590,"2021-11-05 20:03:39.590 UTC+01:00"
