"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636389469360000E9,"2021-11-08 17:37:49.360 UTC+01:00"
"PAUSE",4.998496016673744E1,1.636389519344000E9,"2021-11-08 17:38:39.344 UTC+01:00"
