"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.687413200E-2,-3.885644913E0,8.020143509E0,3.107379198E0
2.934600700E-2,-3.873680830E0,7.998608112E0,3.157628536E0
3.180402800E-2,-3.863810301E0,7.989036560E0,3.157628536E0
3.425449700E-2,-3.849453449E0,7.991429329E0,3.183949709E0
3.670033000E-2,-3.832703590E0,8.012965202E0,3.212663412E0
3.914309000E-2,-3.811168194E0,8.008178711E0,3.248555899E0
4.158361100E-2,-3.832703590E0,8.027321815E0,3.248555899E0
4.402230900E-2,-3.832703590E0,8.046463966E0,3.301198006E0
4.645965300E-2,-3.818346739E0,8.046463966E0,3.313461065E0
4.889590300E-2,-3.839882135E0,8.022536278E0,3.342175007E0
5.133131900E-2,-3.825525284E0,7.993822098E0,3.366103172E0
5.376590300E-2,-3.818346739E0,8.008178711E0,3.390031576E0
5.619980900E-2,-3.815953970E0,8.036892891E0,3.409173965E0
5.863324700E-2,-3.825525284E0,8.022536278E0,3.464209080E0
6.106616300E-2,-3.837489367E0,8.020143509E0,3.476173162E0
6.349866300E-2,-3.835096598E0,8.029714584E0,3.490530014E0
6.593079900E-2,-3.835096598E0,8.027321815E0,3.519243956E0
6.836256900E-2,-3.844667673E0,8.012965202E0,3.545564890E0
7.079413200E-2,-3.854238987E0,7.998608112E0,3.579064369E0
7.322538200E-2,-3.827918053E0,8.010572433E0,3.581457376E0
7.565631900E-2,-3.847060680E0,7.981858253E0,3.564707518E0
7.808704900E-2,-3.839882135E0,7.977072716E0,3.605385542E0
8.051756900E-2,-3.835096598E0,7.960322857E0,3.643670797E0
8.294777800E-2,-3.835096598E0,7.943572998E0,3.631706476E0
8.537777800E-2,-3.844667673E0,7.929215908E0,3.653241873E0
8.780762200E-2,-3.859024763E0,7.924430370E0,3.655634880E0
9.023725700E-2,-3.825525284E0,7.934001446E0,3.638885021E0
9.266673600E-2,-3.844667673E0,7.917252064E0,3.679563046E0
9.509605900E-2,-3.813561201E0,7.914859295E0,3.655634880E0
9.752522600E-2,-3.799204111E0,7.914859295E0,3.669991732E0
9.995423600E-2,-3.794418573E0,7.907680511E0,3.686741590E0
1.023831420E-1,-3.796811342E0,7.900502205E0,3.686741590E0
1.048118400E-1,-3.811168194E0,7.890930653E0,3.713062525E0
1.072404340E-1,-3.820739508E0,7.852645874E0,3.729812384E0
1.096689240E-1,-3.832703590E0,7.855038643E0,3.777668715E0
1.120973090E-1,-3.811168194E0,7.847859859E0,3.777668715E0
1.145255380E-1,-3.818346739E0,7.845467091E0,3.796811342E0
1.169536630E-1,-3.770490170E0,7.835896015E0,3.801596880E0
1.193817360E-1,-3.751347780E0,7.819146156E0,3.806382656E0
1.218097050E-1,-3.751347780E0,7.800003529E0,3.768097401E0
1.242374650E-1,-3.734597921E0,7.792825222E0,3.782454491E0
1.266498090E-1,-3.746562004E0,7.788039684E0,3.756133318E0
