"event","experiment time","system time","system time text"
"START",0.000000000E0,1636561442.010,"2021-11-10 17:24:02.010 UTC+01:00"
"PAUSE",4.506388404E1,1636561487.074,"2021-11-10 17:24:47.074 UTC+01:00"
