"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481275140077E9,"2021-11-09 19:07:55.140 UTC+01:00"
"PAUSE",4.379940683324821E1,1.636481318939795E9,"2021-11-09 19:08:38.940 UTC+01:00"
