"event","experiment time","system time","system time text"
"START",0.000000000E0,1636277716.151,"2021-11-07 10:35:16.151 UTC+01:00"
"PAUSE",1.402871067E2,1636277856.438,"2021-11-07 10:37:36.438 UTC+01:00"
