"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.205326600E-2,-1.604110718E0,1.458068848E0,9.969451904E0
2.455570800E-2,-1.637634277E0,1.414978027E0,1.009394836E1
2.705814900E-2,-1.673553467E0,1.446090698E0,1.012268066E1
2.959110800E-2,-1.757339478E0,1.520324707E0,1.015380859E1
3.209354900E-2,-1.850723267E0,1.611297607E0,1.020169067E1
3.462650800E-2,-1.996765137E0,1.640029907E0,1.025915527E1
3.712895000E-2,-2.358291626E0,1.692703247E0,1.029985046E1
3.963139100E-2,-2.394195557E0,1.747772217E0,1.024000549E1
4.213383300E-2,-2.240966797E0,1.814804077E0,1.011311340E1
4.463627400E-2,-2.082962036E0,1.877059937E0,1.005325317E1
4.713871500E-2,-1.936904907E0,2.003952026E0,9.981430054E0
4.967167400E-2,-1.764526367E0,2.037460327E0,9.864105225E0
5.217411600E-2,-1.618484497E0,2.008728027E0,9.718063354E0
5.467655700E-2,-1.417373657E0,1.936904907E0,9.691726685E0
5.717899900E-2,-1.058242798E0,1.723831177E0,9.533706665E0
5.965092200E-2,-8.786773682E-1,1.707061768E0,9.323028564E0
6.215336400E-2,-8.475494385E-1,1.829162598E0,9.433151245E0
6.465580500E-2,-7.589569092E-1,1.802841187E0,9.488220215E0
6.715824700E-2,-7.158660889E-1,1.824386597E0,9.588775635E0
6.969120600E-2,-6.129150391E-1,1.810012817E0,9.646240234E0
7.219364700E-2,-5.051727295E-1,1.829162598E0,9.746795654E0
7.469608800E-2,-4.261627197E-1,1.855499268E0,9.753982544E0
7.719853000E-2,-2.801208496E-1,1.989578247E0,9.792282104E0
7.970097100E-2,-1.532287598E-1,2.099716187E0,9.734817505E0
8.220341300E-2,3.831481934E-2,2.255340576E0,9.725250244E0
8.470585400E-2,1.747741699E-1,2.324768066E0,9.629486084E0
8.723881300E-2,2.418212891E-1,2.343917847E0,9.512161255E0
8.974125400E-2,2.465972900E-1,2.336746216E0,9.454696655E0
9.224369600E-2,2.825164795E-1,2.322372437E0,9.378082275E0
9.474613700E-2,2.346343994E-1,2.267303467E0,9.246414185E0
9.724857900E-2,2.226562500E-1,2.166748047E0,9.203308105E0
9.975102000E-2,2.442016602E-1,2.087738037E0,9.097961426E0
1.022839790E-1,1.867523193E-1,2.032684326E0,9.107543945E0
1.047864200E-1,1.556243896E-1,2.015914917E0,9.076416016E0
1.072888620E-1,1.149291992E-1,1.972824097E0,9.014175415E0
1.097913030E-1,4.788208008E-2,1.881835938E0,9.026138306E0
1.122937450E-1,1.197814941E-2,1.848327637E0,9.069229126E0
1.147961860E-1,2.154541016E-2,1.898605347E0,9.121902466E0
1.172986270E-1,5.267333984E-2,1.889022827E0,9.129089355E0
1.198315860E-1,-4.791259766E-3,1.910568237E0,9.083602905E0
1.223340280E-1,9.336853027E-2,1.982406616E0,9.047683716E0
1.248364690E-1,1.556243896E-1,2.063796997E0,9.052474976E0
1.273389110E-1,2.537841797E-1,2.111679077E0,8.966278076E0
1.298413520E-1,3.088531494E-1,2.221817017E0,8.939956665E0
1.323437930E-1,3.830718994E-1,2.315185547E0,8.918395996E0
1.348462350E-1,4.453277588E-1,2.451660156E0,8.896850586E0
1.373486760E-1,5.075683594E-1,2.564193726E0,8.853759766E0
1.398816350E-1,5.051727295E-1,2.631225586E0,8.860946655E0
1.423840770E-1,4.094085693E-1,2.719818115E0,8.863342285E0
1.448865180E-1,3.950500488E-1,2.719818115E0,8.932769775E0
1.473889600E-1,2.705383301E-1,2.741363525E0,8.916000366E0
1.498914010E-1,1.053466797E-1,2.743759155E0,8.884887695E0
1.523938420E-1,-5.267333984E-2,2.700653076E0,8.932769775E0
1.548962840E-1,-5.986022949E-2,2.595321655E0,8.935165405E0
1.573987250E-1,-2.178649902E-1,2.521087646E0,8.889663696E0
1.599316840E-1,-2.609710693E-1,2.432510376E0,8.774749756E0
1.624341260E-1,-2.561798096E-1,2.298431396E0,8.722076416E0
1.649365670E-1,-2.298431396E-1,2.200271606E0,8.655044556E0
1.674390080E-1,-1.268920898E-1,2.173934937E0,8.583206177E0
1.699414500E-1,-3.831481934E-2,2.142807007E0,8.525756836E0
