"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.023041714E-3,-1.597178650E-1,4.898713074E0,7.065457306E0
1.197204180E-2,-2.827619934E-1,4.695884857E0,6.573131104E0
2.192304167E-2,-1.480421448E-1,4.664450226E0,6.774312744E0
3.187204176E-2,-3.212319946E-1,4.831203461E0,7.391928406E0
4.182304186E-2,-1.624122620E-1,5.092859344E0,7.701634369E0
5.177304172E-2,1.264869690E-1,5.129533081E0,8.124055939E0
6.172204181E-2,4.135899353E-1,5.042114868E0,8.174051971E0
7.167204167E-2,4.631369019E-1,4.994663544E0,8.223149872E0
8.162304177E-2,4.884342957E-1,5.070106659E0,8.340805206E0
9.157304186E-2,4.728666687E-1,5.245392151E0,8.384065247E0
1.015230417E-1,4.758604431E-1,5.286855927E0,8.537945251E0
1.114730418E-1,5.456153870E-1,5.138963470E0,8.772058411E0
1.214220417E-1,5.824388123E-1,5.080884247E0,8.754993896E0
1.313720418E-1,6.411167908E-1,5.099894714E0,8.553961945E0
1.413230419E-1,7.333250427E-1,5.047204285E0,8.321195984E0
1.512720417E-1,5.322930908E-1,5.023553467E0,8.256530457E0
1.612230418E-1,4.598437500E-1,5.023852844E0,8.267757111E0
1.711720417E-1,7.286846924E-1,5.017116852E0,8.262068939E0
1.811230418E-1,7.704478455E-1,5.070705414E0,8.353229370E0
1.910730419E-1,3.881428528E-1,5.136867828E0,8.400381317E0
2.010230417E-1,1.868115234E-1,5.045258331E0,8.385562134E0
2.109720418E-1,4.743635559E-1,4.919968872E0,8.313711548E0
2.209230417E-1,7.225474548E-1,4.960983582E0,8.248147888E0
2.308730418E-1,6.283932495E-1,5.091961212E0,8.362809448E0
2.408230419E-1,4.731660461E-1,5.236560516E0,8.501421204E0
2.507720417E-1,2.821632385E-1,5.214705963E0,8.521629181E0
2.607220418E-1,1.179547119E-1,4.982688446E0,8.342900848E0
2.706720417E-1,3.278182983E-1,4.719835052E0,7.937244415E0
2.806220418E-1,7.340734863E-1,4.474495239E0,7.594307556E0
2.905720419E-1,8.821156311E-1,4.376149750E0,7.341932373E0
3.005220417E-1,8.012837219E-1,4.381089478E0,7.333549805E0
3.104720418E-1,5.116360474E-1,4.574038239E0,7.564070435E0
3.204220417E-1,3.435356140E-1,4.680466919E0,8.131540375E0
3.303720418E-1,3.423381042E-1,4.620292053E0,8.597671051E0
3.403220419E-1,1.773811340E-1,4.582869873E0,8.880882111E0
3.502720417E-1,2.646496582E-1,4.576882324E0,9.005273438E0
3.602220418E-1,5.053491211E-1,4.523443451E0,9.115444336E0
3.701720417E-1,7.219487000E-1,4.429888000E0,9.083410950E0
3.801220418E-1,6.697073364E-1,4.459825745E0,8.735983429E0
3.900720417E-1,-1.257385254E-2,4.506977692E0,8.382119293E0
4.000220418E-1,-4.779560852E-1,4.388274536E0,8.214168549E0
4.099720418E-1,-5.051994324E-1,4.258644104E0,7.983498230E0
4.199220417E-1,-2.339634705E-1,4.114643555E0,8.041876831E0
4.298720418E-1,1.441502380E-1,4.037703552E0,8.203241272E0
4.398220417E-1,4.637356567E-1,4.010759583E0,8.377778320E0
4.497720418E-1,5.541476440E-1,4.031416626E0,8.708740082E0
4.597220419E-1,2.516267395E-1,4.169130249E0,8.810528412E0
4.696720417E-1,-4.430786133E-2,4.296814728E0,8.665480042E0
4.796220418E-1,-2.128573608E-1,4.182153168E0,8.531508636E0
