"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.973041658E-3,-3.115651309E-1,-1.095062733E0,-9.127616137E-2
1.696004166E-2,-5.404118896E-1,-1.146603107E0,-1.472952068E-1
2.694804166E-2,-6.466462016E-1,-1.205473900E0,-1.643089503E-1
3.693604167E-2,-6.718652844E-1,-1.170312405E0,-1.161733642E-1
4.692304166E-2,-6.927981377E-1,-1.137006283E0,-8.100360632E-3
5.691104167E-2,-7.140781283E-1,-1.230777860E0,8.309612423E-2
6.689804167E-2,-7.041856647E-1,-1.478327513E0,9.054812044E-2
7.688604164E-2,-6.872410178E-1,-1.782505989E0,4.746163636E-2
8.687404165E-2,-6.931263804E-1,-2.093699455E0,-4.946405999E-3
9.686104165E-2,-7.399184108E-1,-2.362469196E0,-3.989826515E-2
1.068490417E-1,-8.293772936E-1,-2.598422289E0,-2.828418277E-2
1.168360416E-1,-9.525405169E-1,-2.783951998E0,4.392423108E-2
1.268240417E-1,-1.091995001E0,-2.888608217E0,1.443837732E-1
1.368120417E-1,-1.216791511E0,-2.870368481E0,2.305886894E-1
1.467990417E-1,-1.241124988E0,-2.724576473E0,2.729736865E-1
1.567870417E-1,-1.133007646E0,-2.399473429E0,2.756767869E-1
1.667750417E-1,-9.509410262E-1,-1.975922465E0,2.352863699E-1
1.767620417E-1,-7.718650699E-1,-1.584437847E0,1.850474328E-1
1.867500416E-1,-6.178718805E-1,-1.276988983E0,1.470228136E-1
1.967370417E-1,-5.035854578E-1,-1.031953096E0,1.236144230E-1
2.067250416E-1,-4.295145869E-1,-7.930966616E-1,1.083018184E-1
2.167130416E-1,-4.435164034E-1,-7.244313359E-1,8.724686503E-2
2.267000416E-1,-4.781587124E-1,-7.371672988E-1,2.423331700E-2
2.366880417E-1,-5.176192522E-1,-7.529070973E-1,-4.185196012E-2
2.466750416E-1,-5.403894186E-1,-6.990378499E-1,-2.346972004E-2
2.566630417E-1,-5.377363563E-1,-6.486801505E-1,7.828060538E-2
2.666510417E-1,-4.846668243E-1,-6.036062837E-1,1.830252856E-1
2.766380417E-1,-3.931779265E-1,-5.391337872E-1,2.286092937E-1
2.866260417E-1,-3.110033572E-1,-5.028721094E-1,2.171648741E-1
2.966130417E-1,-2.631934881E-1,-4.997375607E-1,1.659024954E-1
3.066010417E-1,-2.502256930E-1,-5.481043458E-1,1.059216335E-1
3.165890416E-1,-2.793641388E-1,-6.228856444E-1,3.373984993E-2
3.265760417E-1,-3.230315149E-1,-6.692323089E-1,-5.322206020E-2
3.365640416E-1,-3.466148674E-1,-6.750862002E-1,-1.083497629E-1
3.465510416E-1,-3.336487710E-1,-6.825578809E-1,-6.218253821E-2
3.565390416E-1,-2.972002327E-1,-6.982987523E-1,6.421907991E-2
3.665270417E-1,-2.432033867E-1,-7.056931257E-1,1.927466989E-1
3.765140417E-1,-1.580948830E-1,-7.073495984E-1,2.538635731E-1
3.865020417E-1,-7.478293777E-2,-7.030693889E-1,2.413115650E-1
3.964890417E-1,-3.646617755E-2,-6.964924335E-1,1.822450608E-1
4.064770417E-1,-5.144111440E-2,-7.146579027E-1,9.839291126E-2
4.164650417E-1,-1.883816570E-1,-7.093848586E-1,-2.898154780E-2
4.264520417E-1,-4.808236063E-1,-6.643148661E-1,-1.264987439E-1
4.364400417E-1,-8.420212269E-1,-6.411603093E-1,-4.497858509E-2
4.464280416E-1,-1.228415012E0,-6.871487498E-1,1.313606501E-1
4.564150416E-1,-1.598344922E0,-8.038290143E-1,2.772784531E-1
4.664030416E-1,-1.890612483E0,-9.441869259E-1,3.449264467E-1
4.763900416E-1,-2.080375910E0,-1.051901340E0,3.394219875E-1
4.863780416E-1,-2.168061733E0,-1.047540069E0,2.998116612E-1
4.963660417E-1,-2.140361071E0,-9.299051166E-1,2.417315990E-1
5.063530417E-1,-2.016661882E0,-7.325860262E-1,1.465675682E-1
5.163410417E-1,-1.797895074E0,-5.090634227E-1,4.143901169E-2
5.263280417E-1,-1.502396107E0,-3.466133773E-1,-7.425010204E-3
5.363160417E-1,-1.174963355E0,-2.870675027E-1,2.232144587E-3
5.463040417E-1,-8.609004617E-1,-2.560803890E-1,2.675578743E-2
5.562910417E-1,-6.009508967E-1,-2.427549958E-1,4.365088418E-2
5.662790417E-1,-4.179095328E-1,-2.599194050E-1,2.927795239E-2
5.762660417E-1,-3.070346713E-1,-2.672883570E-1,-2.385237627E-2
5.862540416E-1,-2.624490261E-1,-2.422207743E-1,-1.061593816E-1
5.962420416E-1,-2.572164237E-1,-2.010672092E-1,-1.971436292E-1
6.062290416E-1,-2.526886165E-1,-1.675559282E-1,-1.999144852E-1
6.162170417E-1,-2.024270445E-1,-1.502741426E-1,-9.977617115E-2
6.262050417E-1,-1.479112357E-1,-1.606574953E-1,-3.704008460E-2
6.361920417E-1,-9.840466082E-2,-2.023732662E-1,-3.304427862E-2
6.461800417E-1,-6.877288967E-2,-2.311707735E-1,-8.349249512E-2
6.561670417E-1,-6.453553587E-2,-2.606143951E-1,-1.474515200E-1
6.661550417E-1,-9.416391701E-2,-3.208347559E-1,-2.077704966E-1
6.761430417E-1,-1.523172408E-1,-3.670176864E-1,-2.584267557E-1
6.861300417E-1,-2.393745631E-1,-3.464235961E-1,-2.938073874E-1
6.961180417E-1,-3.184952438E-1,-2.939087451E-1,-2.923306823E-1
7.061050417E-1,-3.623824418E-1,-2.729839385E-1,-2.381923646E-1
7.160930416E-1,-3.859516680E-1,-2.959379852E-1,-1.603279263E-1
7.260810416E-1,-4.003585577E-1,-3.612834811E-1,-9.879954904E-2
7.360680416E-1,-4.085389972E-1,-4.401130378E-1,-8.199952543E-2
7.460560417E-1,-4.040355980E-1,-5.243245959E-1,-8.383684605E-2
7.560430416E-1,-3.774181008E-1,-5.786789060E-1,-1.011905298E-1
7.660310417E-1,-3.513054252E-1,-5.574257374E-1,-1.405046284E-1
7.760190417E-1,-3.704977632E-1,-4.912458658E-1,-2.027946264E-1
7.860060417E-1,-4.445805848E-1,-4.101817608E-1,-2.715904415E-1
7.959940417E-1,-5.711953044E-1,-3.602171540E-1,-3.187382519E-1
8.059810417E-1,-7.451069951E-1,-3.579197526E-1,-3.406528831E-1
8.159690417E-1,-9.269044995E-1,-3.646964431E-1,-3.041249514E-1
8.259570416E-1,-1.067190886E0,-3.740064800E-1,-2.368996292E-1
8.359440417E-1,-1.120471954E0,-3.778411448E-1,-1.726066619E-1
8.459320416E-1,-1.063672304E0,-3.913543522E-1,-1.376840174E-1
8.559194583E-1,-9.130479097E-1,-3.911655247E-1,-1.325550377E-1
8.659074583E-1,-7.160823941E-1,-3.737157583E-1,-1.502878517E-1
8.758954583E-1,-5.194391012E-1,-3.717522025E-1,-1.865832657E-1
8.858824583E-1,-3.717312217E-1,-4.034710824E-1,-2.191517651E-1
8.958704583E-1,-2.882277966E-1,-4.785157442E-1,-2.384431660E-1
9.058584583E-1,-2.776722908E-1,-5.866919160E-1,-2.175627947E-1
9.158454583E-1,-2.887177467E-1,-7.070859671E-1,-1.553878486E-1
9.258334583E-1,-3.067759871E-1,-8.232370615E-1,-9.489003569E-2
9.358204583E-1,-3.102127910E-1,-9.152972102E-1,-7.831905037E-2
9.458084583E-1,-2.892758846E-1,-9.558405280E-1,-9.928009659E-2
9.557964583E-1,-2.786647677E-1,-9.467167854E-1,-1.349310279E-1
9.657834583E-1,-2.603001893E-1,-9.059919119E-1,-1.752367914E-1
9.757714583E-1,-2.077245712E-1,-8.095900416E-1,-1.879632473E-1
9.857584583E-1,-1.165797487E-1,-6.559525728E-1,-1.841094345E-1
9.957464583E-1,-1.917596534E-2,-4.885156751E-1,-1.918744147E-1
1.005734458E0,8.209975809E-2,-3.434020281E-1,-2.232064903E-1
1.015721458E0,1.780398637E-1,-2.248620838E-1,-2.526011467E-1
1.025709458E0,2.718071938E-1,-1.179259270E-1,-2.561809719E-1
1.035696458E0,3.564490974E-1,-2.282764018E-2,-2.315147668E-1
1.045684458E0,4.158920944E-1,6.953016669E-2,-1.894747764E-1
1.055672458E0,4.609663486E-1,-6.208804250E-2,-1.869362593E-1
1.065659458E0,4.620681107E-1,-3.400075138E-1,-1.824798733E-1
1.075647458E0,4.966319501E-1,-6.343126297E-1,-2.780508064E-2
1.085634458E0,5.542776585E-1,-6.707191467E-1,1.237772554E-1
1.095622458E0,6.080348492E-1,-5.729856491E-1,1.451278180E-1
1.105610458E0,6.346946359E-1,-3.819496036E-1,6.748495251E-2
1.115597458E0,6.152868867E-1,-1.920062900E-1,-9.055627510E-3
1.125585458E0,5.555641055E-1,-1.064901799E-1,-2.296307310E-2
1.135573458E0,4.643537998E-1,-7.583160698E-2,2.144780383E-2
1.145560458E0,3.679561019E-1,-7.908055186E-2,1.047135442E-1
1.155548458E0,2.506100237E-1,-6.227200478E-2,1.837692112E-1
1.165535458E0,8.740209788E-2,2.719096839E-2,2.410134822E-1
1.175523458E0,-1.202586889E-1,1.786143184E-1,2.827521563E-1
1.185511458E0,-3.651585579E-1,3.547677100E-1,2.859623730E-1
1.195498458E0,-6.030539274E-1,5.851972103E-1,1.971760392E-1
1.205486458E0,-8.249602318E-1,8.165284395E-1,3.601137549E-2
1.215473458E0,-9.903452396E-1,9.461815357E-1,-1.436329484E-1
1.225461458E0,-1.096472979E0,9.752212167E-1,-3.067611456E-1
1.235449458E0,-1.123643279E0,9.552072883E-1,-4.148162603E-1
1.245436458E0,-1.068776369E0,8.876762390E-1,-4.626421928E-1
1.255424458E0,-9.501931071E-1,7.752868533E-1,-4.751949906E-1
1.265411458E0,-7.924031615E-1,6.489832401E-1,-4.560221732E-1
1.275399458E0,-6.399792433E-1,4.873927534E-1,-4.078322649E-1
1.285387458E0,-5.277855992E-1,2.624855936E-1,-3.332977891E-1
1.295374458E0,-4.968080223E-1,-3.988094628E-2,-2.767173350E-1
1.305362458E0,-5.358222723E-1,-4.219518006E-1,-2.412067503E-1
1.315349458E0,-6.319122910E-1,-8.800556660E-1,-1.974456906E-1
1.325337458E0,-7.298516631E-1,-1.365181565E0,-1.345765293E-1
1.335325458E0,-7.995591164E-1,-1.760542154E0,-5.215249583E-2
1.345312458E0,-8.343330622E-1,-1.970103741E0,9.544765577E-3
1.355300458E0,-8.137191534E-1,-1.930562735E0,3.541870788E-2
1.365288458E0,-7.058583498E-1,-1.768308282E0,2.876419015E-2
1.375275458E0,-5.279509425E-1,-1.568182349E0,1.388937142E-2
1.385263458E0,-3.237392306E-1,-1.361599326E0,-4.842847586E-3
1.395250458E0,-1.410548985E-1,-1.185674071E0,-4.045969993E-2
1.405238458E0,-9.340925142E-3,-1.099485397E0,-8.098448068E-2
1.415226458E0,3.959279507E-2,-1.097906947E0,-9.282623231E-2
1.425213458E0,2.021638211E-3,-1.102763414E0,-7.293397933E-2
1.435201458E0,-1.271531284E-1,-1.054667234E0,-2.807383053E-2
1.445188458E0,-2.966393232E-1,-9.301547408E-1,2.933433652E-2
1.455176458E0,-4.627694488E-1,-7.361663580E-1,1.103309169E-1
1.465164458E0,-5.892382264E-1,-5.043939352E-1,2.243725359E-1
1.475151458E0,-6.323047280E-1,-2.954841256E-1,3.687278330E-1
1.485139458E0,-5.837557316E-1,-1.492075622E-1,5.169265866E-1
1.495126458E0,-4.563575685E-1,-7.379616797E-2,6.368048191E-1
1.505114458E0,-2.883794904E-1,-6.966184080E-2,7.045629621E-1
1.515102458E0,-1.301326007E-1,-1.059034690E-1,7.155684829E-1
1.525089458E0,-2.418264374E-2,-1.395231485E-1,6.818087101E-1
1.535077458E0,4.028487951E-3,-1.618444473E-1,6.242346764E-1
1.545064458E0,-3.901640326E-2,-1.757627577E-1,5.585048199E-1
1.555052458E0,-1.219885200E-1,-1.590367705E-1,4.866202474E-1
1.565040458E0,-2.077548355E-1,-1.342498660E-1,4.210520387E-1
1.575027458E0,-2.430843413E-1,-1.342637241E-1,3.501783907E-1
1.585015458E0,-2.083482146E-1,-1.729346365E-1,2.908851802E-1
1.595003458E0,-1.057123914E-1,-2.261445969E-1,2.666131258E-1
1.604990458E0,3.715524822E-2,-2.654184401E-1,2.867095172E-1
1.614978458E0,1.797598004E-1,-3.016920388E-1,3.240550458E-1
1.624965458E0,2.870219350E-1,-3.207978308E-1,3.600308001E-1
1.634953458E0,3.383517265E-1,-3.266863227E-1,3.860951364E-1
1.644941458E0,3.139121830E-1,-3.403236568E-1,4.011046290E-1
1.654928458E0,2.243567556E-1,-3.652321994E-1,3.876926899E-1
1.664916458E0,9.235060215E-2,-3.439550400E-1,3.309382498E-1
1.674903458E0,-3.087386675E-2,-2.744976580E-1,2.433543652E-1
1.684891458E0,-1.145958081E-1,-2.028658539E-1,1.389580816E-1
1.694879458E0,-1.101163700E-1,-1.559947580E-1,6.244092435E-2
