Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00829807,-1.465251446,9.806650162,-3.811569214
0.02828713,-1.359906554,9.289502144,-5.516240597
0.04828088,-1.963245392,8.513781548,-5.027823448
0.0683012,-3.620033026,7.153874874,-3.265691042
0.08829182,-3.687070608,6.512228489,-1.283292055
0.10828401,-4.079719543,5.717353821,0.938527048
0.12831838,-3.332728863,6.483498096,0.852335811
0.14829651,-3.150769472,14.8536272,0.067037649
0.16828713,-4.434061527,20.58055687,-3.466804028
0.18827776,-5.257667065,17.69793892,-3.744531393
0.20831682,-7.125144482,17.0179863,-5.31512785
0.22829182,-10.18014526,14.67166805,4.625597477
0.24828245,-3.706224203,7.584830761,-0.009576807
0.26830432,-4.510675907,4.702212334,-0.33518824
0.28830901,-5.027823448,6.416460514,0.258573771
0.30828713,-3.983951569,7.125144482,-0.363918662
0.32827776,-2.576161146,6.751648903,-1.723825216
0.34829963,-0.833182216,5.736507416,-2.384624958
0.36829026,-0.114921682,4.912901878,-1.953668594
0.38828088,-0.134075299,4.338293552,-1.723825216
0.40830276,-0.344765037,4.290409565,-2.30801034
0.42829495,-1.589749932,4.5394063,-3.141192675
0.44828401,-3.438073635,5.410895824,-3.945644379
0.4682762,-7.182605267,6.473921299,-4.156333923
0.48829807,-10.08437729,8.101978302,-4.453215122
0.5082887,-11.73158836,7.316680431,-4.874594688
0.52827932,-10.79306126,5.152322292,-6.68461132
0.54830276,-9.758766174,7.182605267,-8.408436775
0.56829338,-6.72291851,12.08592987,-4.357447147
0.58828401,-4.453215122,17.94693565,-0.411802679
0.6082762,-0.086191259,16.49126053,-2.671929121
0.62830588,-3.131615877,12.09550667,-4.098873138
0.64831995,-2.355894566,9.212887764,-3.45722723
0.66827932,-2.394201756,12.91911221,-0.909796655
0.6883012,0.354341865,14.11621284,-1.254561663
0.70829338,-2.422932148,12.41154194,-3.696647406
0.72828401,-5.956773758,10.86967564,-5.468356609
0.74827463,-4.721365929,9.701305389,-5.583278179
0.76829651,-0.823605359,8.590395927,-2.729389906
0.78828713,-0.986411095,8.044517517,-2.691082716
0.80827776,-0.220266551,6.607996464,-4.060565948
0.82829963,0.402225882,5.98550415,-3.035847664
0.84829026,-0.823605359,4.922478676,-1.848323703
0.86828088,-1.149216771,5.822698593,-1.59932673
0.88830432,-2.19308877,6.483498096,-1.493981838
0.90829495,-2.729389906,6.406883717,-2.298433542
0.92828557,-2.633621931,6.512228489,-2.633621931
0.94827776,-2.825158119,6.962338448,-3.169923067
0.96829963,-2.748543501,7.134721279,-3.610456228
0.98829026,-2.56658411,7.326257229,-3.53384161
1.00828088,-2.23139596,8.101978302,-3.131615877
1.02830276,-1.570596337,8.73404789,-3.485957623
1.04829338,-1.446097851,8.839392662,-4.596867085
1.06828557,-1.455674648,9.078812599,-3.552995205
1.0882762,-4.338293552,8.226476669,-1.570596337
1.10829807,-5.516240597,9.442731857,0
1.1282887,-5.267243862,8.379706383,-0.201112941
1.14828088,-3.112462282,7.153874874,-0.287304193
1.16830276,-2.279279947,11.49216843,-0.861912608
1.18829338,-4.5394063,18.10016441,-0.995987892
1.20828401,-7.058106422,18.58858109,-2.930502892
1.22827463,-9.835380554,20.59971237,-5.525817394
1.24829651,-7.182605267,14.58547688,6.847416878
1.26829495,-4.616020679,6.473921299,0.679953277
1.28827932,-4.57771349,3.955221176,-3.256114244
1.3083012,-4.299986362,5.803544998,-1.417367458
1.32829182,-2.327163935,6.866570473,-0.938527048
1.34828245,-1.053448796,6.138733387,-1.206677675
1.36827463,-1.168370485,5.295974255,-2.087743998
1.38829651,-0.948103845,3.648763418,-2.604891539
1.40828713,-1.139639974,2.748543501,-2.643198729
1.42827776,-1.829170108,2.748543501,-2.604891539
1.44829963,-3.696647406,3.734954596,-3.687070608
1.46829026,-6.167463779,5.717353821,-4.434061527
