"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.858916668E-3,1.069464535E-1,-9.240341187E-2,-1.885498315E-1
1.680791667E-2,9.066417813E-2,-8.690027893E-2,-2.402906567E-1
2.675591667E-2,8.119637519E-2,-9.822671115E-2,-2.658857703E-1
3.670491667E-2,7.627277076E-2,-1.303033680E-1,-2.710477114E-1
4.665291667E-2,4.100426659E-2,-1.455302536E-1,-2.835286260E-1
5.660191667E-2,-8.314141072E-3,-1.368954182E-1,-3.073309362E-1
6.654991667E-2,-6.100025773E-2,-1.342213303E-1,-2.982237041E-1
7.649891667E-2,-9.347481281E-2,-1.450953186E-1,-2.931877971E-1
8.644691667E-2,-1.009742692E-1,-2.217277735E-1,-2.618154883E-1
9.639591667E-2,-8.730134368E-2,-3.778456450E-1,-2.057812214E-1
1.063439167E-1,-6.574172527E-2,-5.389384031E-1,-1.392280310E-1
1.162929167E-1,-7.333105057E-2,-7.022380829E-1,-7.516677678E-2
1.262409167E-1,-1.040082723E-1,-8.112713695E-1,-1.021494530E-2
1.361899167E-1,-1.081863344E-1,-8.555245399E-1,1.449475810E-2
1.461379167E-1,-1.162296161E-1,-8.825929165E-1,2.462355793E-2
1.560869167E-1,-1.518554389E-1,-9.947299957E-1,1.928945258E-2
1.660349167E-1,-2.401954234E-1,-9.142295718E-1,-1.743873581E-2
1.759839167E-1,-3.126160502E-1,-9.209384918E-1,-6.038370728E-2
1.859319167E-1,-3.845605254E-1,-9.845401049E-1,-7.336688787E-2
1.958809167E-1,-4.737093449E-1,-1.062108874E0,-5.473591015E-2
2.058289167E-1,-5.535088181E-1,-1.046085954E0,-4.889213294E-2
2.157779167E-1,-5.988730192E-1,-9.284348488E-1,-6.953287125E-2
2.257259167E-1,-5.893868208E-1,-7.663854361E-1,-1.322993189E-1
2.356749167E-1,-5.184928179E-1,-6.670327187E-1,-2.114400715E-1
2.456229167E-1,-4.146335125E-1,-6.217587590E-1,-2.587226331E-1
2.555719167E-1,-3.015126884E-1,-6.943650246E-1,-2.414798290E-1
2.655199167E-1,-1.419017464E-1,-9.382597208E-1,-1.545790136E-1
2.754689167E-1,5.423838645E-2,-1.158226132E0,-2.254626714E-3
2.854169167E-1,1.858187765E-1,-1.277270198E0,1.476933360E-1
2.953659167E-1,2.584571540E-1,-1.321893215E0,2.609291673E-1
3.053139167E-1,3.112420440E-1,-1.362757087E0,3.301175535E-1
3.152629167E-1,3.689849377E-1,-1.412854910E0,3.689084947E-1
3.252109167E-1,4.073357880E-1,-1.438384175E0,3.769126236E-1
3.351599167E-1,2.610828876E-1,-1.748001218E0,1.460980922E-1
3.451079167E-1,1.303094625E-1,-1.571190000E0,6.753323972E-2
3.550569167E-1,-1.989286765E-2,-1.223884463E0,8.322072774E-2
3.650049167E-1,-1.907831132E-1,-8.289166093E-1,1.262576878E-1
3.749539167E-1,-3.630657792E-1,-6.361100078E-1,1.668542773E-1
3.849019167E-1,-4.766884744E-1,-5.644317865E-1,2.026474178E-1
3.948509167E-1,-4.950379729E-1,-5.025726557E-1,2.294581383E-1
4.047989167E-1,-4.610472322E-1,-4.409154356E-1,2.330997437E-1
4.147479167E-1,-4.032116234E-1,-4.295420051E-1,2.350964993E-1
4.246959167E-1,-3.410864770E-1,-4.687954187E-1,2.811393440E-1
4.346449167E-1,-2.821834683E-1,-5.424636006E-1,3.726203442E-1
4.445929167E-1,-2.520601749E-1,-5.985953212E-1,4.627315998E-1
4.545409167E-1,-2.458465844E-1,-5.993180275E-1,4.976570904E-1
4.644899167E-1,-2.487976104E-1,-5.472775102E-1,4.754239619E-1
4.744379167E-1,-2.549017668E-1,-3.694706261E-1,4.533942342E-1
4.843869167E-1,-2.117604315E-1,-3.176484406E-1,3.656058013E-1
4.943349167E-1,-1.572483629E-1,-4.346560240E-1,2.671830058E-1
5.042839167E-1,-1.394494027E-1,-6.295248270E-1,2.447671741E-1
5.142319167E-1,-1.424042434E-1,-7.902316451E-1,3.301169574E-1
5.241809167E-1,-9.819602966E-2,-8.329631090E-1,4.814031422E-1
5.341289167E-1,-3.184367716E-2,-7.637808323E-1,6.120957732E-1
5.440779167E-1,-1.566044614E-2,-8.049477339E-1,6.892380118E-1
5.540259167E-1,-2.705673501E-2,-9.566962719E-1,7.273508310E-1
5.639749167E-1,-1.639956422E-2,-1.107101917E0,7.327599525E-1
5.739229167E-1,1.382415649E-2,-1.236298084E0,7.042301893E-1
5.838719167E-1,5.365759134E-2,-1.359009147E0,6.633884907E-1
5.938199167E-1,9.975941479E-2,-1.456356883E0,6.413543820E-1
6.037689167E-1,7.400131971E-2,-1.567749739E0,6.209359169E-1
6.137169167E-1,-3.205963597E-2,-1.632899165E0,6.153767109E-1
6.236659167E-1,-1.850800663E-1,-1.542697668E0,6.476345062E-1
6.336139167E-1,-4.189927876E-1,-1.295522928E0,7.090517879E-1
6.435629167E-1,-7.235901952E-1,-1.037196875E0,6.344824433E-1
6.535109167E-1,-1.022091031E0,-8.105500340E-1,3.972745836E-1
6.634599167E-1,-1.287144780E0,-5.957040787E-1,1.014532968E-1
6.734079167E-1,-1.585560322E0,-4.222189486E-1,-1.598577648E-1
6.833525833E-1,-1.836808443E0,-3.123600781E-1,-2.134416401E-1
6.933005833E-1,-1.837188840E0,-1.342674345E-1,1.328623146E-1
7.032495833E-1,-1.559718966E0,-1.205542758E-1,6.497243643E-1
7.131975833E-1,-1.196893096E0,-2.590890229E-1,9.908849001E-1
7.231465833E-1,-8.271347284E-1,-4.670574069E-1,1.256042719E0
7.330945833E-1,-5.522699952E-1,-6.236982942E-1,1.456324577E0
7.430435833E-1,-4.449736774E-1,-6.790483594E-1,1.557936668E0
7.529915833E-1,-4.936306477E-1,-6.700094342E-1,1.566958904E0
7.629405833E-1,-6.093628407E-1,-6.384097338E-1,1.490782619E0
7.728885833E-1,-7.316130400E-1,-6.376839280E-1,1.331787586E0
7.828375833E-1,-8.731755018E-1,-7.001856565E-1,1.124829888E0
7.927855833E-1,-1.047455430E0,-8.102825880E-1,9.275827408E-1
8.027345833E-1,-1.263158679E0,-8.924245834E-1,8.231372833E-1
8.126825833E-1,-1.493766665E0,-8.690719008E-1,8.611078858E-1
8.226315833E-1,-1.735113502E0,-8.606417179E-1,1.063602924E0
8.325795833E-1,-1.960707068E0,-9.551327229E-1,1.330956221E0
8.425285833E-1,-2.055921078E0,-8.693991899E-1,1.600435138E0
8.524765833E-1,-2.089800358E0,-8.322143555E-1,1.766474009E0
8.624255833E-1,-2.095875978E0,-8.065081835E-1,1.752398610E0
8.723735833E-1,-2.099047184E0,-6.948141456E-1,1.583167672E0
8.823225833E-1,-2.132545233E0,-5.459937453E-1,1.311707139E0
8.922705833E-1,-2.127179146E0,-4.219721854E-1,9.614527822E-1
9.022195833E-1,-2.104959249E0,-4.427949190E-1,6.177178025E-1
9.121675833E-1,-2.051290035E0,-6.587921977E-1,3.429152369E-1
9.221165833E-1,-1.933330655E0,-8.116165996E-1,2.264980972E-1
9.320645833E-1,-1.799595952E0,-8.775058389E-1,2.974596322E-1
9.420135833E-1,-1.735670805E0,-9.831840396E-1,4.932379127E-1
9.519615833E-1,-1.834534883E0,-1.353923917E0,8.315815926E-1
9.619095833E-1,-2.157244921E0,-1.476352692E0,1.319358706E0
9.718585833E-1,-2.419548512E0,-1.406262159E0,1.602407217E0
9.818065833E-1,-2.634713650E0,-1.461809874E0,1.571540117E0
9.917555833E-1,-2.675446987E0,-1.388805985E0,1.378068328E0
1.001703583E0,-2.586296082E0,-1.261142373E0,1.165127039E0
1.011652583E0,-2.442093134E0,-1.139621735E0,1.002633214E0
1.021600583E0,-2.294984102E0,-1.034195423E0,8.888719678E-1
1.031549583E0,-2.197420359E0,-1.011061072E0,7.933404446E-1
1.041497583E0,-2.141855955E0,-1.049342155E0,7.238236666E-1
1.051446583E0,-2.117356300E0,-1.171756864E0,6.877963543E-1
1.061394583E0,-2.131591320E0,-1.312147021E0,7.040019631E-1
1.071343583E0,-2.192424059E0,-1.475097179E0,7.755093575E-1
1.081291583E0,-2.302401066E0,-1.629956245E0,8.886684179E-1
1.091240583E0,-2.436519861E0,-1.751701474E0,1.020267725E0
1.101188583E0,-2.579743624E0,-1.825072885E0,1.142955303E0
1.111137583E0,-2.715525866E0,-1.883441567E0,1.260810494E0
1.121085583E0,-2.828168631E0,-1.934893489E0,1.369912744E0
1.131034583E0,-2.887250423E0,-1.929267168E0,1.468763471E0
1.140982583E0,-2.922760725E0,-1.961776376E0,1.546349883E0
1.150931583E0,-2.927406549E0,-2.030227184E0,1.617866516E0
1.160879583E0,-2.929691315E0,-2.054309607E0,1.730262518E0
1.170828583E0,-3.105325937E0,-2.380434990E0,1.986007452E0
1.180776583E0,-3.214386463E0,-2.470932245E0,2.393952608E0
1.190725583E0,-3.010725498E0,-2.220322609E0,2.483095646E0
1.200673583E0,-2.939217091E0,-2.249001265E0,2.352153540E0
1.210622583E0,-2.822113276E0,-2.095471382E0,2.166446447E0
1.220570583E0,-2.701781034E0,-1.740083694E0,1.944608092E0
1.230519583E0,-2.893582821E0,-1.661168337E0,1.589278579E0
1.240467583E0,-3.027916193E0,-1.270398974E0,1.278047442E0
1.250416583E0,-2.955859900E0,-8.335958123E-1,9.287621975E-1
1.260364583E0,-2.874945879E0,-7.430016994E-1,6.558172107E-1
1.270313583E0,-2.607211351E0,-4.661663175E-1,4.490891993E-1
1.280261583E0,-2.404452324E0,-3.600779474E-1,3.369991481E-1
1.290210583E0,-2.296116829E0,-4.182895720E-1,3.830803335E-1
1.300158583E0,-2.076584816E0,-3.979310393E-1,5.436785221E-1
1.310107583E0,-1.777652979E0,-3.855444789E-1,6.685653925E-1
1.320055583E0,-1.508320332E0,-5.332756042E-1,7.418420315E-1
1.330004583E0,-1.257647514E0,-7.614476681E-1,7.552103996E-1
1.339952583E0,-1.146243215E0,-1.142989159E0,6.516233087E-1
1.349901583E0,-1.091999888E0,-1.344996214E0,4.809793234E-1
1.359849583E0,-1.091558099E0,-1.413643956E0,2.753526568E-1
1.369798583E0,-8.826688528E-1,-1.412370324E0,5.785674602E-2
1.379746583E0,-5.043020844E-1,-1.549808025E0,-1.298199445E-1
1.389695583E0,-2.693467736E-1,-1.665293097E0,-2.343304008E-1
1.399643583E0,-1.061591655E-1,-1.572566867E0,-2.202904820E-1
1.409592583E0,3.690952063E-2,-1.564853549E0,-1.752961427E-1
1.419540583E0,-6.940360367E-2,-1.749936342E0,-7.824230194E-2
1.429489583E0,-2.493370920E-1,-1.947778344E0,6.984569877E-2
1.439437583E0,-5.584278107E-1,-2.070246458E0,4.740670323E-2
1.449386583E0,-8.006062508E-1,-1.957640648E0,-1.036792845E-1
1.459334583E0,-8.857706785E-1,-1.662657976E0,-3.035109043E-1
1.469283583E0,-1.006301761E0,-1.308411717E0,-5.450475812E-1
1.479231583E0,-1.060531735E0,-9.035012126E-1,-7.499839664E-1
1.489179583E0,-9.377660751E-1,-5.095447898E-1,-8.335682750E-1
1.499128583E0,-1.019589543E0,-4.088847637E-1,-6.788149476E-1
1.509076583E0,-1.088430405E0,-3.211162984E-1,-2.882080376E-1
1.519025583E0,-1.260435700E0,-1.846958548E-1,6.324402243E-2
1.528973583E0,-9.078677893E-1,4.276364744E-1,4.083661139E-1
1.538922583E0,-7.773516178E-1,5.748200417E-1,4.012730420E-1
1.548870583E0,-7.085664868E-1,6.715372205E-1,2.298216224E-1
1.558819583E0,-5.694051385E-1,7.123368382E-1,1.153384447E-1
1.568767583E0,-4.273428917E-1,6.502379179E-1,7.495776564E-2
1.578716583E0,-3.176566064E-1,6.449803114E-1,7.729655504E-2
1.588664583E0,-2.375726253E-1,7.637448311E-1,1.531128287E-1
1.598613583E0,-2.066197693E-1,8.554087281E-1,2.074327916E-1
1.608561583E0,-1.731433272E-1,8.907672763E-1,2.309166789E-1
1.618510583E0,-6.866964698E-2,8.075221777E-1,1.613405347E-1
1.628458583E0,6.448024511E-2,6.805079579E-1,8.295424283E-2
1.638407583E0,1.922278106E-1,5.692825913E-1,1.584125310E-2
1.648355583E0,3.557903171E-1,5.067583323E-1,-3.164983541E-2
1.658304583E0,6.030964851E-1,5.154830813E-1,7.630724460E-3
1.668252583E0,1.005100965E0,8.423090577E-1,2.892697155E-1
1.678201583E0,1.144308925E0,7.621239424E-1,9.650689363E-1
1.688150042E0,9.136964083E-1,7.491331697E-1,1.046971083E0
1.698099042E0,8.410542011E-1,1.068455338E0,4.493640363E-1
1.708047042E0,7.556841373E-1,1.435695410E0,-2.437649518E-1
1.717996042E0,6.310897470E-1,1.847120523E0,-6.669790745E-1
1.727944042E0,5.380871296E-1,2.145100594E0,-7.372984290E-1
1.737893042E0,5.328276753E-1,2.258729935E0,-6.342409849E-1
1.747841042E0,5.350196362E-1,2.245427370E0,-4.186060727E-1
1.757790042E0,5.144328475E-1,2.036503792E0,-1.668931395E-1
1.767738042E0,4.861683249E-1,1.385033369E0,3.410424292E-2
1.777687042E0,4.152195752E-1,8.757455945E-1,2.097117603E-1
1.787635042E0,2.915782928E-1,6.990640759E-1,3.822656870E-1
1.797584042E0,1.893286109E-1,6.284729838E-1,5.435709357E-1
1.807532042E0,1.399030834E-1,5.953389406E-1,6.961908340E-1
1.817481042E0,1.254948378E-1,6.726579666E-1,9.475445151E-1
1.827429042E0,2.051510364E-1,8.106815219E-1,1.493107557E0
1.837378042E0,1.203461289E-1,9.514737725E-1,1.579642177E0
1.847326042E0,1.056063473E-1,1.197791815E0,1.273960710E0
1.857275042E0,1.401534081E-1,1.243751764E0,8.575916886E-1
1.867223042E0,1.357536018E-1,9.903153181E-1,6.077547073E-1
1.877172042E0,1.201820970E-1,6.443719864E-1,6.459857225E-1
1.887120042E0,1.651423126E-1,1.928773224E-1,7.299232483E-1
1.897069042E0,2.315735370E-1,-3.682493865E-1,8.480919600E-1
1.907017042E0,2.736962140E-1,-4.834955037E-1,8.446347117E-1
1.916966042E0,3.478846848E-1,-3.541271091E-1,7.706710100E-1
1.926914042E0,4.973161817E-1,-1.122991666E-1,6.338367462E-1
1.936863042E0,6.068296432E-1,-4.838488065E-3,5.198036432E-1
1.946811042E0,6.504307985E-1,-1.553574763E-2,4.564117491E-1
1.956760042E0,6.583776474E-1,-4.236682877E-2,4.484824538E-1
1.966708042E0,6.537569761E-1,-5.546773225E-2,5.064879656E-1
1.976657042E0,6.936141253E-1,-1.038814057E-2,5.325807929E-1
1.986605042E0,7.679371834E-1,-6.146257743E-3,5.361174941E-1
1.996554042E0,8.618452549E-1,-2.182987891E-2,5.226123333E-1
2.006502042E0,9.518247843E-1,-3.047864884E-2,5.390879512E-1
2.016451042E0,9.930350780E-1,-1.095119417E-1,5.163406134E-1
2.026399042E0,9.458624721E-1,-3.856779635E-1,4.541219473E-1
2.036348042E0,8.267632127E-1,-5.866302252E-1,3.909810781E-1
2.046296042E0,6.934621930E-1,-7.386879921E-1,4.003734291E-1
2.056245042E0,5.998424888E-1,-6.990742683E-1,3.682056367E-1
2.066193042E0,6.171742082E-1,-6.395128965E-1,2.933191359E-1
2.076142042E0,6.564348340E-1,-6.168432832E-1,2.559081018E-1
2.086090042E0,6.919288039E-1,-6.243138909E-1,2.408736795E-1
2.096039042E0,7.100588083E-1,-5.886181593E-1,2.664251029E-1
2.105987042E0,5.903250575E-1,-6.123828292E-1,2.905232906E-1
2.115936042E0,2.507354915E-1,-7.218219638E-1,2.322291136E-1
2.125884042E0,1.674016193E-2,-6.296606064E-1,2.420349270E-1
2.135833042E0,-1.424252149E-2,-4.070498645E-1,2.675445378E-1
2.145781042E0,-2.723393030E-2,-2.960039973E-1,3.017778099E-1
2.155730042E0,-1.225157157E-1,-2.429519594E-1,4.445323050E-1
2.165678042E0,-1.768805981E-1,-2.107748240E-1,6.454107761E-1
2.175627042E0,-2.811886370E-1,-3.198451400E-1,7.193054557E-1
2.185575042E0,-2.951392531E-1,-4.584846552E-3,6.988443732E-1
2.195524042E0,-5.788452625E-1,4.872866273E-1,1.371751428E-1
2.205472042E0,-7.877141237E-1,1.994291544E-1,2.165563777E-2
2.215421042E0,-6.059600711E-1,3.139634728E-1,-4.409754276E-2
2.225369042E0,-5.728518367E-1,2.922625542E-1,4.093116149E-3
2.235318042E0,-4.289191663E-1,2.367295325E-1,5.042403936E-4
2.245266042E0,-3.039772809E-1,2.683220506E-1,3.016902693E-2
2.255215042E0,-1.994170398E-1,3.576061130E-1,2.412764542E-2
2.265163042E0,-6.896024942E-2,4.180427790E-1,2.421696484E-2
2.275112042E0,5.955005437E-2,4.925630689E-1,5.413651094E-2
2.285060042E0,1.518182456E-1,4.683803320E-1,1.221896634E-1
2.295009042E0,1.932554394E-1,1.753987968E-1,1.421207637E-1
2.304957042E0,2.244142145E-1,-3.323481977E-2,2.208680660E-1
2.314906042E0,2.323208749E-1,-2.337681949E-1,3.183538616E-1
2.324854042E0,2.494557649E-1,-3.779815435E-1,3.703095615E-1
2.334803042E0,2.396830320E-1,-3.430115879E-1,3.617179394E-1
2.344751042E0,2.242663205E-1,-2.641032040E-1,2.985879779E-1
2.354700042E0,1.971596032E-1,-1.479515284E-1,2.286746949E-1
2.364648042E0,1.815216094E-1,-4.772009328E-2,1.693699658E-1
2.374597042E0,1.877376884E-1,6.079306453E-2,1.638204604E-1
2.384545042E0,1.992196590E-1,1.288721859E-1,1.927460879E-1
2.394494042E0,1.979847550E-1,5.324292928E-2,1.726621240E-1
2.404442042E0,2.377299219E-1,-1.639370620E-2,9.421998262E-2
2.414391042E0,2.847006321E-1,-5.580422655E-2,5.313912034E-2
2.424339042E0,2.850186229E-1,3.989596386E-3,3.346182406E-2
2.434288042E0,2.629708052E-1,8.660031855E-2,3.240007907E-3
2.444236042E0,1.847403944E-1,1.364444345E-1,-2.453911677E-2
2.454185042E0,6.300171465E-2,2.204184383E-1,-2.750907466E-2
2.464133042E0,-5.143973231E-2,2.256461978E-1,-1.453676168E-2
2.474082042E0,-1.135792732E-1,2.021312714E-1,-3.379181959E-3
2.484030042E0,-1.552608609E-1,2.645128369E-1,-3.192880005E-2
2.493979042E0,-1.996906400E-1,2.351062298E-1,-6.937018037E-2
2.503927042E0,-2.367646396E-1,1.769221276E-1,-1.360408217E-1
2.513876042E0,-2.699473798E-1,1.244099140E-1,-1.993156523E-1
2.523824042E0,-2.750056684E-1,4.990371689E-2,-2.695303559E-1
2.533773042E0,-3.066573143E-1,-1.816734672E-3,-2.776665688E-1
2.543721042E0,-3.202092648E-1,1.575304382E-2,-2.578634918E-1
2.553670042E0,-3.107712865E-1,5.635187030E-2,-1.728537828E-1
2.563618042E0,-2.898293734E-1,1.658993661E-1,4.821150750E-2
2.573567042E0,-2.726866007E-1,1.306279302E-1,2.430289239E-1
2.583515042E0,-2.501111031E-1,3.202420473E-2,4.545215964E-1
2.593464042E0,-1.860045493E-1,-6.546160579E-2,6.164290309E-1
2.603412042E0,-1.358011812E-1,-9.441445768E-2,6.833921075E-1
