"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.126916668E-3,-9.834548950E-1,6.066434784E0,8.042176208E0
1.307591667E-2,-7.920030212E-1,5.948330383E0,7.802973633E0
2.302391667E-2,-7.078779602E-1,6.037095795E0,7.459138641E0
3.297291667E-2,-8.858578491E-1,6.161038055E0,7.456593933E0
4.292091667E-2,-1.126108246E0,6.073919220E0,7.448510742E0
5.286991667E-2,-1.204395447E0,6.039939880E0,7.311395874E0
6.281791667E-2,-1.194216614E0,6.007906494E0,7.208559723E0
7.276691667E-2,-1.324146423E0,6.088738403E0,7.325915680E0
8.271491667E-2,-1.410516815E0,6.054459686E0,7.451354828E0
9.266391667E-2,-1.321901093E0,6.148015137E0,7.666457520E0
1.026119167E-1,-1.247954865E0,6.177503815E0,7.768395538E0
1.125609167E-1,-1.239721985E0,6.048322449E0,7.621401215E0
1.225089167E-1,-1.453776855E0,5.905669098E0,7.501949615E0
1.324579167E-1,-1.760788422E0,5.811514893E0,7.343279572E0
1.424059167E-1,-1.904639282E0,5.670059052E0,7.303761749E0
1.523549167E-1,-1.757944336E0,5.585035858E0,7.238048401E0
1.623029167E-1,-1.754501495E0,5.551954651E0,7.087012482E0
1.722519167E-1,-1.290915527E0,5.706732788E0,6.878047028E0
1.821999167E-1,-1.003064117E0,5.709576874E0,7.302414551E0
1.921489167E-1,-9.105564880E-1,5.719007263E0,7.306605835E0
2.020969167E-1,-9.184899902E-1,5.921087036E0,7.290589142E0
2.120459167E-1,-8.099656677E-1,5.936804352E0,7.307953033E0
2.219939167E-1,-5.068460083E-1,5.736520844E0,7.310497742E0
2.319429167E-1,-2.489323425E-1,5.486091614E0,7.570507050E0
2.418909167E-1,-1.836680603E-1,5.266797638E0,8.103249207E0
2.518399167E-1,-1.672023010E-1,5.229824524E0,8.397986298E0
2.617879167E-1,-2.020797729E-1,5.253026276E0,8.597521362E0
2.717369167E-1,-3.144960022E-1,5.259911957E0,8.837322693E0
