"event","experiment time","system time","system time text"
"START",0.000000000E0,1636370189.615,"2021-11-08 12:16:29.615 UTC+01:00"
"PAUSE",1.118594830E2,1636370301.474,"2021-11-08 12:18:21.474 UTC+01:00"
