"event","experiment time","system time","system time text"
"START",0.000000000E0,1636277432.119,"2021-11-07 10:30:32.119 UTC+01:00"
"PAUSE",1.296565773E2,1636277561.776,"2021-11-07 10:32:41.776 UTC+01:00"
