"event","experiment time","system time","system time text"
"START",0.000000000E0,1636468983.547,"2021-11-09 15:43:03.547 UTC+01:00"
"PAUSE",4.763627101E1,1636469031.183,"2021-11-09 15:43:51.183 UTC+01:00"
