"event","experiment time","system time","system time text"
"START",0.000000000E0,1636524653.621,"2021-11-10 07:10:53.621 UTC+01:00"
"PAUSE",4.914082450E1,1636524702.762,"2021-11-10 07:11:42.762 UTC+01:00"
