Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00873598,-4.223371983,15.26543045,-3.016694069
0.02872661,-7.623138428,13.94383049,-3.34230566
0.0487188,-11.33893967,12.37323475,-2.432508945
0.06874067,-12.84249783,15.04516315,-1.273715258
0.0887313,-12.86165142,12.62223148,-0.766144514
0.10872192,-8.676587105,8.054094315,-3.447650433
0.12874536,-6.033388138,5.516240597,-5.94719696
0.14873754,-4.826710701,4.376600742,-6.272808552
0.16872661,-6.042964935,6.052541733,-4.654327869
0.18871723,-6.033388138,7.95832634,-2.738966703
0.20873911,-5.037400246,7.824251175,-1.532289028
0.2287313,-4.204218388,6.368576527,-2.786850691
0.24872192,-3.035847664,4.730942726,-3.897760391
0.2687438,-2.403778553,4.137180328,-4.453215122
0.28873442,-2.240972757,3.936067581,-4.587290287
0.30872504,-2.806004286,3.390189648,-3.830722809
0.32871567,-4.491522312,3.79241538,-3.409343243
0.34873911,-6.330269337,4.912901878,-4.280832767
0.3687688,-7.757213593,5.573701382,-5.497087002
0.38872036,-8.178592682,5.573701382,-6.349422932
0.40874223,-8.370129585,5.822698593,-6.560112476
0.42873442,-8.724471092,5.755661011,-6.301538944
0.44872504,-10.73560047,5.602431774,-8.207323074
0.46872348,-10.82179165,9.528923035,-8.408436775
0.48873598,-11.12824917,10.91755962,-8.705317497
0.50872817,-10.01733971,9.720458984,-6.368576527
0.5287188,-5.487510204,8.264783859,-4.941632271
0.54874067,-3.390189648,6.224924564,-6.828263283
0.56873286,-3.552995205,6.263231754,-4.443638325
0.58872348,-5.746084213,7.833827972,-2.126051188
0.60871411,-5.123591423,8.647856712,-4.520252705
0.62873598,-3.600879431,6.186617374,-5.487510204
0.64872817,-2.48996973,5.334281445,-3.313575268
0.66871723,-2.240972757,5.487510204,-3.687070608
0.68874067,-3.112462282,8.092401505,-5.305551052
0.7087313,-3.466804028,8.121131897,-4.730942726
0.72872192,-3.725377798,6.560112476,-4.338293552
0.74874536,-3.246537447,5.707777023,-4.041412354
0.76873442,-3.524264812,5.535394192,-4.414907932
0.78872504,-3.600879431,5.803544998,-3.79241538
0.80871723,-2.777273893,6.426037312,-3.514688015
0.82873911,-2.853888512,6.713341713,-4.079719543
0.84872973,-2.786850691,7.201758862,-4.683058739
0.86872036,-2.930502892,7.240066051,-5.27682066
0.88874223,-4.060565948,7.517793179,-4.673481941
0.90873442,-3.936067581,7.374141216,-4.19464159
0.92872504,-3.409343243,7.441178799,-3.945644379
0.94871567,-3.112462282,7.240066051,-3.830722809
0.96873911,-2.643198729,7.316680431,-4.089296341
0.98872817,-3.141192675,7.422025204,-4.702212334
1.00872036,-3.34230566,8.264783859,-4.730942726
1.02874223,-3.610456228,10.0364933,-4.711789131
1.04873286,-3.888183594,11.49216843,-4.213795185
1.06872348,-3.763684988,12.05719948,-4.481945515
1.08871411,-2.786850691,12.23915863,-5.046977043
1.10873755,-4.57771349,9.337387085,-5.343858242
1.12872817,-3.08373189,11.06121159,-4.616020679
1.1487188,-5.27682066,11.88481712,-5.458779812
1.16874067,-3.696647406,10.38125896,-5.20020628
1.18873286,-2.777273893,7.536946774,-3.438073635
1.20872348,-2.662352324,4.165910721,-1.972822189
1.22871411,-3.256114244,3.371036053,-1.26413846
1.24873598,-4.118026733,4.932055473,-2.882618904
1.26872661,-3.897760391,5.612008572,-4.223371983
1.2887188,-3.49553442,6.234501362,-5.449203014
1.30874067,-3.830722809,8.216899872,-6.167463779
1.32873286,-4.740519524,10.86009884,-5.908889771
1.34872192,-5.16189909,13.9055233,-5.027823448
1.36872505,-5.123591423,12.01889229,-2.959233284
1.38873598,-4.903325081,9.844957352,-2.901772499
1.40872661,-4.252102375,7.680599213,-3.08373189
1.42871723,-4.826710701,5.899312973,-4.089296341
1.44874067,-5.219359875,6.033388138,-5.133168221
1.4687313,-5.133168221,6.081272125,-4.989516258
1.48872192,-4.616020679,6.454767704,-4.491522312
1.5087438,-3.955221176,6.416460514,-3.16034627
1.52873442,-3.581725836,6.004657745,-2.671929121
1.54872505,-3.371036053,5.094861031,-2.662352324
1.56871567,-3.045424461,4.5394063,-2.978386879
1.58873911,-2.901772499,4.481945515,-3.141192675
1.60872973,-3.265691042,4.759673119,-3.514688015
1.62872036,-4.50109911,5.046977043,-4.098873138
1.64874223,-6.02381134,6.196194172,-4.865017891
1.66873442,-6.981492043,6.68461132,-5.324704647
1.68872505,-7.594407558,6.789956093,-5.640739441
