"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141868.149,"2021-11-05 20:51:08.149 UTC+01:00"
"PAUSE",5.793263112E1,1636141926.081,"2021-11-05 20:52:06.081 UTC+01:00"
