"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482849754262E9,"2021-11-09 19:34:09.754 UTC+01:00"
"PAUSE",4.563027279166636E1,1.636482895383703E9,"2021-11-09 19:34:55.384 UTC+01:00"
