"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-7.122500101E-4,5.252577209E-1,2.310295715E0,5.361400909E0
9.281749954E-3,7.363188171E-1,2.273172913E0,5.175337830E0
1.927574992E-2,5.572911072E-1,2.266885986E0,5.139412537E0
2.926975000E-2,4.082011414E-1,2.298320618E0,5.266797638E0
3.926374996E-2,3.441343689E-1,2.323019257E0,5.457351379E0
4.925774992E-2,2.142045593E-1,2.313738556E0,5.679788818E0
5.925175000E-2,4.745132446E-2,2.279759216E0,5.940097504E0
6.924574997E-2,-4.984634399E-2,2.290087738E0,6.275100861E0
7.923974993E-2,4.490661621E-3,2.344574432E0,6.714137878E0
8.923375001E-2,8.906478882E-2,2.427052917E0,7.144043884E0
9.922774998E-2,6.975494385E-2,2.525398407E0,7.428153076E0
1.092217499E-1,-1.556762695E-2,2.644850006E0,7.564968567E0
1.192159166E-1,5.179229736E-2,2.706372070E0,7.747588806E0
1.292099166E-1,1.675016785E-1,2.814896393E0,7.935298462E0
1.392039167E-1,8.696914673E-2,2.975362701E0,8.043373718E0
1.491979166E-1,-8.951385498E-2,3.168161774E0,8.130642242E0
1.591919166E-1,-1.978884888E-1,3.268004150E0,8.205486603E0
1.691859167E-1,-2.136058044E-1,3.269950104E0,8.240962830E0
1.791799166E-1,-2.534230042E-1,3.263663177E0,8.229885864E0
1.891729166E-1,-3.022215271E-1,3.311713257E0,8.247249756E0
1.991669167E-1,-3.878434753E-1,3.481909332E0,8.418942719E0
2.091609166E-1,-5.028044128E-1,3.689976654E0,8.759035492E0
2.191549166E-1,-6.481521606E-1,3.827241211E0,9.299411774E0
2.291489167E-1,-6.971003723E-1,3.832929382E0,9.921967163E0
2.391429166E-1,-3.517684937E-1,3.660338287E0,1.055125854E1
2.491369166E-1,5.592370605E-1,3.251089325E0,1.118459152E1
2.591309167E-1,1.685494995E0,2.528990936E0,1.142933258E1
2.691249166E-1,2.590363312E0,1.771865387E0,1.113010483E1
2.791189166E-1,2.952011261E0,1.144519958E0,1.101155136E1
2.891129167E-1,1.686692505E0,7.981402588E-1,1.119102814E1
2.991069166E-1,-1.458417206E0,1.227148132E0,1.178619049E1
3.091009166E-1,-5.188809814E0,2.258204041E0,1.303010376E1
3.190949166E-1,-7.366181946E0,2.938988342E0,1.469569016E1
3.290889167E-1,-6.865922241E0,2.888094177E0,1.555220901E1
3.390829166E-1,-5.884712677E0,2.971770172E0,1.460093719E1
3.490769166E-1,-5.933361511E0,3.256029053E0,1.345791412E1
3.590709167E-1,-5.645510101E0,2.857857056E0,1.296663574E1
3.690649166E-1,-4.320016479E0,1.794618073E0,1.229333588E1
3.790589166E-1,-3.566333771E0,1.372645569E0,1.135778137E1
3.890529167E-1,-3.465593262E0,1.511556702E0,1.077519287E1
3.990469166E-1,-3.509601746E0,1.939666443E0,1.036354889E1
4.090409166E-1,-3.534300385E0,2.589914246E0,1.037223083E1
4.190349167E-1,-3.663930817E0,3.323239288E0,1.022808060E1
4.290289166E-1,-3.833827515E0,4.061803436E0,9.992021484E0
4.390229166E-1,-3.802542572E0,4.416416016E0,9.449848938E0
4.490169167E-1,-2.162702637E0,3.648662567E0,7.977660370E0
4.590099166E-1,-7.015910339E-1,3.003653870E0,7.259304199E0
4.690039166E-1,-9.566606140E-1,3.131637726E0,6.337071991E0
4.789979167E-1,-1.450483704E0,3.256328430E0,6.012397156E0
4.889919166E-1,-2.371967468E0,3.032843170E0,6.431375885E0
4.989859166E-1,-2.922223206E0,2.596949615E0,7.030879211E0
5.089799166E-1,-2.990780640E0,2.291884003E0,9.395960999E0
5.189739167E-1,-2.645149384E0,2.116149445E0,1.212373856E1
5.289679166E-1,-3.138224030E0,1.220561829E0,8.630303192E0
5.389619166E-1,-3.469185791E0,-4.197271729E-1,7.968080292E0
5.489559167E-1,-2.279310150E0,-7.958949280E-1,6.338269501E0
5.589499166E-1,-1.174308014E0,-4.965174866E-1,5.175936584E0
5.689439166E-1,-5.159770203E-1,5.453160095E-1,3.526217194E0
5.789379167E-1,-6.652166748E-1,1.224902802E0,2.214944000E0
5.889319166E-1,-1.507066040E0,9.520202637E-1,2.368973694E0
5.989259166E-1,-2.111509094E0,7.484436035E-2,3.995790710E0
6.089199167E-1,-1.833237762E0,-8.175997925E-1,5.953120422E0
6.189139166E-1,-1.024170227E0,-1.293909302E0,7.072642365E0
6.289079166E-1,-4.616400146E-1,-1.553020477E0,7.944579163E0
6.389019167E-1,-5.185217285E-1,-1.772464142E0,8.595276031E0
6.488959166E-1,-5.631289673E-1,-2.262545013E0,7.924371185E0
6.588899166E-1,2.984793091E-1,-1.803749084E0,5.560636597E0
6.688839166E-1,5.508544922E-2,-4.369413757E-1,3.408262482E0
6.788779167E-1,-1.364861755E0,1.222807159E0,2.721640320E0
6.888719166E-1,-2.429897003E0,2.455942841E0,3.440595245E0
6.988659166E-1,-2.847528534E0,2.314037933E0,5.339845734E0
7.088599167E-1,-2.357148285E0,7.343728638E-1,7.066056061E0
7.188539166E-1,-1.746118927E0,-6.012995911E-1,8.527766418E0
7.288479166E-1,-1.394949188E0,-1.208736420E0,9.841734009E0
7.388409167E-1,-1.462458801E0,-1.558858337E0,1.060439804E1
7.488349166E-1,-1.648222504E0,-1.712289276E0,1.103939346E1
7.588289166E-1,-1.467248840E0,-2.065554657E0,1.252101242E1
7.688229167E-1,-2.062411194E0,-2.845432892E0,1.388767044E1
7.788169166E-1,-3.334615631E0,-3.504362640E0,1.646785492E1
7.888109166E-1,-4.397555237E0,-3.616479492E0,1.962389191E1
7.988049167E-1,-4.067491608E0,-3.628304901E0,2.159229858E1
8.087989166E-1,-3.049757996E0,-3.918251953E0,2.234104156E1
8.187929166E-1,-2.001487885E0,-4.057761841E0,2.151820267E1
8.287869167E-1,-1.324146423E0,-3.651057587E0,2.002251297E1
8.387809166E-1,-1.022823029E0,-2.855012970E0,1.852712265E1
8.487749166E-1,-9.780661011E-1,-1.839973755E0,1.667337753E1
8.587689166E-1,-8.803193665E-1,-1.048419800E0,1.451172272E1
8.687629167E-1,-4.791535950E-1,-4.983137512E-1,1.209380081E1
8.787569166E-1,-4.394860840E-1,-2.480342102E-1,9.405092010E0
8.887509166E-1,-5.809419250E-1,-2.294728088E-1,7.178621979E0
8.987449167E-1,-6.161187744E-1,-8.921447754E-2,5.590424652E0
9.087389166E-1,-8.318202209E-1,7.607180786E-1,4.539759521E0
9.187329166E-1,-1.047671356E0,1.825903015E0,4.506828003E0
9.287269167E-1,-1.370998993E0,2.185605011E0,4.782255249E0
9.387209166E-1,-1.637893982E0,1.928140411E0,4.724774780E0
9.487149166E-1,-9.132508850E-1,1.124910736E0,4.170627136E0
9.587089167E-1,9.779164124E-1,-2.823129272E-1,3.185226288E0
9.687029166E-1,7.005432129E-1,-1.285826111E0,2.937940521E0
9.786969166E-1,4.888833618E-1,-2.051783295E0,2.005679169E0
9.886909167E-1,3.953279114E-1,-2.491269379E0,1.025517426E0
9.986849166E-1,-2.622546387E-1,-2.447111206E0,7.294331360E-1
1.008677917E0,-7.303312683E-1,-2.708168335E0,1.420545959E-1
1.018671917E0,-1.039438477E0,-3.669768677E0,-9.011260986E-2
1.028665917E0,-1.107247467E0,-4.382137299E0,1.115180969E-1
1.038659917E0,-8.782237244E-1,-5.807622986E0,2.177970886E-1
1.048653917E0,-3.124003601E-1,-7.640411682E0,2.552192688E-1
1.058647917E0,6.409671021E-1,-9.321565704E0,7.378157043E-1
1.068641917E0,1.159339142E0,-1.084195404E1,7.587721252E-1
1.078635917E0,3.839515686E-1,-1.189157135E1,5.203179932E-1
1.088629917E0,-9.865983582E-1,-1.246637604E1,4.561015320E-1
1.098623917E0,-3.457809448E0,-1.257924133E1,8.195457458E-1
1.108617917E0,-5.269941101E0,-1.201671112E1,6.667135620E-1
1.118611625E0,-7.194788361E0,-1.223555603E1,9.330097961E-1
1.128605625E0,-1.274015671E1,-1.206341400E1,7.308102722E0
1.138599625E0,-2.057067307E1,-8.297395477E0,2.013163605E1
1.148593625E0,-2.078338074E1,-5.115761719E0,2.618714355E1
1.158587625E0,-1.534848267E1,-7.470365295E0,2.510594193E1
1.168581625E0,-9.308692474E0,-9.704918518E0,2.070883575E1
1.178575625E0,-4.996759186E0,-1.043090881E1,1.542018356E1
1.188569625E0,-1.997595978E0,-9.929601288E0,1.030337402E1
1.198563625E0,8.378077698E-1,-9.288334808E0,5.636828156E0
1.208557625E0,3.184627533E0,-8.263565826E0,3.374432831E0
1.218551625E0,4.219725037E0,-6.704707489E0,2.801873474E0
1.228545625E0,3.860172729E0,-4.975054321E0,2.298170929E0
1.238539625E0,4.787045288E0,-4.525389404E0,1.966311035E0
1.248533625E0,5.927523651E0,-4.529880066E0,1.851050720E0
1.258527625E0,6.164480896E0,-4.387376404E0,1.983225861E0
1.268520625E0,5.739215240E0,-4.384083252E0,2.860102386E0
1.278514625E0,6.309529266E0,-4.762795715E0,2.813249817E0
1.288508625E0,4.320615234E0,-5.055287476E0,5.756429443E0
1.298502625E0,2.670297089E0,-4.912783813E0,9.149124298E0
1.308496625E0,1.530866547E0,-5.551804962E0,1.151914581E1
1.318490625E0,7.584727478E-1,-6.925348663E0,1.491184067E1
1.328484625E0,1.700164490E0,-7.246131592E0,1.580967361E1
1.338478625E0,1.397344208E0,-7.934100952E0,1.602208191E1
1.348472625E0,1.617087250E0,-7.552095337E0,1.488833954E1
1.358466625E0,9.134005737E-1,-6.272556152E0,1.302112244E1
1.368460625E0,-9.355545044E-2,-5.249882812E0,1.047431854E1
1.378454625E0,-1.162482605E0,-4.427043915E0,8.009095001E0
1.388448625E0,-2.637964325E0,-4.098028107E0,6.190077667E0
1.398442625E0,-3.579207001E0,-4.879403229E0,4.880151672E0
1.408436625E0,-3.106190643E0,-7.384443970E0,4.164190521E0
1.418430625E0,-2.421364746E0,-9.914632416E0,4.687801666E0
1.428424625E0,-2.846929779E0,-1.100945572E1,4.797673187E0
1.438418625E0,-1.703158264E0,-1.190234894E1,4.392166443E0
1.448412625E0,-5.686674500E-1,-1.251098328E1,4.629423065E0
1.458406625E0,-5.873785400E-1,-1.225366837E1,6.420598297E0
1.468400625E0,-1.000968475E0,-1.096125595E1,8.017178192E0
1.478394625E0,-8.385562134E-1,-1.183439026E1,8.383316803E0
1.488388625E0,-4.082011414E-1,-1.325313995E1,7.877817993E0
1.498382625E0,-9.198371887E-1,-1.422656570E1,7.420818329E0
1.508376625E0,-1.302890625E0,-1.459075836E1,8.041727142E0
1.518369625E0,-1.816772003E0,-1.363185242E1,9.383836212E0
1.528363625E0,-2.384840698E0,-1.283461029E1,9.362281036E0
1.538357625E0,-4.436174927E0,-1.123758133E1,7.995024261E0
1.548351625E0,-6.307134247E0,-9.726623383E0,6.888974304E0
1.558345625E0,-7.188202057E0,-9.725425873E0,5.173092499E0
1.568339625E0,-8.842711487E0,-8.938661957E0,3.622017975E0
1.578333625E0,-1.038734940E1,-6.883136444E0,4.271517334E0
1.588327625E0,-1.059122543E1,-5.844895477E0,4.843328247E0
1.598321625E0,-1.046728317E1,-6.458469543E0,4.294569397E0
1.608315625E0,-1.050620224E1,-7.770491180E0,3.844006348E0
1.618309625E0,-9.659562836E0,-8.418343964E0,2.930156708E0
1.628303625E0,-8.535550232E0,-8.003706207E0,2.198927307E0
1.638297625E0,-7.660919037E0,-7.697293396E0,1.911375275E0
1.648291625E0,-6.740034027E0,-8.280929718E0,1.719174957E0
1.658285625E0,-6.194718018E0,-9.758357391E0,2.424508209E0
1.668279625E0,-4.808301086E0,-1.051144135E1,3.992647247E0
1.678273625E0,-2.389780426E0,-1.093940140E1,4.411476288E0
1.688267625E0,-1.101559296E0,-1.102472397E1,3.256029053E0
1.698261625E0,-9.189390564E-1,-1.032238449E1,2.731220398E0
1.708255625E0,-8.403524780E-1,-9.704319763E0,3.958817596E0
1.718249625E0,-9.789642334E-1,-1.018946091E1,5.682333527E0
