"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636281814406109E9,"2021-11-07 11:43:34.406 UTC+01:00"
"PAUSE",2.658612654168974E1,1.636281840992542E9,"2021-11-07 11:44:00.993 UTC+01:00"
