Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00226448,-0.440486521,-0.93210566,0.668719232
0.02030198,0.118776895,-0.693486631,0.610129774
0.03832427,0.40959388,-0.495347589,0.633565545
0.0563649,0.499076009,-0.445280194,0.694285572
0.07441558,0.955008864,-0.464454949,0.743287683
0.09245308,1.846634507,-0.007456846,0.469514936
0.11049058,2.709498167,0.088416882,-0.113184258
0.12852808,3.80139327,0.053263184,-0.538224459
0.14656558,3.977161884,0.679638207,-0.927045703
0.16460308,3.5265553,0.712661386,-1.168860555
0.18264058,3.050382376,0.537958145,-1.729189157
0.20067808,2.571013689,0.838362515,-1.764342904
0.21871558,2.157691479,0.296143293,-1.05700779
0.23675308,1.987249374,-1.333710074,-0.689491868
0.25479058,1.106276274,0.404800177,-1.943307161
0.27282808,1.443964839,2.081525087,-2.63892436
0.29086558,2.683931828,3.554784775,-2.314018965
0.30890308,3.318828821,4.559328556,-1.046355247
0.32694058,3.102580309,4.436822891,-0.218645364
0.34497808,2.585927486,4.486890316,-0.132359013
0.36301594,2.005358696,4.158789158,-0.086552672
0.38105391,1.226651073,3.447193146,-0.195209563
0.39909188,0.337155938,2.430931568,-0.49241811
0.41712964,-0.380831748,1.631983876,-0.810931921
0.43516714,-0.989097297,0.748880327,-1.029310942
0.45320464,-1.438638568,-0.133157954,-1.096422553
0.47124214,-1.386440635,-0.529436052,-0.978178322
0.48927964,-1.032773137,-0.417583346,-0.601074994
0.50731714,-0.717455089,0.804274023,-0.182426393
0.52535464,-0.410659134,1.113200545,-0.01304948
0.54339214,-0.233825371,1.066328883,0.093476884
0.56142964,-0.108124256,0.947019398,0.154196918
0.57946714,-0.179496929,0.427170724,0.226634845
0.59750464,-0.44794336,-1.069524646,0.528104425
0.61554214,-0.031425279,-2.500173807,0.577106595
0.63357964,0.386158079,-2.257293701,0.606933951
0.65161714,-0.600276053,-2.228531599,0.699611902
0.66965464,-1.663409233,-2.463954687,0.486559182
0.6876924,-2.367548466,-1.337971091,0.20852536
0.70573037,-3.229346752,-3.86158061,-0.475373894
0.72376834,-3.850395441,-5.686377525,-0.711862445
0.7418062,-3.138799429,-4.58809042,-0.919588864
0.7598437,-2.01175046,-2.204030514,-0.220775887
0.7778812,-1.592036486,-0.221574843,0.531300247
0.79589448,-1.452486992,-0.437823355,0.920121491
0.81395662,-1.587775469,-1.180312157,0.74009192
0.83199412,-1.586710215,-1.582981825,0.377902269
0.85003162,-1.539838552,-1.515870214,0.490820229
0.86806912,-1.324655294,-1.586177588,0.585628688
0.88610662,-1.320394278,-1.506282806,0.535561323
0.90414412,-1.584579706,-1.454084873,0.518517077
0.92218162,-1.590971231,-1.306013227,0.657001376
0.94021912,-1.481249094,-0.794686675,0.921186745
0.95825662,-1.474857569,-0.046871599,1.187502623
0.97629412,-1.510011196,0.088416882,1.285506845
0.99433162,-1.32359004,-0.580568671,1.208807945
1.01236912,-0.839960396,-0.933170974,0.99682045
1.03040969,-0.320111722,-0.740358234,0.71452558
1.04842339,0.177366391,-0.378168583,0.56538868
1.06648287,0.412789673,-0.373907536,0.580302358
1.08452037,0.66632241,-0.590156078,0.800811946
1.10255787,1.396028042,-0.135288477,0.779506683
1.12059537,2.169409513,0.703073978,0.223439053
1.13863287,2.984336138,0.536892891,-0.447677046
1.15667037,3.875961781,0.634897113,-0.751277208
1.17470787,3.993140697,1.063133121,-0.93663305
1.19274537,3.540403605,0.695617139,-1.19336164
1.21078287,2.964096069,0.333427519,-1.603488088
1.22882037,2.522011757,0.307861179,-1.46287334
1.24685787,2.118276834,-0.373907536,-0.908936203
1.26489537,1.356613278,-1.03224051,-1.492700696
1.28293401,0.547012866,2.629070759,-2.820019245
1.30097156,2.353699923,2.865559101,-2.790191889
1.31900907,2.86396122,3.612308979,-1.968873501
1.33704656,2.672213793,4.212052345,-0.960068882
1.35508407,2.396310568,4.604069233,-0.772582471
1.37312156,1.947834611,4.697812557,-0.639424503
1.39115907,1.353417397,4.340949535,-0.628771842
1.40919657,0.699345589,3.66131115,-0.857803524
1.42723406,-0.012250531,2.730270624,-1.120923638
1.44527157,-0.778175116,1.51480484,-1.338237405
1.46330906,-1.433312178,0.527305484,-1.396826982
1.48134657,-1.96807456,-0.350471735,-1.182708979
1.49938406,-1.933986187,-0.6881603,-0.879108846
1.51742157,-1.198954225,-0.257793814,-0.365651757
1.53545943,-0.072970562,1.068459392,0.040213704
1.5534974,0.337155938,1.768337607,0.138217956
1.57153537,0.401071757,1.48391223,0.117977947
1.58957318,0.42237702,0.572046578,0.103064254
1.60761068,0.076166347,-0.389886499,0.105194785
1.62564818,-0.40426755,-1.413604856,0.33955279
1.64368568,-0.633299232,-2.473542213,0.378967553
1.66172318,-0.488423377,-2.43945384,0.463123381
1.67976068,-0.02929475,-1.634114385,0.25220117
1.69779818,-0.705737174,-2.63439703,0.340618044
1.71583568,-1.709215522,-1.380581737,0.073236875
1.73387318,-2.874614,-2.51615262,-0.278300136
1.75191068,-3.408311129,-4.07250309,-0.367782265
1.76994818,-3.134538174,-3.818970203,-0.025832644
1.78797084,-2.333460093,-1.775794506,0.3832286
1.80601167,-1.3416996,-0.539023399,0.618651867
1.82406198,-1.178714275,-0.128896907,0.631435037
1.84209948,-1.256478429,-0.488956004,0.203199044
1.86013698,-1.554752231,-1.081242561,-0.017310534
1.87817448,-1.600558639,-1.972868204,0.178697974
1.89621198,-1.484444857,-2.103895664,0.504668653
1.91424948,-1.404550076,-1.774729252,0.72198242
1.93228698,-1.334242702,-1.374190092,0.916925669
1.95032448,-1.253282666,-0.6881603,1.000016212
1.96836198,-1.277783751,-0.019174745,1.064997315
1.98639948,-1.327851176,0.026631592,1.087367892
2.00443698,-1.240499496,-0.545414984,1.026647806
2.02247448,-0.99229306,-0.763794005,0.858336151
2.04049896,-0.526772857,-0.565654993,0.712395072
2.05854615,-0.043143179,-0.447410733,0.638891876
2.07658839,0.331829637,-0.416518092,0.669784486
2.09462589,0.614124477,-0.378168583,0.791224599
2.11266339,1.242630005,0.18216008,0.822117209
2.13070089,1.91161561,0.953410983,0.405599117
2.14873839,2.413354874,0.56991607,-0.516919196
2.16677589,3.277283669,0.231162205,-0.791757226
2.18481339,3.658648014,0.528370738,-0.778974056
2.20285089,3.492466927,0.40053913,-0.932371974
2.22088839,3.194193125,0.402669668,-1.374456406
2.23892589,2.686062336,1.056741476,-1.224254251
2.25696339,2.148104191,0.445280194,-1.033572078
2.27500089,1.813611388,-1.435975432,-1.471395373
2.29303974,0.780305624,1.706552386,-2.255429506
2.31107724,2.517750502,2.228531599,-2.164881945
2.32911474,3.111102581,2.967824459,-1.38830483
2.34715224,2.881005526,3.416300535,-0.373108596
2.36518974,2.454900026,3.453584671,-0.030093698
2.38322724,1.915876627,3.469563723,-0.034354754
2.40126474,1.219194293,3.109504461,-0.089748465
2.41930224,0.505467594,2.548110723,-0.316649616
2.43733974,-0.240216956,1.904691339,-0.700144529
2.45537724,-1.015728831,1.200552106,-1.03676784
2.47341474,-1.788045049,0.480433911,-1.302018523
2.49145224,-2.586992741,-0.328101188,-1.339302659
2.50948995,-2.702041149,-1.196291089,-1.010136247
2.52752792,-1.286305904,-1.684181809,-0.591487646
2.54556589,0.292414874,0.215183258,-0.19307904
2.56360386,0.890027762,1.810948133,0.181893766
2.58164141,1.022120476,2.0282619,0.285224348
2.59967891,0.611993969,1.346493244,0.32144329
2.61771641,-0.26578328,-0.250336945,0.49614653
2.63575391,-0.695084512,-1.978194594,0.657001376
2.65379141,-0.556600273,-3.184072971,0.6708498
2.67182891,0.290284336,-1.262337446,0.33955279
2.68986641,-0.131560057,-2.02080512,0.193611667
2.70790391,-1.479118586,-2.474607468,0.083889514
2.72594141,-2.427203178,-1.484977484,-0.173904285
2.74397891,-3.252782583,-2.925214052,-0.132359013
2.76201641,-3.578753233,-3.106308699,0.115847424
2.7800575,-2.705236912,-2.093243122,0.594150782
