"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636297867220396E9,"2021-11-07 16:11:07.220 UTC+01:00"
"PAUSE",5.033973862499988E1,1.636297917558811E9,"2021-11-07 16:11:57.559 UTC+01:00"
