"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636297077564693E9,"2021-11-07 15:57:57.565 UTC+01:00"
"PAUSE",6.873560700000235E1,1.636297146298596E9,"2021-11-07 15:59:06.299 UTC+01:00"
