"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.515354800E-2,-1.295764893E-1,-3.121788204E-1,-1.581270993E-1
3.772026700E-2,-1.417937726E-1,-2.999615371E-1,-1.569053680E-1
4.029927700E-2,-1.491241604E-1,-2.865225077E-1,-1.544619054E-1
4.284198600E-2,-1.552328020E-1,-2.767486870E-1,-1.507967263E-1
4.543438200E-2,-1.613414437E-1,-2.620879114E-1,-1.459098011E-1
4.800104800E-2,-1.625631750E-1,-2.535358071E-1,-1.398011595E-1
5.056891300E-2,-1.637849063E-1,-2.413185090E-1,-1.336925030E-1
5.313459000E-2,-1.650066376E-1,-2.266577482E-1,-1.263621300E-1
5.570235000E-2,-1.625631750E-1,-2.132187337E-1,-1.165882945E-1
5.827104800E-2,-1.576762646E-1,-1.973362416E-1,-1.068144590E-1
6.083849600E-2,-1.503458917E-1,-1.814537644E-1,-9.459716827E-2
6.340531900E-2,-1.454589665E-1,-1.606843621E-1,-8.115814626E-2
6.597172500E-2,-1.369068623E-1,-1.399149597E-1,-6.894084811E-2
6.853875700E-2,-1.259112954E-1,-1.142586544E-1,-5.550182611E-2
7.110662100E-2,-1.173591912E-1,-8.860233426E-2,-4.328452796E-2
7.367386100E-2,-1.051418930E-1,-6.294601411E-2,-2.984550595E-2
7.624031900E-2,-9.536805749E-2,-3.851142526E-2,-1.640648209E-2
7.880896500E-2,-8.315076679E-2,-1.529856492E-2,-9.076106362E-3
8.137573600E-2,-7.215519994E-2,6.692565046E-3,-2.967458917E-3
8.394542300E-2,-6.115963683E-2,2.868369222E-2,3.141188296E-3
8.650943400E-2,-5.382926017E-2,5.067482591E-2,1.919458853E-3
8.907813200E-2,-5.138580129E-2,7.266595215E-2,3.141188296E-3
9.164433000E-2,-4.527715594E-2,9.099189192E-2,6.977294688E-4
9.421224600E-2,-4.649888352E-2,1.068743765E-1,1.919458853E-3
9.678042300E-2,-5.016407371E-2,1.166482121E-1,-1.745729474E-3
9.934761100E-2,-5.505099148E-2,1.252003312E-1,-5.410917569E-3
1.019145380E-1,-6.115963683E-2,1.337524354E-1,-1.029783580E-2
1.044824550E-1,-6.849001348E-2,1.398610771E-1,-1.396302413E-2
1.070263090E-1,-8.070731163E-2,1.361958981E-1,-1.884994097E-2
1.096180270E-1,-9.658978879E-2,1.288655102E-1,-2.251512930E-2
1.121828710E-1,-1.124722734E-1,1.227568612E-1,-2.862377651E-2
1.147520900E-1,-1.283547580E-1,1.129830256E-1,-3.473242372E-2
1.172849020E-1,-1.454589665E-1,1.056526527E-1,-5.305836350E-2
1.198016210E-1,-1.564545333E-1,1.032091901E-1,-8.237987012E-2
1.223182360E-1,-1.662283689E-1,1.056526527E-1,-1.141448393E-1
1.248345380E-1,-1.760022044E-1,1.227568612E-1,-1.532401741E-1
1.273284960E-1,-1.857760400E-1,1.410828084E-1,-1.898920685E-1
1.298458400E-1,-1.943281442E-1,1.581870168E-1,-2.216570228E-1
1.323628190E-1,-1.992150694E-1,1.850650758E-1,-2.497567981E-1
1.348801630E-1,-2.077671736E-1,2.119431198E-1,-2.693044841E-1
1.373972980E-1,-2.187627405E-1,2.363777012E-1,-2.851869762E-1
1.399134440E-1,-2.248713821E-1,2.620339990E-1,-2.998477221E-1
1.424318300E-1,-2.273148447E-1,2.852468789E-1,-3.132867515E-1
1.449479230E-1,-2.309800237E-1,2.950206995E-1,-3.352778852E-1
1.474658920E-1,-2.419755906E-1,2.937989831E-1,-3.670428395E-1
1.499829750E-1,-2.554146051E-1,2.791382372E-1,-4.049164653E-1
1.524989130E-1,-2.737405300E-1,2.485950142E-1,-4.476769865E-1
1.550161000E-1,-2.969534397E-1,2.033910155E-1,-4.916592538E-1
1.575339130E-1,-3.238314390E-1,1.435262710E-1,-5.368632078E-1
1.600499550E-1,-3.519312143E-1,7.877460122E-2,-5.747368336E-1
1.625677150E-1,-3.739223480E-1,1.280121226E-2,-6.065017581E-1
1.650838090E-1,-3.898048401E-1,-4.828526080E-2,-6.260494590E-1
1.676013090E-1,-4.008004069E-1,-9.348925203E-2,-6.346015930E-1
1.701185480E-1,-4.142394662E-1,-1.191455647E-1,-6.297146678E-1
1.726349020E-1,-4.264567494E-1,-1.374714971E-1,-6.162756085E-1
1.751517250E-1,-4.276784658E-1,-1.509105265E-1,-6.028366089E-1
1.776689130E-1,-4.203481078E-1,-1.594626307E-1,-5.857324004E-1
1.801862050E-1,-4.093525410E-1,-1.643495560E-1,-5.637412667E-1
1.827031840E-1,-4.032438993E-1,-1.655712873E-1,-5.368632078E-1
1.852199550E-1,-3.995786905E-1,-1.594626307E-1,-5.063199997E-1
1.877368820E-1,-4.020221233E-1,-1.472453326E-1,-4.769985080E-1
1.902541210E-1,-4.105742574E-1,-1.301411241E-1,-4.525639117E-1
1.927723500E-1,-4.252350330E-1,-1.142586544E-1,-4.305727780E-1
1.952882880E-1,-4.435609579E-1,-9.715443850E-2,-4.146902859E-1
1.978049020E-1,-4.631085992E-1,-8.371541649E-2,-4.073599279E-1
2.003224020E-1,-4.838780165E-1,-7.760676742E-2,-4.098033905E-1
2.028397980E-1,-5.034257174E-1,-7.638503611E-2,-4.195772111E-1
2.053562050E-1,-5.229733586E-1,-8.005022258E-2,-4.366814196E-1
2.078733920E-1,-5.412992835E-1,-8.738060296E-2,-4.513421655E-1
2.103899550E-1,-5.596252084E-1,-1.020413563E-1,-4.672246575E-1
2.129072980E-1,-5.779511929E-1,-1.215890273E-1,-4.818854034E-1
2.154240690E-1,-5.950554013E-1,-1.460236162E-1,-4.916592538E-1
2.179413610E-1,-6.133813262E-1,-1.753451079E-1,-4.965461791E-1
2.204581840E-1,-6.280421019E-1,-2.095535398E-1,-4.904375076E-1
2.229763090E-1,-6.463680267E-1,-2.425402403E-1,-4.806636870E-1
2.255164130E-1,-6.659156680E-1,-2.730834782E-1,-4.635594785E-1
2.280090170E-1,-6.842416525E-1,-3.024049997E-1,-4.427900612E-1
2.305269340E-1,-7.037892938E-1,-3.280613124E-1,-4.183554947E-1
2.330431840E-1,-7.233369946E-1,-3.476089835E-1,-3.975860775E-1
2.355584960E-1,-7.404412031E-1,-3.561610878E-1,-3.755949438E-1
2.380756840E-1,-7.563236952E-1,-3.500524461E-1,-3.548255563E-1
2.405915690E-1,-7.758713365E-1,-3.256178498E-1,-3.340561390E-1
2.431096940E-1,-7.990841866E-1,-2.816355824E-1,-3.120650351E-1
2.456280270E-1,-8.222970366E-1,-2.339881212E-1,-2.876304388E-1
2.481463610E-1,-8.418447375E-1,-1.826754957E-1,-2.619741261E-1
2.506628710E-1,-8.601706624E-1,-1.276976764E-1,-2.338743210E-1
2.531790170E-1,-8.772748709E-1,-7.638503611E-2,-2.021093518E-1
2.556962570E-1,-8.931573629E-1,-2.995931730E-2,-1.715661138E-1
2.582140170E-1,-9.078181386E-1,1.402294170E-2,-1.446880698E-1
2.607298500E-1,-9.224788547E-1,5.189655349E-2,-1.153665632E-1
2.632478710E-1,-9.395830631E-1,8.243978769E-2,-9.093198180E-2
2.657617250E-1,-9.542438388E-1,1.093178391E-1,-6.771911681E-2
2.682805800E-1,-9.701263309E-1,1.313089728E-1,-4.572799057E-2
2.707958400E-1,-9.811218977E-1,1.508566439E-1,-2.618031763E-2
2.733127150E-1,-9.921174645E-1,1.630739421E-1,-1.029783580E-2
2.758580800E-1,-9.982261062E-1,1.740695089E-1,5.584647413E-3
2.783494340E-1,-1.005556464E0,1.838433444E-1,1.902367175E-2
2.808670380E-1,-1.014108658E0,1.972823590E-1,3.124096617E-2
2.833831320E-1,-1.025104165E0,2.082779258E-1,4.223652929E-2
2.859006840E-1,-1.039765000E0,2.192734927E-1,5.201036483E-2
2.884172460E-1,-1.058090925E0,2.266038656E-1,6.178420037E-2
