"event","experiment time","system time","system time text"
"START",0.000000000E0,1636469222.498,"2021-11-09 15:47:02.498 UTC+01:00"
"PAUSE",4.786853647E1,1636469270.366,"2021-11-09 15:47:50.366 UTC+01:00"
