"event","experiment time","system time","system time text"
"START",0.000000000E0,1636279707.821,"2021-11-07 11:08:27.821 UTC+01:00"
"PAUSE",1.241473920E2,1636279831.969,"2021-11-07 11:10:31.969 UTC+01:00"
