"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142561.349,"2021-11-05 21:02:41.349 UTC+01:00"
"PAUSE",4.698953243E1,1636142608.338,"2021-11-05 21:03:28.338 UTC+01:00"
