"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636394467261503E9,"2021-11-08 19:01:07.262 UTC+01:00"
"PAUSE",3.129578179167584E1,1.636394498557491E9,"2021-11-08 19:01:38.557 UTC+01:00"
