"event","experiment time","system time","system time text"
"START",0.000000000E0,1636470474.532,"2021-11-09 16:07:54.532 UTC+01:00"
"PAUSE",4.378875885E1,1636470518.321,"2021-11-09 16:08:38.321 UTC+01:00"
