"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.303083311E-3,-4.836143188E0,5.001549225E0,7.714357910E0
1.232308330E-2,-4.809498596E0,5.314398651E0,7.630083160E0
2.234208334E-2,-4.653672638E0,5.360353088E0,7.416627045E0
3.236208332E-2,-4.383783875E0,5.421875153E0,7.276219025E0
4.238108330E-2,-4.058210907E0,5.402116241E0,7.189399567E0
5.240108329E-2,-3.860921173E0,5.352120209E0,7.223678284E0
6.242008333E-2,-3.984713745E0,5.449717255E0,7.210655365E0
7.244008331E-2,-4.360582123E0,5.552254028E0,7.177574158E0
8.246008330E-2,-4.523293762E0,5.402864685E0,7.142546997E0
9.247908334E-2,-4.397405548E0,5.047054596E0,7.198530579E0
1.024990833E-1,-4.412673798E0,4.845274200E0,7.232958984E0
1.125180833E-1,-4.695286102E0,4.769232330E0,7.214098206E0
1.225380833E-1,-4.767286377E0,4.703219604E0,7.317383423E0
1.325570833E-1,-4.794829102E0,4.560566254E0,7.472011871E0
1.425770833E-1,-4.668791199E0,4.415218506E0,7.872279510E0
1.525960833E-1,-4.071982269E0,4.096680908E0,7.814050598E0
1.626160833E-1,-3.219654694E0,3.584595795E0,7.731572113E0
1.726360833E-1,-2.705923004E0,3.436104584E0,7.902516632E0
1.826550833E-1,-2.743195496E0,3.810176697E0,7.919581146E0
1.926750833E-1,-3.042722626E0,4.297263794E0,7.775430908E0
2.026940833E-1,-3.397634583E0,4.631219330E0,7.641160126E0
2.127140833E-1,-3.829636230E0,4.757556610E0,7.584428101E0
2.227330833E-1,-4.126169586E0,4.873415680E0,7.712561646E0
2.327530833E-1,-4.228856049E0,5.123844910E0,7.868088226E0
2.427720833E-1,-4.407434692E0,5.348677368E0,8.015381927E0
2.527920833E-1,-4.214186554E0,5.265450439E0,8.050259399E0
2.628110833E-1,-3.219055939E0,4.825964355E0,7.968828735E0
2.728310833E-1,-2.276915131E0,4.504732361E0,8.057594147E0
2.828510833E-1,-1.819765778E0,4.648882599E0,8.014483795E0
2.928700833E-1,-1.667831726E0,4.831053772E0,7.863747253E0
3.028900833E-1,-1.671424255E0,4.744384003E0,7.865992584E0
3.129090833E-1,-1.698817291E0,4.608466644E0,7.883955231E0
3.229290833E-1,-1.940714264E0,4.793930969E0,7.836354218E0
3.329480833E-1,-2.404449921E0,5.180427246E0,7.665858765E0
3.429680833E-1,-2.603984985E0,5.642516327E0,7.248227234E0
3.529870833E-1,-2.421963501E0,6.036047974E0,6.898853760E0
3.630070833E-1,-2.056872711E0,6.165528717E0,6.734046478E0
3.730270833E-1,-1.609004059E0,6.114335175E0,6.689439240E0
3.830460833E-1,-1.211580505E0,6.017037506E0,6.834786987E0
3.930660833E-1,-8.316705322E-1,5.879323883E0,7.068151703E0
4.030870833E-1,-5.725593567E-1,6.067781982E0,7.093149719E0
4.131060833E-1,-6.424639893E-1,6.266418915E0,6.834487610E0
4.231260833E-1,-8.267308044E-1,6.370602264E0,6.890920258E0
4.331450833E-1,-9.300160217E-1,6.360573120E0,7.070397034E0
4.431650833E-1,1.844165039E-1,5.915847931E0,7.581733704E0
4.531840833E-1,-5.960604858E-1,6.395600281E0,7.430847473E0
4.632040833E-1,-1.531465302E0,6.792425079E0,6.121071167E0
4.732230833E-1,-8.818162537E-1,6.137686615E0,5.917344818E0
4.832430833E-1,-2.378553772E-1,5.372477875E0,6.805747375E0
4.932630833E-1,-1.332229614E-2,5.203179932E0,7.093898163E0
5.032820833E-1,-5.837860107E-2,5.372328186E0,6.936575317E0
5.133020833E-1,-1.872605896E-1,5.436245270E0,7.018155670E0
5.233210833E-1,-3.884422302E-1,5.301226044E0,7.701634369E0
5.333410833E-1,-6.505471802E-1,5.544769592E0,7.909851379E0
5.433600833E-1,-9.526190186E-1,6.356232147E0,7.519612885E0
5.533800833E-1,-1.026714935E0,6.827751617E0,7.163204041E0
5.633990833E-1,-1.009949799E0,6.722520447E0,7.128476257E0
5.734190833E-1,-1.056203613E0,6.299799500E0,6.918912048E0
5.834390833E-1,-8.113128662E-1,5.939798126E0,6.735393677E0
5.934580833E-1,-4.243675232E-1,5.807173920E0,6.891369324E0
6.034780833E-1,-1.589694214E-1,5.784421234E0,7.117099915E0
6.134970833E-1,-3.233276367E-2,5.900429993E0,7.203320618E0
6.235170833E-1,-8.532257080E-3,6.176455994E0,7.148684235E0
6.335360833E-1,3.353027344E-2,6.598278809E0,6.943011932E0
6.435560833E-1,-2.380050659E-2,7.148983612E0,6.867269440E0
6.535750833E-1,-2.621049500E-1,7.453151093E0,6.788533173E0
6.635950833E-1,-5.170248413E-1,7.424410858E0,6.716383209E0
6.736150833E-1,-4.947212219E-1,7.261998596E0,6.680906982E0
6.836340833E-1,-3.890409851E-1,7.159312134E0,6.753356323E0
6.936540833E-1,-3.712280273E-1,7.242389374E0,6.764283600E0
7.036730833E-1,-2.420466614E-1,7.209308167E0,6.338568878E0
7.136930833E-1,-1.395098877E-1,6.939269714E0,5.464686127E0
7.237120833E-1,1.633103943E-1,6.971452789E0,5.757177887E0
7.337320833E-1,6.074368286E-1,7.558232574E0,5.932762756E0
7.437510833E-1,7.801776123E-1,8.443641357E0,5.561834106E0
7.537710833E-1,7.255412292E-1,8.734785919E0,5.427114258E0
7.637910833E-1,8.954379272E-1,8.306526489E0,5.691165161E0
7.738100833E-1,8.075706482E-1,8.316705322E0,5.729036407E0
7.838300833E-1,3.899391174E-1,8.424630890E0,5.694308624E0
7.938490833E-1,3.240760803E-1,7.949818268E0,5.738317108E0
8.038690833E-1,3.510200500E-1,7.460785217E0,5.413791962E0
8.138880833E-1,7.053332520E-1,7.218888245E0,5.003046112E0
8.239080833E-1,1.239871674E0,7.245083771E0,5.242847443E0
8.339270833E-1,1.372196503E0,7.457192688E0,5.515729980E0
8.439470833E-1,1.257085876E0,7.664960632E0,5.381459198E0
8.539670833E-1,1.220412140E0,7.774832153E0,5.041366425E0
8.639860833E-1,1.264420624E0,7.784412231E0,4.648134155E0
8.740060833E-1,1.326242065E0,7.784412231E0,4.270319824E0
8.840250833E-1,1.116228790E0,7.803871765E0,4.221521301E0
8.940450833E-1,7.961943054E-1,7.870932312E0,4.346062317E0
9.040640833E-1,5.739065552E-1,7.667804718E0,3.975732422E0
9.140840833E-1,5.099894714E-1,7.556585999E0,3.985162811E0
9.241030833E-1,5.083428955E-1,8.907526703E0,6.263724518E0
9.341230833E-1,3.128494263E-1,1.048734146E1,9.343719635E0
9.441434167E-1,7.649093628E-1,1.015443375E1,7.985743561E0
9.541624166E-1,1.906435547E0,9.761500854E0,3.884871368E0
9.641824166E-1,1.744921417E0,9.705966339E0,2.335742798E0
9.742014167E-1,1.290915527E0,9.681567078E0,2.232008514E0
9.842214166E-1,8.848100281E-1,9.514364777E0,2.612517242E0
9.942404166E-1,4.372407532E-1,9.023086395E0,3.589385834E0
1.004260417E0,-1.661544800E-2,8.285719757E0,4.300257568E0
1.014279417E0,-4.562512207E-1,7.528444519E0,3.941603394E0
1.024299417E0,-7.559280396E-1,7.147636414E0,2.915636902E0
1.034319417E0,-1.129700775E0,7.372019806E0,3.231629791E0
1.044338417E0,-1.480122070E0,8.164322205E0,4.577930145E0
1.054358417E0,-1.082099762E0,8.853938141E0,5.394931183E0
1.064377417E0,-5.275030518E-1,9.217981110E0,4.538412323E0
1.074397417E0,-2.002835083E-1,9.152118073E0,3.804189148E0
1.084416417E0,-4.351451111E-1,9.163494415E0,3.584446106E0
1.094436417E0,-1.331032104E0,9.656269684E0,2.988535309E0
1.104455417E0,-1.254241791E0,9.867181091E0,3.301684113E0
1.114475417E0,-1.139729919E0,9.727820892E0,3.544329529E0
1.124495417E0,-1.367107086E0,9.960886230E0,2.908751221E0
1.134514417E0,-1.604663086E0,1.034798126E1,1.271156616E0
1.144534417E0,-1.515298920E0,1.095751373E1,4.219725037E-1
1.154553417E0,-9.623487854E-1,1.191387497E1,6.721023560E-1
1.164573417E0,-4.152365112E-1,1.208496918E1,1.469045105E0
1.174592417E0,-3.320095825E-1,1.080528030E1,2.547402649E0
1.184612417E0,-8.876541138E-1,9.173523560E0,2.756667480E0
1.194632417E0,-1.648671570E0,8.871152344E0,2.436483307E0
1.204651417E0,-1.742825775E0,9.348210297E0,1.639540558E0
1.214671417E0,-1.592987366E0,1.008767258E1,4.318519592E-1
1.224690417E0,-1.556463318E0,1.066068100E1,-6.653663635E-1
1.234710417E0,-1.557211761E0,1.048404831E1,-4.511618042E-1
1.244729417E0,-1.293160858E0,9.670639801E0,4.508624268E-1
1.254749417E0,-1.122066650E0,8.910969543E0,1.531764679E0
1.264768417E0,-1.424437866E0,8.825946350E0,2.584974518E0
1.274788417E0,-1.506018219E0,9.305848389E0,2.648292847E0
1.284808417E0,-1.318458252E0,1.009500732E1,1.958377533E0
1.294827417E0,-1.123862915E0,1.064421524E1,1.806593170E0
1.304847417E0,-8.503816223E-1,1.056817337E1,1.216071167E0
1.314866417E0,-9.410929871E-1,9.926457825E0,1.100062408E0
1.324886417E0,-1.826202393E0,8.802594910E0,1.888173523E0
1.334905417E0,-2.111509094E0,7.681426392E0,9.900411987E-1
1.344925417E0,-1.970352631E0,7.397317200E0,-8.382568359E-2
1.354944417E0,-1.719324646E0,7.790250092E0,-1.923500061E-1
1.364964417E0,-1.231040039E0,8.672964478E0,-2.263293457E-1
1.374984417E0,-1.237326965E0,9.182804260E0,-2.308200073E-1
1.385003417E0,-1.974843292E0,9.020541687E0,-7.262896729E-1
1.395023417E0,-1.947300568E0,9.295220490E0,-7.900570679E-1
1.405042417E0,-1.533411255E0,9.730066223E0,-5.150788879E-1
1.415062417E0,-1.153950348E0,1.001956421E1,-1.010847931E0
1.425081417E0,-1.137334900E0,9.661658478E0,-1.559606781E0
1.435101417E0,-1.672172699E0,8.037386169E0,-1.266366577E0
1.445120417E0,-2.262844391E0,5.968238983E0,-2.097138977E-1
1.455140417E0,-2.819387054E0,4.564158783E0,1.197809143E0
1.465160417E0,-3.348536682E0,4.178261261E0,1.951491852E0
1.475179417E0,-3.600762177E0,4.925207977E0,1.490151215E0
1.485199417E0,-3.392694855E0,6.578370209E0,6.779402161E-1
1.495218417E0,-2.880310364E0,8.223000183E0,-8.696914673E-2
1.505238417E0,-2.315983887E0,9.410780182E0,-7.893086243E-1
1.515257417E0,-2.083517303E0,9.981243896E0,-1.375938721E0
1.525277417E0,-2.197430420E0,9.813742218E0,-2.167792053E0
1.535297417E0,-2.549049225E0,8.977730713E0,-2.721041565E0
1.545316417E0,-2.634072418E0,7.780520325E0,-2.796334991E0
1.555336417E0,-2.177671509E0,6.721322937E0,-2.371219025E0
1.565355417E0,-1.282083893E0,6.317762146E0,-5.468128967E-1
1.575375417E0,-5.035528564E-1,6.257437592E0,1.836081848E0
1.585394417E0,-7.604187012E-1,7.106921082E0,3.063379669E0
1.595414417E0,-1.106199646E0,8.817863159E0,1.997146912E0
1.605433417E0,-1.331032104E0,9.963880005E0,-5.584886169E-1
1.615453417E0,-1.356628876E0,1.012479538E1,-1.980082397E0
1.625473417E0,-1.749711456E0,9.370513916E0,-2.843636627E0
1.635492417E0,-2.561772766E0,8.595874786E0,-4.375550995E0
1.645512417E0,-3.045267334E0,7.955955505E0,-5.469925232E0
1.655531417E0,-3.197051697E0,7.433092804E0,-5.867049408E0
1.665551417E0,-3.000660095E0,7.507787476E0,-5.092260590E0
1.675570417E0,-1.883233795E0,8.152646484E0,-3.668421478E0
1.685590417E0,-1.106798401E0,8.850046234E0,-2.419568481E0
1.695610417E0,-1.117725677E0,9.111552429E0,-1.815724182E0
1.705629417E0,-1.597028961E0,8.734785919E0,-2.217937775E0
1.715649417E0,-2.289039917E0,8.098309479E0,-2.979553986E0
1.725668417E0,-3.071762238E0,7.603139191E0,-3.212918701E0
1.735688417E0,-3.608695679E0,7.443870392E0,-4.020788727E0
1.745707417E0,-4.169130249E0,7.594157867E0,-5.911357269E0
1.755727417E0,-4.211791534E0,8.393046570E0,-7.615713043E0
1.765746417E0,-4.180057526E0,9.608369293E0,-8.036338348E0
