"event","experiment time","system time","system time text"
"START",0.000000000E0,1636306815.512,"2021-11-07 23:10:15.512 UTC+05:30"
"PAUSE",2.595365692E1,1636306841.466,"2021-11-07 23:10:41.466 UTC+05:30"
