"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636390243790109E9,"2021-11-08 17:50:43.790 UTC+01:00"
"PAUSE",5.054796295845881E1,1.636390294338198E9,"2021-11-08 17:51:34.338 UTC+01:00"
